,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-11T07:55:04.193+03:00,   0.286E-01,   0.02864
      2,2021-10-11T07:55:04.637+03:00,   0.315E-01,   0.06014
      3,2021-10-11T07:55:05.028+03:00,   0.347E-01,   0.09479
      4,2021-10-11T07:55:05.508+03:00,   0.347E-01,   0.12945
      5,2021-10-11T07:55:05.861+03:00,   0.347E-01,   0.16410
      6,2021-10-11T07:55:06.214+03:00,   0.347E-01,   0.19875
      7,2021-10-11T07:55:06.650+03:00,   0.347E-01,   0.23341
      8,2021-10-11T07:55:07.133+03:00,   0.307E-01,   0.26413
      9,2021-10-11T07:55:07.492+03:00,   0.307E-01,   0.29486
     10,2021-10-11T07:55:07.943+03:00,   0.307E-01,   0.32558
     20,2021-10-11T07:55:10.929+03:00,   0.307E-01,   0.63284
     30,2021-10-11T07:55:13.937+03:00,   0.307E-01,   0.94010
     40,2021-10-11T07:55:17.237+03:00,   0.236E-01,   1.19012
     50,2021-10-11T07:55:20.401+03:00,   0.207E-01,   1.39686
     60,2021-10-11T07:55:23.566+03:00,   0.204E-01,   1.59035
     70,2021-10-11T07:55:26.784+03:00,   0.204E-01,   1.79405
     80,2021-10-11T07:55:29.939+03:00,   0.177E-01,   1.99246
     90,2021-10-11T07:55:33.118+03:00,   0.158E-01,   2.16580
    100,2021-10-11T07:55:36.223+03:00,   0.174E-01,   2.32829
    200,2021-10-11T07:56:07.049+03:00,   0.261E-01,   4.37676
    300,2021-10-11T07:56:39.999+03:00,   0.209E-01,   6.67300
    400,2021-10-11T07:57:10.061+03:00,   0.219E-01,   8.73840
    500,2021-10-11T07:57:39.905+03:00,   0.212E-01,  10.92876
    600,2021-10-11T07:58:10.049+03:00,   0.182E-01,  13.18448
    700,2021-10-11T07:58:42.417+03:00,   0.235E-01,  15.37450
    800,2021-10-11T07:59:14.170+03:00,   0.235E-01,  17.62082
    900,2021-10-11T07:59:46.645+03:00,   0.207E-01,  19.78246
   1000,2021-10-11T08:00:18.943+03:00,   0.219E-01,  21.79154
   1100,2021-10-11T08:00:51.097+03:00,   0.209E-01,  24.05649
   1200,2021-10-11T08:01:23.133+03:00,   0.177E-01,  26.05139
   1300,2021-10-11T08:01:55.048+03:00,   0.215E-01,  28.08854
   1400,2021-10-11T08:02:26.328+03:00,   0.262E-01,  30.36711
   1500,2021-10-11T08:02:58.387+03:00,   0.237E-01,  32.56695
   1600,2021-10-11T08:03:29.224+03:00,   0.214E-01,  34.79491
   1700,2021-10-11T08:04:00.378+03:00,   0.198E-01,  36.83966
   1800,2021-10-11T08:04:30.552+03:00,   0.251E-01,  38.98978
   1900,2021-10-11T08:05:02.114+03:00,   0.245E-01,  41.37970
   2000,2021-10-11T08:05:33.571+03:00,   0.217E-01,  43.04054
   2100,2021-10-11T08:06:04.059+03:00,   0.240E-01,  45.41451
   2200,2021-10-11T08:06:34.703+03:00,   0.243E-01,  47.52686
   2300,2021-10-11T08:07:05.447+03:00,   0.123E-01,  49.36172
   2400,2021-10-11T08:07:35.907+03:00,   0.197E-01,  51.17047
   2500,2021-10-11T08:08:07.448+03:00,   0.258E-01,  53.48133
   2600,2021-10-11T08:08:39.010+03:00,   0.248E-01,  55.82435
   2700,2021-10-11T08:09:09.399+03:00,   0.199E-01,  58.27902
   2800,2021-10-11T08:09:41.213+03:00,   0.184E-01,  60.41477
   2900,2021-10-11T08:10:12.979+03:00,   0.147E-01,  62.61625
   3000,2021-10-11T08:10:44.188+03:00,   0.194E-01,  64.71137
   3100,2021-10-11T08:11:15.845+03:00,   0.208E-01,  66.81109
   3200,2021-10-11T08:11:47.163+03:00,   0.220E-01,  68.89538
   3300,2021-10-11T08:12:18.569+03:00,   0.245E-01,  71.05654
   3400,2021-10-11T08:12:49.688+03:00,   0.253E-01,  73.32388
   3500,2021-10-11T08:13:20.427+03:00,   0.201E-01,  75.62090
   3600,2021-10-11T08:13:51.400+03:00,   0.235E-01,  77.61236
   3700,2021-10-11T08:14:24.325+03:00,   0.220E-01,  79.65574
   3800,2021-10-11T08:14:58.760+03:00,   0.236E-01,  81.80021
   3900,2021-10-11T08:15:31.998+03:00,   0.204E-01,  83.99974
   4000,2021-10-11T08:16:04.954+03:00,   0.172E-01,  85.90755
   4100,2021-10-11T08:16:35.829+03:00,   0.191E-01,  87.82174
   4200,2021-10-11T08:17:07.063+03:00,   0.191E-01,  89.88083
   4300,2021-10-11T08:17:38.052+03:00,   0.239E-01,  92.01948
   4400,2021-10-11T08:18:09.563+03:00,   0.175E-01,  94.27435
   4500,2021-10-11T08:18:39.742+03:00,   0.187E-01,  96.41677
   4600,2021-10-11T08:19:10.050+03:00,   0.219E-01,  98.37853
   4700,2021-10-11T08:19:41.238+03:00,   0.208E-01, 100.32871
   4800,2021-10-11T08:20:12.304+03:00,   0.156E-01, 102.25709
   4900,2021-10-11T08:20:43.538+03:00,   0.227E-01, 104.32003
   5000,2021-10-11T08:21:17.409+03:00,   0.238E-01, 106.49610
   5100,2021-10-11T08:21:48.710+03:00,   0.236E-01, 108.31498
   5200,2021-10-11T08:22:19.001+03:00,   0.206E-01, 110.39085
   5300,2021-10-11T08:22:49.276+03:00,   0.203E-01, 112.53152
   5400,2021-10-11T08:23:19.883+03:00,   0.178E-01, 114.59957
   5500,2021-10-11T08:23:50.497+03:00,   0.208E-01, 116.43911
   5600,2021-10-11T08:24:21.129+03:00,   0.211E-01, 118.54754
   5700,2021-10-11T08:24:51.679+03:00,   0.218E-01, 120.66691
   5800,2021-10-11T08:25:22.922+03:00,   0.207E-01, 122.86251
   5900,2021-10-11T08:25:54.132+03:00,   0.230E-01, 125.10522
   6000,2021-10-11T08:26:25.321+03:00,   0.216E-01, 127.16120
   6100,2021-10-11T08:26:56.711+03:00,   0.226E-01, 129.33949
   6200,2021-10-11T08:27:27.693+03:00,   0.178E-01, 131.57591
   6300,2021-10-11T08:27:58.973+03:00,   0.250E-01, 133.74818
   6400,2021-10-11T08:28:29.614+03:00,   0.238E-01, 136.03614
   6500,2021-10-11T08:28:59.898+03:00,   0.208E-01, 138.33576
   6600,2021-10-11T08:29:30.088+03:00,   0.235E-01, 140.36776
   6700,2021-10-11T08:30:00.603+03:00,   0.249E-01, 142.46411
   6800,2021-10-11T08:30:31.398+03:00,   0.233E-01, 144.66215
   6900,2021-10-11T08:31:02.120+03:00,   0.245E-01, 146.80177
   7000,2021-10-11T08:31:32.864+03:00,   0.227E-01, 148.62090
   7100,2021-10-11T08:32:03.377+03:00,   0.176E-01, 150.85080
   7200,2021-10-11T08:32:33.940+03:00,   0.230E-01, 152.82232
   7300,2021-10-11T08:33:04.432+03:00,   0.194E-01, 155.05921
   7400,2021-10-11T08:33:35.112+03:00,   0.222E-01, 157.30326
   7500,2021-10-11T08:34:07.920+03:00,   0.252E-01, 159.58328
   7600,2021-10-11T08:34:41.706+03:00,   0.248E-01, 161.76841
   7700,2021-10-11T08:35:15.043+03:00,   0.246E-01, 164.11641
