,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-15T21:42:04.228+03:00,   0.177E+00,   0.17678
      2,2021-05-15T21:42:04.565+03:00,   0.177E+00,   0.35355
      3,2021-05-15T21:42:04.921+03:00,   0.177E+00,   0.53033
      4,2021-05-15T21:42:07.358+03:00,   0.177E+00,   0.70711
      5,2021-05-15T21:42:07.732+03:00,   0.177E+00,   0.88388
      6,2021-05-15T21:42:08.167+03:00,   0.177E+00,   1.06066
      7,2021-05-15T21:42:10.711+03:00,   0.177E+00,   1.23744
      8,2021-05-15T21:42:11.187+03:00,   0.177E+00,   1.41421
      9,2021-05-15T21:42:11.582+03:00,   0.177E+00,   1.59099
     10,2021-05-15T21:42:14.347+03:00,   0.177E+00,   1.76777
     20,2021-05-15T21:42:25.085+03:00,   0.177E+00,   3.53553
     30,2021-05-15T21:42:36.584+03:00,   0.177E+00,   5.30330
     40,2021-05-15T21:42:50.133+03:00,   0.177E+00,   7.07107
     50,2021-05-15T21:43:01.641+03:00,   0.177E+00,   8.83883
     60,2021-05-15T21:43:13.005+03:00,   0.177E+00,  10.60660
     70,2021-05-15T21:43:26.448+03:00,   0.177E+00,  12.37437
     80,2021-05-15T21:43:38.024+03:00,   0.177E+00,  14.14214
     90,2021-05-15T21:43:49.549+03:00,   0.177E+00,  15.90990
    100,2021-05-15T21:44:02.950+03:00,   0.177E+00,  17.67767
    200,2021-05-15T21:46:04.241+03:00,   0.119E+00,  33.08789
    300,2021-05-15T21:48:05.070+03:00,   0.126E+00,  45.41148
    400,2021-05-15T21:50:05.627+03:00,   0.126E+00,  58.04675
    500,2021-05-15T21:52:07.899+03:00,   0.125E+00,  71.05536
    600,2021-05-15T21:54:11.294+03:00,   0.143E+00,  84.32020
    700,2021-05-15T21:56:12.973+03:00,   0.148E+00,  97.75524
    800,2021-05-15T21:58:11.849+03:00,   0.153E+00, 111.93405
    900,2021-05-15T22:00:10.702+03:00,   0.145E+00, 126.76233
   1000,2021-05-15T22:02:13.678+03:00,   0.134E+00, 140.91857
   1100,2021-05-15T22:04:13.893+03:00,   0.147E+00, 155.42355
   1200,2021-05-15T22:06:12.400+03:00,   0.140E+00, 170.00975
   1300,2021-05-15T22:08:13.095+03:00,   0.149E+00, 184.12069
   1400,2021-05-15T22:10:12.552+03:00,   0.137E+00, 198.39869
   1500,2021-05-15T22:12:12.012+03:00,   0.141E+00, 212.11668
   1600,2021-05-15T22:14:10.466+03:00,   0.141E+00, 226.24637
   1700,2021-05-15T22:16:10.994+03:00,   0.150E+00, 240.01905
   1800,2021-05-15T22:18:09.531+03:00,   0.146E+00, 254.84028
   1900,2021-05-15T22:20:11.419+03:00,   0.142E+00, 268.73534
   2000,2021-05-15T22:22:11.580+03:00,   0.134E+00, 282.44296
   2100,2021-05-15T22:24:11.376+03:00,   0.136E+00, 296.00130
   2200,2021-05-15T22:26:12.244+03:00,   0.136E+00, 309.64105
   2300,2021-05-15T22:28:11.230+03:00,   0.138E+00, 323.62429
   2400,2021-05-15T22:30:10.396+03:00,   0.144E+00, 337.94384
   2500,2021-05-15T22:32:15.897+03:00,   0.138E+00, 352.10068
   2600,2021-05-15T22:34:15.186+03:00,   0.126E+00, 366.29091
   2700,2021-05-15T22:36:15.778+03:00,   0.151E+00, 381.03471
   2800,2021-05-15T22:38:16.792+03:00,   0.146E+00, 395.55938
   2900,2021-05-15T22:40:14.746+03:00,   0.141E+00, 409.81897
   3000,2021-05-15T22:42:13.016+03:00,   0.139E+00, 423.44282
   3100,2021-05-15T22:44:14.122+03:00,   0.134E+00, 437.95763
   3200,2021-05-15T22:46:12.391+03:00,   0.136E+00, 451.94616
   3300,2021-05-15T22:48:11.492+03:00,   0.146E+00, 465.91344
   3400,2021-05-15T22:50:11.862+03:00,   0.148E+00, 480.40783
