,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-05T10:19:47.999+02:00,   0.449E-01,   0.04491
      2,2020-11-05T10:19:48.374+02:00,   0.449E-01,   0.08982
      3,2020-11-05T10:19:48.765+02:00,   0.449E-01,   0.13473
      4,2020-11-05T10:19:49.280+02:00,   0.449E-01,   0.17963
      5,2020-11-05T10:19:49.671+02:00,   0.449E-01,   0.22454
      6,2020-11-05T10:19:50.062+02:00,   0.449E-01,   0.26945
      7,2020-11-05T10:19:50.718+02:00,   0.397E-01,   0.30910
      8,2020-11-05T10:19:51.108+02:00,   0.397E-01,   0.34875
      9,2020-11-05T10:19:51.499+02:00,   0.397E-01,   0.38840
     10,2020-11-05T10:19:52.030+02:00,   0.397E-01,   0.42805
     20,2020-11-05T10:19:55.519+02:00,   0.357E-01,   0.79667
     30,2020-11-05T10:19:59.102+02:00,   0.266E-01,   1.09892
     40,2020-11-05T10:20:02.971+02:00,   0.184E-01,   1.33370
     50,2020-11-05T10:20:06.413+02:00,   0.184E-01,   1.51753
     60,2020-11-05T10:20:09.652+02:00,   0.202E-01,   1.70321
     70,2020-11-05T10:20:13.193+02:00,   0.202E-01,   1.90542
     80,2020-11-05T10:20:16.656+02:00,   0.202E-01,   2.10764
     90,2020-11-05T10:20:20.119+02:00,   0.202E-01,   2.30985
    100,2020-11-05T10:20:23.774+02:00,   0.202E-01,   2.51207
    200,2020-11-05T10:20:59.606+02:00,   0.202E-01,   4.53424
    300,2020-11-05T10:21:35.420+02:00,   0.178E-01,   6.48965
    400,2020-11-05T10:22:07.988+02:00,   0.178E-01,   8.27343
    500,2020-11-05T10:22:40.271+02:00,   0.176E-01,  10.02268
    600,2020-11-05T10:23:12.404+02:00,   0.176E-01,  11.78574
    700,2020-11-05T10:23:45.005+02:00,   0.173E-01,  13.50258
    800,2020-11-05T10:24:17.527+02:00,   0.173E-01,  15.23250
    900,2020-11-05T10:24:49.938+02:00,   0.155E-01,  16.95699
   1000,2020-11-05T10:25:22.717+02:00,   0.184E-01,  18.67637
   1100,2020-11-05T10:25:55.017+02:00,   0.184E-01,  20.51932
   1200,2020-11-05T10:26:27.624+02:00,   0.184E-01,  22.36226
   1300,2020-11-05T10:27:00.523+02:00,   0.184E-01,  24.20521
   1400,2020-11-05T10:27:33.238+02:00,   0.184E-01,  26.04815
   1500,2020-11-05T10:28:06.201+02:00,   0.184E-01,  27.89110
   1600,2020-11-05T10:28:39.243+02:00,   0.181E-01,  29.70714
   1700,2020-11-05T10:29:12.084+02:00,   0.181E-01,  31.51741
   1800,2020-11-05T10:29:45.066+02:00,   0.181E-01,  33.32769
