,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-06T04:14:40.369+02:00,   0.385E-01,   0.03850
      2,2020-11-06T04:14:40.755+02:00,   0.423E-01,   0.08085
      3,2020-11-06T04:14:41.140+02:00,   0.423E-01,   0.12319
      4,2020-11-06T04:14:41.760+02:00,   0.376E-01,   0.16081
      5,2020-11-06T04:14:42.145+02:00,   0.376E-01,   0.19843
      6,2020-11-06T04:14:42.532+02:00,   0.376E-01,   0.23604
      7,2020-11-06T04:14:43.026+02:00,   0.376E-01,   0.27366
      8,2020-11-06T04:14:43.412+02:00,   0.376E-01,   0.31128
      9,2020-11-06T04:14:43.781+02:00,   0.376E-01,   0.34889
     10,2020-11-06T04:14:44.292+02:00,   0.376E-01,   0.38651
     20,2020-11-06T04:14:47.724+02:00,   0.335E-01,   0.73394
     30,2020-11-06T04:14:51.036+02:00,   0.290E-01,   1.05547
     40,2020-11-06T04:14:54.489+02:00,   0.207E-01,   1.29949
     50,2020-11-06T04:14:57.780+02:00,   0.227E-01,   1.50825
     60,2020-11-06T04:15:00.885+02:00,   0.227E-01,   1.73561
     70,2020-11-06T04:15:04.119+02:00,   0.227E-01,   1.96297
     80,2020-11-06T04:15:07.312+02:00,   0.227E-01,   2.19033
     90,2020-11-06T04:15:10.650+02:00,   0.227E-01,   2.41769
    100,2020-11-06T04:15:14.207+02:00,   0.199E-01,   2.63106
    200,2020-11-06T04:15:48.220+02:00,   0.184E-01,   4.58096
    300,2020-11-06T04:16:22.225+02:00,   0.190E-01,   6.44205
    400,2020-11-06T04:16:56.503+02:00,   0.195E-01,   8.25282
    500,2020-11-06T04:17:30.414+02:00,   0.206E-01,  10.13895
    600,2020-11-06T04:18:02.308+02:00,   0.165E-01,  11.93100
    700,2020-11-06T04:18:34.174+02:00,   0.173E-01,  13.66693
    800,2020-11-06T04:19:06.429+02:00,   0.186E-01,  15.40573
    900,2020-11-06T04:19:38.379+02:00,   0.117E-01,  17.07030
   1000,2020-11-06T04:20:10.137+02:00,   0.190E-01,  18.61416
   1100,2020-11-06T04:20:42.133+02:00,   0.154E-01,  20.29374
   1200,2020-11-06T04:21:14.268+02:00,   0.171E-01,  22.02679
   1300,2020-11-06T04:21:46.233+02:00,   0.184E-01,  23.81867
   1400,2020-11-06T04:22:18.116+02:00,   0.174E-01,  25.59147
   1500,2020-11-06T04:22:50.254+02:00,   0.165E-01,  27.34139
   1600,2020-11-06T04:23:22.564+02:00,   0.160E-01,  29.07373
   1700,2020-11-06T04:23:55.047+02:00,   0.177E-01,  30.86459
   1800,2020-11-06T04:24:27.279+02:00,   0.163E-01,  32.71934
   1900,2020-11-06T04:24:59.223+02:00,   0.182E-01,  34.38638
   2000,2020-11-06T04:25:31.354+02:00,   0.170E-01,  35.98306
   2100,2020-11-06T04:26:02.939+02:00,   0.167E-01,  37.82953
   2200,2020-11-06T04:26:34.716+02:00,   0.167E-01,  39.71487
   2300,2020-11-06T04:27:06.723+02:00,   0.166E-01,  41.42527
   2400,2020-11-06T04:27:38.389+02:00,   0.205E-01,  43.20551
   2500,2020-11-06T04:28:10.245+02:00,   0.164E-01,  45.05241
   2600,2020-11-06T04:28:41.954+02:00,   0.190E-01,  46.85790
   2700,2020-11-06T04:29:13.869+02:00,   0.186E-01,  48.67491
   2800,2020-11-06T04:29:45.770+02:00,   0.155E-01,  50.40325
   2900,2020-11-06T04:30:18.808+02:00,   0.165E-01,  52.11608
   3000,2020-11-06T04:30:51.674+02:00,   0.208E-01,  53.89108
   3100,2020-11-06T04:31:23.847+02:00,   0.178E-01,  55.67492
   3200,2020-11-06T04:31:55.541+02:00,   0.175E-01,  57.40024
   3300,2020-11-06T04:32:27.252+02:00,   0.169E-01,  59.06987
   3400,2020-11-06T04:32:59.086+02:00,   0.171E-01,  60.76552
   3500,2020-11-06T04:33:30.931+02:00,   0.172E-01,  62.52163
   3600,2020-11-06T04:34:03.446+02:00,   0.170E-01,  64.24173
   3700,2020-11-06T04:34:35.110+02:00,   0.137E-01,  66.16309
   3800,2020-11-06T04:35:06.826+02:00,   0.168E-01,  67.99980
   3900,2020-11-06T04:35:39.880+02:00,   0.195E-01,  69.87371
   4000,2020-11-06T04:36:11.486+02:00,   0.172E-01,  71.72523
   4100,2020-11-06T04:36:42.900+02:00,   0.214E-01,  73.37272
   4200,2020-11-06T04:37:14.332+02:00,   0.165E-01,  75.03853
   4300,2020-11-06T04:37:46.141+02:00,   0.134E-01,  76.83610
   4400,2020-11-06T04:38:17.503+02:00,   0.178E-01,  78.68097
   4500,2020-11-06T04:38:49.046+02:00,   0.167E-01,  80.43411
   4600,2020-11-06T04:39:20.810+02:00,   0.154E-01,  82.04079
   4700,2020-11-06T04:39:52.134+02:00,   0.153E-01,  83.64972
   4800,2020-11-06T04:40:23.533+02:00,   0.184E-01,  85.29601
   4900,2020-11-06T04:40:55.161+02:00,   0.164E-01,  86.90347
   5000,2020-11-06T04:41:26.429+02:00,   0.204E-01,  88.73509
   5100,2020-11-06T04:41:57.905+02:00,   0.173E-01,  90.64941
