,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-15T17:53:49.112+02:00,   0.255E-01,   0.02545
      2,2020-11-15T17:53:49.487+02:00,   0.280E-01,   0.05345
      3,2020-11-15T17:53:49.861+02:00,   0.308E-01,   0.08424
      4,2020-11-15T17:53:50.346+02:00,   0.308E-01,   0.11504
      5,2020-11-15T17:53:50.721+02:00,   0.308E-01,   0.14583
      6,2020-11-15T17:53:51.111+02:00,   0.308E-01,   0.17663
      7,2020-11-15T17:53:51.596+02:00,   0.308E-01,   0.20743
      8,2020-11-15T17:53:52.111+02:00,   0.272E-01,   0.23464
      9,2020-11-15T17:53:52.486+02:00,   0.272E-01,   0.26185
     10,2020-11-15T17:53:52.970+02:00,   0.272E-01,   0.28906
     20,2020-11-15T17:53:56.361+02:00,   0.235E-01,   0.52795
     30,2020-11-15T17:53:59.657+02:00,   0.235E-01,   0.76314
     40,2020-11-15T17:54:03.094+02:00,   0.235E-01,   0.99834
     50,2020-11-15T17:54:06.657+02:00,   0.173E-01,   1.20907
     60,2020-11-15T17:54:10.000+02:00,   0.209E-01,   1.39805
     70,2020-11-15T17:54:13.625+02:00,   0.184E-01,   1.59190
     80,2020-11-15T17:54:17.077+02:00,   0.181E-01,   1.77747
     90,2020-11-15T17:54:20.421+02:00,   0.199E-01,   1.96908
    100,2020-11-15T17:54:23.873+02:00,   0.219E-01,   2.17785
    200,2020-11-15T17:54:56.401+02:00,   0.223E-01,   4.46819
    300,2020-11-15T17:55:27.913+02:00,   0.254E-01,   6.83093
    400,2020-11-15T17:55:59.144+02:00,   0.245E-01,   9.27060
    500,2020-11-15T17:56:30.500+02:00,   0.228E-01,  11.70410
    600,2020-11-15T17:57:01.981+02:00,   0.266E-01,  13.99513
    700,2020-11-15T17:57:33.540+02:00,   0.263E-01,  16.48368
    800,2020-11-15T17:58:05.631+02:00,   0.257E-01,  18.83179
    900,2020-11-15T17:58:37.308+02:00,   0.225E-01,  21.34421
   1000,2020-11-15T17:59:08.977+02:00,   0.249E-01,  23.74143
   1100,2020-11-15T17:59:41.129+02:00,   0.241E-01,  26.07462
   1200,2020-11-15T18:00:12.970+02:00,   0.216E-01,  28.45063
   1300,2020-11-15T18:00:44.966+02:00,   0.244E-01,  30.97614
   1400,2020-11-15T18:01:16.978+02:00,   0.236E-01,  33.46259
   1500,2020-11-15T18:01:48.959+02:00,   0.223E-01,  35.86798
   1600,2020-11-15T18:02:20.846+02:00,   0.233E-01,  38.42288
   1700,2020-11-15T18:02:52.859+02:00,   0.216E-01,  40.71339
   1800,2020-11-15T18:03:27.040+02:00,   0.238E-01,  43.19111
   1900,2020-11-15T18:04:14.663+02:00,   0.282E-01,  45.62907
   2000,2020-11-15T18:05:00.733+02:00,   0.249E-01,  48.13446
   2100,2020-11-15T18:05:48.630+02:00,   0.226E-01,  50.45962
   2200,2020-11-15T18:06:36.138+02:00,   0.266E-01,  52.80145
   2300,2020-11-15T18:07:21.877+02:00,   0.246E-01,  55.16872
   2400,2020-11-15T18:08:07.438+02:00,   0.235E-01,  57.47066
   2500,2020-11-15T18:08:53.483+02:00,   0.223E-01,  59.83797
   2600,2020-11-15T18:09:41.602+02:00,   0.237E-01,  62.25850
   2700,2020-11-15T18:10:26.889+02:00,   0.225E-01,  64.54002
   2800,2020-11-15T18:11:13.511+02:00,   0.230E-01,  66.58448
   2900,2020-11-15T18:11:58.795+02:00,   0.230E-01,  68.88863
   3000,2020-11-15T18:12:43.994+02:00,   0.236E-01,  71.18462
   3100,2020-11-15T18:13:29.261+02:00,   0.236E-01,  73.54017
   3200,2020-11-15T18:14:14.549+02:00,   0.185E-01,  75.76995
   3300,2020-11-15T18:14:58.982+02:00,   0.189E-01,  77.92520
   3400,2020-11-15T18:15:43.097+02:00,   0.218E-01,  80.07910
   3500,2020-11-15T18:16:27.282+02:00,   0.218E-01,  82.26205
   3600,2020-11-15T18:17:11.775+02:00,   0.231E-01,  84.57989
   3700,2020-11-15T18:17:56.969+02:00,   0.262E-01,  86.86456
   3800,2020-11-15T18:18:41.607+02:00,   0.243E-01,  89.34391
   3900,2020-11-15T18:19:26.123+02:00,   0.276E-01,  91.64485
   4000,2020-11-15T18:20:11.869+02:00,   0.226E-01,  94.10974
   4100,2020-11-15T18:20:56.764+02:00,   0.245E-01,  96.64254
   4200,2020-11-15T18:21:41.574+02:00,   0.215E-01,  99.12976
   4300,2020-11-15T18:22:26.278+02:00,   0.251E-01, 101.58040
   4400,2020-11-15T18:23:11.045+02:00,   0.277E-01, 103.77182
   4500,2020-11-15T18:23:56.070+02:00,   0.276E-01, 106.09890
   4600,2020-11-15T18:24:40.923+02:00,   0.245E-01, 108.69599
   4700,2020-11-15T18:25:26.094+02:00,   0.262E-01, 111.17563
   4800,2020-11-15T18:26:11.376+02:00,   0.271E-01, 113.67007
   4900,2020-11-15T18:26:57.444+02:00,   0.204E-01, 116.04960
   5000,2020-11-15T18:27:42.602+02:00,   0.254E-01, 118.50131
   5100,2020-11-15T18:28:28.286+02:00,   0.268E-01, 121.01155
   5200,2020-11-15T18:29:13.400+02:00,   0.263E-01, 123.35809
   5300,2020-11-15T18:29:58.868+02:00,   0.213E-01, 125.80485
   5400,2020-11-15T18:30:44.373+02:00,   0.228E-01, 128.40251
   5500,2020-11-15T18:31:29.934+02:00,   0.218E-01, 130.73478
   5600,2020-11-15T18:32:15.648+02:00,   0.205E-01, 133.05875
   5700,2020-11-15T18:33:01.124+02:00,   0.282E-01, 135.48854
   5800,2020-11-15T18:33:47.730+02:00,   0.260E-01, 137.92248
   5900,2020-11-15T18:34:32.289+02:00,   0.251E-01, 140.41435
   6000,2020-11-15T18:35:17.623+02:00,   0.270E-01, 142.93331
   6100,2020-11-15T18:36:02.590+02:00,   0.204E-01, 145.42801
   6200,2020-11-15T18:36:48.952+02:00,   0.231E-01, 147.77219
   6300,2020-11-15T18:37:33.047+02:00,   0.254E-01, 150.35359
