s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-7.2187647E-001, 4.1412479E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1773522E-001, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 3.2544517E+002,-5.3925919E+001,-3.3289989E+002,-1.8079166E+001,-3.7071521E-002, 0.0000000E+000, 0.0000000E+000,-3.2397706E-001,-7.9496877E+001, 1.9844282E-002, 1.9844282E-002
