Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 9.737E+02, 8.694E+03, 3.805E+03, 7.093E+03, 4.345E+03, 2.500E+03, 9.254E+02, 0.000E+00, 3.930E+03, 5.222E+02, 9.617E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.280E+04
