,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-04T08:15:51.477+02:00,   0.449E-01,   0.04491
      2,2020-11-04T08:15:51.664+02:00,   0.449E-01,   0.08982
      3,2020-11-04T08:15:51.836+02:00,   0.449E-01,   0.13473
      4,2020-11-04T08:15:52.055+02:00,   0.449E-01,   0.17963
      5,2020-11-04T08:15:52.211+02:00,   0.449E-01,   0.22454
      6,2020-11-04T08:15:52.414+02:00,   0.449E-01,   0.26945
      7,2020-11-04T08:15:52.695+02:00,   0.397E-01,   0.30910
      8,2020-11-04T08:15:52.883+02:00,   0.397E-01,   0.34875
      9,2020-11-04T08:15:53.039+02:00,   0.397E-01,   0.38840
     10,2020-11-04T08:15:53.258+02:00,   0.397E-01,   0.42805
     20,2020-11-04T08:15:54.836+02:00,   0.357E-01,   0.79667
     30,2020-11-04T08:15:56.289+02:00,   0.266E-01,   1.09893
     40,2020-11-04T08:15:57.835+02:00,   0.184E-01,   1.33370
     50,2020-11-04T08:15:59.257+02:00,   0.184E-01,   1.51754
     60,2020-11-04T08:16:00.663+02:00,   0.202E-01,   1.70321
     70,2020-11-04T08:16:02.054+02:00,   0.202E-01,   1.90542
     80,2020-11-04T08:16:03.491+02:00,   0.202E-01,   2.10764
     90,2020-11-04T08:16:04.913+02:00,   0.202E-01,   2.30985
    100,2020-11-04T08:16:06.303+02:00,   0.202E-01,   2.51207
    200,2020-11-04T08:16:20.614+02:00,   0.202E-01,   4.53423
    300,2020-11-04T08:16:34.769+02:00,   0.178E-01,   6.48960
    400,2020-11-04T08:16:49.799+02:00,   0.178E-01,   8.27324
    500,2020-11-04T08:17:05.078+02:00,   0.178E-01,  10.05688
    600,2020-11-04T08:17:20.436+02:00,   0.142E-01,  11.81610
    700,2020-11-04T08:17:35.778+02:00,   0.177E-01,  13.43668
    800,2020-11-04T08:17:50.901+02:00,   0.177E-01,  15.20900
    900,2020-11-04T08:18:06.430+02:00,   0.177E-01,  16.98132
   1000,2020-11-04T08:18:22.117+02:00,   0.177E-01,  18.75365
   1100,2020-11-04T08:18:38.412+02:00,   0.137E-01,  20.48291
   1200,2020-11-04T08:18:55.071+02:00,   0.180E-01,  22.16958
   1300,2020-11-04T08:19:10.781+02:00,   0.180E-01,  23.97269
   1400,2020-11-04T08:19:33.123+02:00,   0.103E-01,  25.43169
   1500,2020-11-04T08:19:57.839+02:00,   0.804E-02,  26.37355
   1600,2020-11-04T08:20:22.958+02:00,   0.172E-01,  27.65263
   1700,2020-11-04T08:20:48.139+02:00,   0.730E-02,  28.93591
   1800,2020-11-04T08:21:14.377+02:00,   0.172E-01,  30.19182
   1900,2020-11-04T08:21:45.999+02:00,   0.172E-01,  31.91335
   2000,2020-11-04T08:22:17.074+02:00,   0.172E-01,  33.60674
   2100,2020-11-04T08:22:48.180+02:00,   0.172E-01,  35.32534
   2200,2020-11-04T08:23:19.239+02:00,   0.172E-01,  37.04394
   2300,2020-11-04T08:23:50.236+02:00,   0.154E-01,  38.75712
   2400,2020-11-04T08:24:21.436+02:00,   0.167E-01,  40.42422
   2500,2020-11-04T08:24:52.807+02:00,   0.173E-01,  42.11230
   2600,2020-11-04T08:25:23.664+02:00,   0.173E-01,  43.83761
   2700,2020-11-04T08:25:54.551+02:00,   0.173E-01,  45.56292
   2800,2020-11-04T08:26:25.563+02:00,   0.187E-01,  47.26783
   2900,2020-11-04T08:26:56.576+02:00,   0.176E-01,  49.01448
   3000,2020-11-04T08:27:27.385+02:00,   0.177E-01,  50.70295
   3100,2020-11-04T08:27:58.132+02:00,   0.181E-01,  52.43443
   3200,2020-11-04T08:28:29.627+02:00,   0.176E-01,  54.18232
   3300,2020-11-04T08:28:59.467+02:00,   0.174E-01,  55.91709
   3400,2020-11-04T08:29:29.667+02:00,   0.181E-01,  57.69749
   3500,2020-11-04T08:29:59.617+02:00,   0.178E-01,  59.47487
   3600,2020-11-04T08:30:29.505+02:00,   0.178E-01,  61.25361
   3700,2020-11-04T08:30:59.658+02:00,   0.174E-01,  63.03531
   3800,2020-11-04T08:31:31.867+02:00,   0.188E-01,  64.85635
   3900,2020-11-04T08:32:06.067+02:00,   0.195E-01,  66.76483
   4000,2020-11-04T08:32:40.391+02:00,   0.199E-01,  68.79642
   4100,2020-11-04T08:33:14.747+02:00,   0.206E-01,  70.70571
   4200,2020-11-04T08:33:49.306+02:00,   0.182E-01,  72.58516
   4300,2020-11-04T08:34:23.787+02:00,   0.182E-01,  74.46776
   4400,2020-11-04T08:34:58.221+02:00,   0.191E-01,  76.28232
   4500,2020-11-04T08:35:32.451+02:00,   0.176E-01,  78.12989
   4600,2020-11-04T08:36:06.729+02:00,   0.181E-01,  79.98283
   4700,2020-11-04T08:36:40.804+02:00,   0.203E-01,  81.85771
   4800,2020-11-04T08:37:13.925+02:00,   0.202E-01,  83.76865
   4900,2020-11-04T08:37:45.922+02:00,   0.116E-01,  85.45154
   5000,2020-11-04T08:38:17.137+02:00,   0.204E-01,  87.02991
