,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-09T13:13:11.283+02:00,   0.318E-01,   0.03175
      2,2020-11-09T13:13:11.674+02:00,   0.349E-01,   0.06668
      3,2020-11-09T13:13:12.064+02:00,   0.349E-01,   0.10161
      4,2020-11-09T13:13:12.595+02:00,   0.349E-01,   0.13654
      5,2020-11-09T13:13:12.982+02:00,   0.349E-01,   0.17147
      6,2020-11-09T13:13:13.372+02:00,   0.349E-01,   0.20640
      7,2020-11-09T13:13:13.888+02:00,   0.349E-01,   0.24132
      8,2020-11-09T13:13:14.419+02:00,   0.310E-01,   0.27228
      9,2020-11-09T13:13:14.794+02:00,   0.310E-01,   0.30324
     10,2020-11-09T13:13:15.325+02:00,   0.310E-01,   0.33419
     20,2020-11-09T13:13:18.887+02:00,   0.236E-01,   0.60343
     30,2020-11-09T13:13:22.315+02:00,   0.236E-01,   0.83991
     40,2020-11-09T13:13:25.690+02:00,   0.236E-01,   1.07640
     50,2020-11-09T13:13:28.955+02:00,   0.236E-01,   1.31288
     60,2020-11-09T13:13:32.236+02:00,   0.236E-01,   1.54937
     70,2020-11-09T13:13:35.579+02:00,   0.236E-01,   1.78585
     80,2020-11-09T13:13:38.719+02:00,   0.204E-01,   1.99289
     90,2020-11-09T13:13:42.000+02:00,   0.158E-01,   2.17021
    100,2020-11-09T13:13:45.448+02:00,   0.115E-01,   2.31682
    200,2020-11-09T13:14:16.858+02:00,   0.168E-01,   3.73609
    300,2020-11-09T13:14:48.761+02:00,   0.153E-01,   5.07918
    400,2020-11-09T13:15:20.082+02:00,   0.140E-01,   6.58297
    500,2020-11-09T13:15:51.266+02:00,   0.132E-01,   7.94961
    600,2020-11-09T13:16:22.680+02:00,   0.169E-01,   9.31769
    700,2020-11-09T13:16:53.755+02:00,   0.162E-01,  10.90558
    800,2020-11-09T13:17:24.763+02:00,   0.190E-01,  12.62338
    900,2020-11-09T13:17:56.010+02:00,   0.142E-01,  14.07228
   1000,2020-11-09T13:18:27.424+02:00,   0.157E-01,  15.43015
   1100,2020-11-09T13:18:59.104+02:00,   0.123E-01,  16.81062
   1200,2020-11-09T13:19:30.612+02:00,   0.152E-01,  18.08596
   1300,2020-11-09T13:20:02.026+02:00,   0.124E-01,  19.30729
   1400,2020-11-09T13:20:33.583+02:00,   0.104E-01,  20.63769
   1500,2020-11-09T13:21:05.032+02:00,   0.147E-01,  22.03746
   1600,2020-11-09T13:21:41.029+02:00,   0.907E-02,  23.20850
   1700,2020-11-09T13:22:15.302+02:00,   0.144E-01,  24.12474
   1800,2020-11-09T13:22:50.517+02:00,   0.142E-01,  25.54510
   1900,2020-11-09T13:23:26.041+02:00,   0.925E-02,  26.82626
   2000,2020-11-09T13:24:01.985+02:00,   0.132E-01,  27.83416
   2100,2020-11-09T13:24:34.778+02:00,   0.119E-01,  29.27431
   2200,2020-11-09T13:25:06.693+02:00,   0.149E-01,  30.69546
   2300,2020-11-09T13:25:38.564+02:00,   0.183E-01,  32.11106
   2400,2020-11-09T13:26:11.457+02:00,   0.117E-01,  33.54423
   2500,2020-11-09T13:26:43.296+02:00,   0.172E-01,  35.01102
   2600,2020-11-09T13:27:15.834+02:00,   0.688E-02,  35.93812
   2700,2020-11-09T13:27:48.220+02:00,   0.152E-01,  37.30127
   2800,2020-11-09T13:28:20.332+02:00,   0.167E-01,  38.78625
   2900,2020-11-09T13:28:51.931+02:00,   0.193E-01,  40.19580
   3000,2020-11-09T13:29:24.027+02:00,   0.106E-01,  41.59328
   3100,2020-11-09T13:29:55.627+02:00,   0.127E-01,  42.99099
   3200,2020-11-09T13:30:27.467+02:00,   0.184E-01,  44.30093
   3300,2020-11-09T13:30:59.291+02:00,   0.155E-01,  45.81513
   3400,2020-11-09T13:31:31.267+02:00,   0.133E-01,  47.13952
   3500,2020-11-09T13:32:03.445+02:00,   0.163E-01,  48.44684
   3600,2020-11-09T13:32:35.753+02:00,   0.114E-01,  49.77888
   3700,2020-11-09T13:33:07.666+02:00,   0.120E-01,  50.99400
   3800,2020-11-09T13:33:39.566+02:00,   0.154E-01,  52.34104
   3900,2020-11-09T13:34:11.651+02:00,   0.128E-01,  53.74800
   4000,2020-11-09T13:34:43.521+02:00,   0.141E-01,  55.01566
   4100,2020-11-09T13:35:15.434+02:00,   0.154E-01,  56.19834
   4200,2020-11-09T13:35:47.288+02:00,   0.102E-01,  57.35363
   4300,2020-11-09T13:36:18.843+02:00,   0.183E-01,  58.60761
   4400,2020-11-09T13:36:51.715+02:00,   0.129E-01,  59.91723
   4500,2020-11-09T13:37:23.318+02:00,   0.120E-01,  61.54460
   4600,2020-11-09T13:37:54.955+02:00,   0.128E-01,  62.70490
   4700,2020-11-09T13:38:26.416+02:00,   0.131E-01,  64.05693
   4800,2020-11-09T13:38:58.047+02:00,   0.149E-01,  65.67117
   4900,2020-11-09T13:39:29.727+02:00,   0.136E-01,  67.24435
   5000,2020-11-09T13:40:01.532+02:00,   0.113E-01,  68.47397
   5100,2020-11-09T13:40:32.982+02:00,   0.147E-01,  69.98686
   5200,2020-11-09T13:41:04.756+02:00,   0.174E-01,  71.31252
   5300,2020-11-09T13:41:36.690+02:00,   0.857E-02,  72.67574
   5400,2020-11-09T13:42:08.057+02:00,   0.177E-01,  73.54639
   5500,2020-11-09T13:42:39.898+02:00,   0.161E-01,  75.19087
   5600,2020-11-09T13:43:11.570+02:00,   0.122E-01,  76.63939
   5700,2020-11-09T13:43:42.846+02:00,   0.951E-02,  77.82725
   5800,2020-11-09T13:44:14.250+02:00,   0.978E-02,  78.55573
   5900,2020-11-09T13:44:45.497+02:00,   0.101E-01,  79.93461
   6000,2020-11-09T13:45:17.239+02:00,   0.102E-01,  81.21260
   6100,2020-11-09T13:45:48.951+02:00,   0.200E-01,  82.98451
   6200,2020-11-09T13:46:21.272+02:00,   0.797E-02,  84.51644
   6300,2020-11-09T13:46:53.253+02:00,   0.144E-01,  86.01748
   6400,2020-11-09T13:47:25.917+02:00,   0.118E-01,  87.52794
   6500,2020-11-09T13:47:57.382+02:00,   0.129E-01,  88.79727
   6600,2020-11-09T13:48:29.312+02:00,   0.127E-01,  90.05704
   6700,2020-11-09T13:49:01.268+02:00,   0.137E-01,  91.46267
   6800,2020-11-09T13:49:32.999+02:00,   0.153E-01,  92.85394
   6900,2020-11-09T13:50:05.194+02:00,   0.118E-01,  94.43214
   7000,2020-11-09T13:50:37.299+02:00,   0.111E-01,  95.64574
   7100,2020-11-09T13:51:09.323+02:00,   0.159E-01,  97.24545
   7200,2020-11-09T13:51:41.304+02:00,   0.138E-01,  98.59418
   7300,2020-11-09T13:52:13.296+02:00,   0.157E-01, 100.29200
   7400,2020-11-09T13:52:45.621+02:00,   0.917E-02, 101.68524
   7500,2020-11-09T13:53:17.473+02:00,   0.172E-01, 103.23336
   7600,2020-11-09T13:53:49.532+02:00,   0.112E-01, 104.75640
   7700,2020-11-09T13:54:21.861+02:00,   0.115E-01, 106.29348
   7800,2020-11-09T13:54:53.545+02:00,   0.148E-01, 107.79061
   7900,2020-11-09T13:55:25.397+02:00,   0.177E-01, 109.42899
   8000,2020-11-09T13:55:57.534+02:00,   0.126E-01, 110.83784
   8100,2020-11-09T13:56:29.652+02:00,   0.111E-01, 112.21428
   8200,2020-11-09T13:57:02.016+02:00,   0.826E-02, 113.65884
   8300,2020-11-09T13:57:34.168+02:00,   0.111E-01, 115.01027
   8400,2020-11-09T13:58:06.018+02:00,   0.723E-02, 115.93712
   8500,2020-11-09T13:58:37.404+02:00,   0.962E-02, 116.81614
   8600,2020-11-09T13:59:09.094+02:00,   0.168E-01, 118.21778
   8700,2020-11-09T13:59:41.120+02:00,   0.148E-01, 119.76768
   8800,2020-11-09T14:00:13.237+02:00,   0.122E-01, 121.14259
   8900,2020-11-09T14:00:44.810+02:00,   0.185E-01, 122.90271
   9000,2020-11-09T14:01:16.941+02:00,   0.127E-01, 124.56039
   9100,2020-11-09T14:01:48.890+02:00,   0.112E-01, 125.86660
   9200,2020-11-09T14:02:20.537+02:00,   0.121E-01, 127.06584
   9300,2020-11-09T14:02:52.017+02:00,   0.163E-01, 128.52576
