,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-05T09:46:12.313+02:00,   0.235E-01,   0.02353
      2,2021-11-05T09:46:12.663+02:00,   0.259E-01,   0.04941
      3,2021-11-05T09:46:12.968+02:00,   0.285E-01,   0.07789
      4,2021-11-05T09:46:13.408+02:00,   0.285E-01,   0.10636
      5,2021-11-05T09:46:13.741+02:00,   0.285E-01,   0.13483
      6,2021-11-05T09:46:14.071+02:00,   0.313E-01,   0.16615
      7,2021-11-05T09:46:14.494+02:00,   0.313E-01,   0.19747
      8,2021-11-05T09:46:14.872+02:00,   0.313E-01,   0.22879
      9,2021-11-05T09:46:15.212+02:00,   0.313E-01,   0.26011
     10,2021-11-05T09:46:15.654+02:00,   0.313E-01,   0.29142
     20,2021-11-05T09:46:18.739+02:00,   0.313E-01,   0.60461
     30,2021-11-05T09:46:21.953+02:00,   0.313E-01,   0.91780
     40,2021-11-05T09:46:25.848+02:00,   0.276E-01,   1.20097
     50,2021-11-05T09:46:29.623+02:00,   0.276E-01,   1.47663
     60,2021-11-05T09:46:33.378+02:00,   0.247E-01,   1.72611
     70,2021-11-05T09:46:37.124+02:00,   0.247E-01,   1.97268
     80,2021-11-05T09:46:40.858+02:00,   0.247E-01,   2.21926
     90,2021-11-05T09:46:44.565+02:00,   0.247E-01,   2.46584
    100,2021-11-05T09:46:48.644+02:00,   0.211E-01,   2.67692
    200,2021-11-05T09:47:28.961+02:00,   0.230E-01,   4.71267
    300,2021-11-05T09:48:04.914+02:00,   0.242E-01,   6.92968
    400,2021-11-05T09:48:41.059+02:00,   0.142E-01,   9.10251
    500,2021-11-05T09:49:30.955+02:00,   0.211E-01,  10.54965
    600,2021-11-05T09:50:19.339+02:00,   0.200E-01,  12.21795
    700,2021-11-05T09:51:06.435+02:00,   0.224E-01,  13.94368
    800,2021-11-05T09:51:53.301+02:00,   0.175E-01,  16.05384
    900,2021-11-05T09:52:39.806+02:00,   0.175E-01,  17.86298
   1000,2021-11-05T09:53:24.202+02:00,   0.191E-01,  19.52697
   1100,2021-11-05T09:54:12.314+02:00,   0.175E-01,  21.39147
   1200,2021-11-05T09:55:02.213+02:00,   0.208E-01,  23.08671
   1300,2021-11-05T09:55:50.992+02:00,   0.224E-01,  25.30091
   1400,2021-11-05T09:56:39.663+02:00,   0.162E-01,  26.98801
   1500,2021-11-05T09:57:29.544+02:00,   0.104E-01,  28.72795
   1600,2021-11-05T09:58:17.506+02:00,   0.150E-01,  30.74775
   1700,2021-11-05T09:59:04.303+02:00,   0.110E-01,  32.30910
   1800,2021-11-05T09:59:39.921+02:00,   0.184E-01,  34.01605
   1900,2021-11-05T10:00:16.262+02:00,   0.215E-01,  36.05631
   2000,2021-11-05T10:00:52.729+02:00,   0.147E-01,  37.87873
   2100,2021-11-05T10:01:29.781+02:00,   0.141E-01,  39.93939
   2200,2021-11-05T10:02:08.486+02:00,   0.223E-01,  41.79207
   2300,2021-11-05T10:02:46.579+02:00,   0.238E-01,  43.98670
   2400,2021-11-05T10:03:24.768+02:00,   0.236E-01,  46.34096
   2500,2021-11-05T10:04:04.022+02:00,   0.148E-01,  48.57332
