,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-12T15:22:09.841+03:00,   0.286E-01,   0.02864
      2,2021-10-12T15:22:10.101+03:00,   0.315E-01,   0.06014
      3,2021-10-12T15:22:10.456+03:00,   0.347E-01,   0.09479
      4,2021-10-12T15:22:10.796+03:00,   0.347E-01,   0.12945
      5,2021-10-12T15:22:11.046+03:00,   0.347E-01,   0.16410
      6,2021-10-12T15:22:11.310+03:00,   0.347E-01,   0.19875
      7,2021-10-12T15:22:11.618+03:00,   0.347E-01,   0.23341
      8,2021-10-12T15:22:11.998+03:00,   0.307E-01,   0.26413
      9,2021-10-12T15:22:12.265+03:00,   0.307E-01,   0.29486
     10,2021-10-12T15:22:12.599+03:00,   0.307E-01,   0.32558
     20,2021-10-12T15:22:14.921+03:00,   0.307E-01,   0.63284
     30,2021-10-12T15:22:17.243+03:00,   0.307E-01,   0.94010
     40,2021-10-12T15:22:19.761+03:00,   0.236E-01,   1.19012
     50,2021-10-12T15:22:22.154+03:00,   0.207E-01,   1.39684
     60,2021-10-12T15:22:24.566+03:00,   0.204E-01,   1.59034
     70,2021-10-12T15:22:26.945+03:00,   0.204E-01,   1.79403
     80,2021-10-12T15:22:29.309+03:00,   0.177E-01,   1.99244
     90,2021-10-12T15:22:31.661+03:00,   0.158E-01,   2.16576
    100,2021-10-12T15:22:34.082+03:00,   0.174E-01,   2.32825
    200,2021-10-12T15:22:58.313+03:00,   0.267E-01,   4.40126
    300,2021-10-12T15:23:21.989+03:00,   0.239E-01,   6.77195
    400,2021-10-12T15:23:46.332+03:00,   0.206E-01,   8.89551
    500,2021-10-12T15:24:10.229+03:00,   0.230E-01,  11.23056
    600,2021-10-12T15:24:35.354+03:00,   0.244E-01,  13.46130
    700,2021-10-12T15:25:00.094+03:00,   0.176E-01,  15.73815
    800,2021-10-12T15:25:24.247+03:00,   0.217E-01,  17.86455
    900,2021-10-12T15:25:48.669+03:00,   0.206E-01,  19.88759
   1000,2021-10-12T15:26:13.606+03:00,   0.196E-01,  21.80337
   1100,2021-10-12T15:26:37.542+03:00,   0.210E-01,  24.04888
   1200,2021-10-12T15:27:02.039+03:00,   0.186E-01,  26.34781
   1300,2021-10-12T15:27:26.415+03:00,   0.176E-01,  28.44938
   1400,2021-10-12T15:27:50.938+03:00,   0.184E-01,  30.55194
   1500,2021-10-12T15:28:15.425+03:00,   0.171E-01,  32.47267
   1600,2021-10-12T15:28:39.459+03:00,   0.229E-01,  34.61969
   1700,2021-10-12T15:29:03.666+03:00,   0.231E-01,  36.77713
   1800,2021-10-12T15:29:28.692+03:00,   0.223E-01,  39.03300
   1900,2021-10-12T15:29:53.149+03:00,   0.207E-01,  41.14252
   2000,2021-10-12T15:30:17.711+03:00,   0.213E-01,  42.90658
   2100,2021-10-12T15:30:41.846+03:00,   0.251E-01,  45.21011
   2200,2021-10-12T15:31:05.960+03:00,   0.218E-01,  47.35705
   2300,2021-10-12T15:31:30.645+03:00,   0.175E-01,  49.47379
   2400,2021-10-12T15:31:55.027+03:00,   0.213E-01,  51.82126
   2500,2021-10-12T15:32:20.303+03:00,   0.194E-01,  53.93756
   2600,2021-10-12T15:32:44.998+03:00,   0.210E-01,  56.14101
   2700,2021-10-12T15:33:09.582+03:00,   0.199E-01,  58.37398
   2800,2021-10-12T15:33:33.817+03:00,   0.244E-01,  60.69245
   2900,2021-10-12T15:33:58.185+03:00,   0.208E-01,  62.88279
   3000,2021-10-12T15:34:22.836+03:00,   0.220E-01,  64.85804
   3100,2021-10-12T15:34:47.315+03:00,   0.246E-01,  67.17057
   3200,2021-10-12T15:35:11.854+03:00,   0.185E-01,  69.43483
   3300,2021-10-12T15:35:36.254+03:00,   0.238E-01,  71.59367
   3400,2021-10-12T15:36:00.513+03:00,   0.226E-01,  73.89631
   3500,2021-10-12T15:36:24.687+03:00,   0.253E-01,  76.29292
   3600,2021-10-12T15:36:49.289+03:00,   0.245E-01,  78.52271
   3700,2021-10-12T15:37:13.995+03:00,   0.230E-01,  80.53647
   3800,2021-10-12T15:37:38.505+03:00,   0.227E-01,  82.70848
   3900,2021-10-12T15:38:02.500+03:00,   0.237E-01,  85.06757
   4000,2021-10-12T15:38:26.618+03:00,   0.184E-01,  87.27587
   4100,2021-10-12T15:38:51.165+03:00,   0.253E-01,  89.34210
   4200,2021-10-12T15:39:15.739+03:00,   0.254E-01,  91.61386
   4300,2021-10-12T15:39:40.375+03:00,   0.168E-01,  93.73191
   4400,2021-10-12T15:40:05.310+03:00,   0.175E-01,  95.55662
   4500,2021-10-12T15:40:29.839+03:00,   0.199E-01,  97.59193
   4600,2021-10-12T15:40:54.473+03:00,   0.251E-01,  99.87198
   4700,2021-10-12T15:41:19.248+03:00,   0.186E-01, 101.99399
   4800,2021-10-12T15:41:44.103+03:00,   0.193E-01, 104.11172
   4900,2021-10-12T15:42:09.154+03:00,   0.216E-01, 106.25180
   5000,2021-10-12T15:42:33.842+03:00,   0.184E-01, 108.24870
   5100,2021-10-12T15:42:58.137+03:00,   0.245E-01, 110.26473
   5200,2021-10-12T15:43:22.967+03:00,   0.208E-01, 112.44355
   5300,2021-10-12T15:43:47.189+03:00,   0.211E-01, 114.80330
   5400,2021-10-12T15:44:11.588+03:00,   0.240E-01, 116.89338
   5500,2021-10-12T15:44:35.704+03:00,   0.233E-01, 118.95576
   5600,2021-10-12T15:45:00.306+03:00,   0.204E-01, 121.12156
   5700,2021-10-12T15:45:24.509+03:00,   0.210E-01, 123.24857
   5800,2021-10-12T15:45:49.956+03:00,   0.255E-01, 125.19022
   5900,2021-10-12T15:46:14.297+03:00,   0.244E-01, 127.66648
   6000,2021-10-12T15:46:38.671+03:00,   0.232E-01, 129.35504
   6100,2021-10-12T15:47:02.776+03:00,   0.251E-01, 131.84905
   6200,2021-10-12T15:47:27.072+03:00,   0.192E-01, 134.24554
   6300,2021-10-12T15:47:51.538+03:00,   0.166E-01, 136.28251
   6400,2021-10-12T15:48:16.272+03:00,   0.256E-01, 138.20052
   6500,2021-10-12T15:48:40.686+03:00,   0.153E-01, 140.53851
   6600,2021-10-12T15:49:05.159+03:00,   0.130E-01, 142.43930
   6700,2021-10-12T15:49:29.499+03:00,   0.225E-01, 143.88495
   6800,2021-10-12T15:49:54.031+03:00,   0.219E-01, 146.19358
   6900,2021-10-12T15:50:18.760+03:00,   0.188E-01, 148.46194
   7000,2021-10-12T15:50:42.841+03:00,   0.242E-01, 150.81850
   7100,2021-10-12T15:51:07.443+03:00,   0.122E-01, 152.43377
   7200,2021-10-12T15:51:32.030+03:00,   0.126E-01, 154.27641
   7300,2021-10-12T15:51:56.438+03:00,   0.226E-01, 156.24208
   7400,2021-10-12T15:52:21.045+03:00,   0.259E-01, 158.42105
   7500,2021-10-12T15:52:45.474+03:00,   0.186E-01, 160.64462
   7600,2021-10-12T15:53:10.014+03:00,   0.273E-01, 162.57132
   7700,2021-10-12T15:53:34.682+03:00,   0.205E-01, 164.99437
   7800,2021-10-12T15:53:58.882+03:00,   0.260E-01, 167.33038
   7900,2021-10-12T15:54:23.371+03:00,   0.208E-01, 169.70334
   8000,2021-10-12T15:54:48.137+03:00,   0.216E-01, 172.12280
   8100,2021-10-12T15:55:12.598+03:00,   0.247E-01, 174.55459
   8200,2021-10-12T15:55:37.021+03:00,   0.256E-01, 176.98138
   8300,2021-10-12T15:56:01.106+03:00,   0.220E-01, 179.43423
   8400,2021-10-12T15:56:25.494+03:00,   0.235E-01, 181.70929
   8500,2021-10-12T15:56:49.605+03:00,   0.256E-01, 183.95959
