,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-09T04:15:23.569+02:00,   0.302E-01,   0.03019
      2,2020-11-09T04:15:23.959+02:00,   0.332E-01,   0.06340
      3,2020-11-09T04:15:24.350+02:00,   0.365E-01,   0.09992
      4,2020-11-09T04:15:24.928+02:00,   0.365E-01,   0.13645
      5,2020-11-09T04:15:25.287+02:00,   0.365E-01,   0.17298
      6,2020-11-09T04:15:25.834+02:00,   0.305E-01,   0.20346
      7,2020-11-09T04:15:26.381+02:00,   0.305E-01,   0.23395
      8,2020-11-09T04:15:26.803+02:00,   0.305E-01,   0.26443
      9,2020-11-09T04:15:27.193+02:00,   0.305E-01,   0.29491
     10,2020-11-09T04:15:27.724+02:00,   0.305E-01,   0.32539
     20,2020-11-09T04:15:31.458+02:00,   0.235E-01,   0.57777
     30,2020-11-09T04:15:34.802+02:00,   0.235E-01,   0.81285
     40,2020-11-09T04:15:38.301+02:00,   0.235E-01,   1.04793
     50,2020-11-09T04:15:41.660+02:00,   0.235E-01,   1.28301
     60,2020-11-09T04:15:45.066+02:00,   0.235E-01,   1.51809
     70,2020-11-09T04:15:48.769+02:00,   0.180E-01,   1.73041
     80,2020-11-09T04:15:51.889+02:00,   0.156E-01,   1.89156
     90,2020-11-09T04:15:55.060+02:00,   0.138E-01,   2.04064
    100,2020-11-09T04:15:58.976+02:00,   0.133E-01,   2.18800
    200,2020-11-09T04:16:33.552+02:00,   0.137E-01,   3.35875
    300,2020-11-09T04:17:06.862+02:00,   0.157E-01,   4.58303
    400,2020-11-09T04:17:41.077+02:00,   0.158E-01,   5.97061
    500,2020-11-09T04:18:14.398+02:00,   0.144E-01,   7.65402
    600,2020-11-09T04:18:47.438+02:00,   0.200E-01,   9.49762
    700,2020-11-09T04:19:18.742+02:00,   0.215E-01,  11.27325
    800,2020-11-09T04:19:50.317+02:00,   0.164E-01,  12.99853
    900,2020-11-09T04:20:21.778+02:00,   0.179E-01,  14.74405
   1000,2020-11-09T04:20:55.056+02:00,   0.181E-01,  16.31987
   1100,2020-11-09T04:21:28.486+02:00,   0.133E-01,  17.74245
