,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2022-02-24T06:23:10.292+02:00,   0.822E-01,   0.08219
      2,2022-02-24T06:23:10.502+02:00,   0.822E-01,   0.16438
      3,2022-02-24T06:23:10.750+02:00,   0.822E-01,   0.24657
      4,2022-02-24T06:23:11.004+02:00,   0.822E-01,   0.32876
      5,2022-02-24T06:23:11.154+02:00,   0.822E-01,   0.41095
      6,2022-02-24T06:23:11.360+02:00,   0.736E-01,   0.48459
      7,2022-02-24T06:23:11.587+02:00,   0.736E-01,   0.55824
      8,2022-02-24T06:23:11.743+02:00,   0.736E-01,   0.63189
      9,2022-02-24T06:23:11.953+02:00,   0.630E-01,   0.69492
     10,2022-02-24T06:23:12.209+02:00,   0.630E-01,   0.75796
     20,2022-02-24T06:23:14.375+02:00,   0.499E-01,   1.30334
     30,2022-02-24T06:23:16.930+02:00,   0.447E-01,   1.76562
     40,2022-02-24T06:23:19.600+02:00,   0.401E-01,   2.18965
     50,2022-02-24T06:23:22.005+02:00,   0.401E-01,   2.59107
     60,2022-02-24T06:23:24.461+02:00,   0.401E-01,   2.99248
     70,2022-02-24T06:23:27.085+02:00,   0.361E-01,   3.37757
     80,2022-02-24T06:23:29.790+02:00,   0.361E-01,   3.73817
     90,2022-02-24T06:23:32.749+02:00,   0.361E-01,   4.09877
    100,2022-02-24T06:23:35.755+02:00,   0.361E-01,   4.45936
    200,2022-02-24T06:24:05.151+02:00,   0.361E-01,   8.06534
    300,2022-02-24T06:24:35.094+02:00,   0.323E-01,  11.66006
    400,2022-02-24T06:25:05.316+02:00,   0.323E-01,  14.89096
    500,2022-02-24T06:25:35.444+02:00,   0.323E-01,  18.12186
    600,2022-02-24T06:26:05.917+02:00,   0.323E-01,  21.35276
    700,2022-02-24T06:26:36.331+02:00,   0.323E-01,  24.58367
    800,2022-02-24T06:27:06.784+02:00,   0.323E-01,  27.81457
    900,2022-02-24T06:27:37.943+02:00,   0.323E-01,  31.04547
   1000,2022-02-24T06:28:09.328+02:00,   0.323E-01,  34.27637
   1100,2022-02-24T06:28:39.096+02:00,   0.323E-01,  37.50727
   1200,2022-02-24T06:29:08.554+02:00,   0.288E-01,  40.68513
   1300,2022-02-24T06:29:38.452+02:00,   0.327E-01,  43.76956
   1400,2022-02-24T06:30:08.277+02:00,   0.335E-01,  46.74584
   1500,2022-02-24T06:30:38.302+02:00,   0.183E-01,  49.65869
   1600,2022-02-24T06:31:08.274+02:00,   0.265E-01,  51.46662
   1700,2022-02-24T06:31:38.384+02:00,   0.187E-01,  53.38289
   1800,2022-02-24T06:32:08.302+02:00,   0.228E-01,  56.45677
   1900,2022-02-24T06:32:38.332+02:00,   0.327E-01,  59.14460
   2000,2022-02-24T06:33:08.192+02:00,   0.327E-01,  62.41005
   2100,2022-02-24T06:33:38.778+02:00,   0.316E-01,  65.57948
   2200,2022-02-24T06:34:08.960+02:00,   0.338E-01,  68.70470
   2300,2022-02-24T06:34:39.968+02:00,   0.334E-01,  71.50619
   2400,2022-02-24T06:35:09.971+02:00,   0.320E-01,  74.68699
   2500,2022-02-24T06:35:40.720+02:00,   0.320E-01,  77.88736
   2600,2022-02-24T06:36:11.630+02:00,   0.330E-01,  80.96415
   2700,2022-02-24T06:36:42.265+02:00,   0.330E-01,  84.26177
   2800,2022-02-24T06:37:13.133+02:00,   0.330E-01,  87.55939
   2900,2022-02-24T06:37:43.970+02:00,   0.330E-01,  90.85701
   3000,2022-02-24T06:38:14.925+02:00,   0.282E-01,  93.92623
   3100,2022-02-24T06:38:45.328+02:00,   0.326E-01,  97.10714
   3200,2022-02-24T06:39:15.940+02:00,   0.344E-01, 100.29242
   3300,2022-02-24T06:39:46.837+02:00,   0.338E-01, 103.56100
   3400,2022-02-24T06:40:17.642+02:00,   0.338E-01, 106.94067
   3500,2022-02-24T06:40:48.319+02:00,   0.328E-01, 110.23043
   3600,2022-02-24T06:41:19.032+02:00,   0.324E-01, 113.46465
   3700,2022-02-24T06:41:49.841+02:00,   0.317E-01, 116.66828
