, 45, 50, 55, 60, 65, 70, 75, 80
25, 0,  5.4380449E-007,  5.0925838E-007,  4.9338142E-007,  4.9573116E-007,  0.0000000E+000,  0.0000000E+000,  0.0000000E+000
30,  5.8707348E-007,  5.7167175E-007,  5.3711770E-007,  5.0428578E-007,  5.1708334E-007,  8.5760446E-007,  2.1012613E-006,  2.4051795E-006
35,  6.1584630E-007,  5.9312300E-007,  5.6558679E-007,  5.1952012E-007,  5.4320044E-007,  1.0889707E-006,  4.1601851E-006,  3.6060182E-006
40,  6.2321282E-007,  6.0087543E-007,  5.8256102E-007,  5.3260996E-007,  5.9913780E-007,  1.7066617E-006,  7.3529044E-006,  6.0723531E-006
45,  6.2186354E-007,  6.0146366E-007,  5.9514992E-007,  5.4075004E-007,  6.4232330E-007,  2.4150884E-006,  1.0939646E-005,  1.1991867E-005
50,  6.1235576E-007,  6.0077592E-007,  5.9461600E-007,  5.4041394E-007,  6.4925048E-007,  2.9968738E-006,  1.4416624E-005,  2.4378665E-005
55,  6.0492823E-007,  5.9346253E-007,  5.8845641E-007,  5.4139339E-007,  6.1722034E-007,  3.3430805E-006,  1.7566314E-005,  3.8309206E-005
60,  5.8184947E-007,  5.7919902E-007,  5.7784658E-007,  5.3539127E-007,  5.5268769E-007,  3.1561846E-006,  1.8668007E-005,  4.6399150E-005
65,  5.5844684E-007,  5.6595511E-007,  5.6475420E-007,  5.2373225E-007,  4.7793479E-007,  1.8516416E-006,  1.1905598E-005,  4.7290080E-005
70,  5.3370692E-007,  5.4976489E-007,  5.4396298E-007,  5.0488416E-007,  4.3823135E-007,  9.7456526E-007,  7.4533310E-006,  2.3587712E-005
75,  5.0596735E-007,  5.2469986E-007,  5.1377437E-007,  4.7963298E-007,  4.2512043E-007,  4.4672208E-007,  2.2817857E-006,  1.8486710E-005
80,  4.7064703E-007,  4.8284968E-007,  4.6995124E-007,  4.4654271E-007,  4.0540771E-007,  3.8673993E-007,  2.0211589E-006,  1.1225451E-005
85,  4.1179176E-007,  4.2455135E-007,  4.2431103E-007,  4.0928673E-007,  3.8467034E-007,  3.2026328E-007,  3.5806409E-007,  3.3078541E-006
90,  3.4094555E-007,  3.6643785E-007,  3.7517698E-007,  3.6816376E-007,  3.4078761E-007,  2.9936475E-007,  1.8178695E-007,  3.0865106E-007
95,  2.6501323E-007,  3.0106344E-007,  3.2560577E-007,  3.1765011E-007,  2.9873338E-007,  2.3750839E-007,  1.3704311E-007,  6.9032528E-008
100,  1.8540714E-007,  2.2920155E-007,  2.4878368E-007,  2.5351667E-007,  2.2457755E-007,  1.6240850E-007,  8.3723507E-008,  3.8905567E-008
105,  1.3349748E-007,  1.5897798E-007,  1.7816048E-007,  1.6947025E-007,  1.3857083E-007,  9.2787654E-008,  5.2525930E-008,  2.8368661E-008
110,  7.8578934E-008,  9.0994482E-008,  9.3223511E-008,  8.5607517E-008,  7.0830836E-008,  5.3599720E-008,  3.5244321E-008,  2.0483517E-008
115,  3.7665141E-008,  4.5114578E-008,  4.8201305E-008,  4.6908755E-008,  4.2653053E-008,  3.5716153E-008,  2.4973070E-008,  1.4614281E-008
120,  1.7158888E-008,  2.1461378E-008,  2.4765773E-008,  2.7121714E-008,  2.7121140E-008,  2.3956864E-008,  1.7454969E-008,  1.0860587E-008
125,  7.9798425E-009,  1.1356875E-008,  1.5394262E-008,  1.8558681E-008,  1.8794441E-008,  1.6568621E-008,  1.1889825E-008,  8.1268522E-009
130,  4.8273209E-009,  6.6415770E-009,  8.8461710E-009,  1.0842871E-008,  1.1708195E-008,  1.1510021E-008,  9.6407302E-009,  7.1572398E-009
135,  4.7600285E-009,  5.5957866E-009,  6.7569640E-009,  7.8181346E-009,  8.5712724E-009,  8.4738418E-009,  7.4941388E-009,  6.1989201E-009
140,  3.8912164E-009,  4.7931063E-009,  5.9202698E-009,  7.0369041E-009,  8.1151518E-009,  8.5143892E-009,  8.0909581E-009,  6.4869772E-009
145,  3.5433485E-009,  4.7678315E-009,  5.8699779E-009,  6.9424038E-009,  7.7987477E-009,  7.9953807E-009,  7.4235586E-009,  6.2843664E-009
150,  4.6503332E-009,  5.4687556E-009,  5.9650810E-009,  6.3256590E-009,  6.4798011E-009,  6.2598234E-009,  5.7090275E-009,  5.2462205E-009
155,  5.4776637E-009,  5.7984608E-009,  6.0187203E-009,  6.2266631E-009,  6.4991135E-009,  6.2936235E-009,  5.5189175E-009,  4.7591450E-009
160,  5.3204027E-009,  5.7650643E-009,  6.2151402E-009,  6.4891136E-009,  6.8013967E-009,  6.7487577E-009,  6.0441942E-009,  4.9988616E-009
165,  4.2115548E-009,  5.2188348E-009,  6.1369929E-009,  6.7657043E-009,  6.9472262E-009,  6.5885709E-009,  5.7424808E-009,  4.9061762E-009
170,  3.3168643E-009,  4.2695000E-009,  5.6157626E-009,  6.8588691E-009,  7.5896040E-009,  7.3598048E-009,  6.1655511E-009,  4.9642788E-009
175,  2.0151715E-009,  2.7218840E-009,  3.7662591E-009,  5.0920327E-009,  6.2406033E-009,  6.4779189E-009,  5.7902461E-009,  4.8385754E-009
180,  1.9562389E-009,  2.4353801E-009,  3.2253709E-009,  4.1890104E-009,  5.0913304E-009,  5.5369899E-009,  5.1706765E-009,  4.4244723E-009
185,  2.7119503E-009,  3.2104135E-009,  4.0795985E-009,  4.8038266E-009,  5.0730381E-009,  4.9237831E-009,  4.4620674E-009,  4.0422873E-009
190,  4.9948019E-009,  5.6924515E-009,  6.6902635E-009,  7.1591142E-009,  6.6878807E-009,  5.5475827E-009,  4.3289858E-009,  3.7054791E-009
195,  8.9167725E-009,  9.0978710E-009,  9.8715047E-009,  1.0426737E-008,  9.4645937E-009,  7.1327002E-009,  4.7489361E-009,  3.6230876E-009
200,  1.4782722E-008,  1.4900129E-008,  1.5271172E-008,  1.4986040E-008,  1.4184323E-008,  1.0759261E-008,  6.2035441E-009,  3.8288268E-009
205,  2.2037903E-008,  2.1991209E-008,  2.1892167E-008,  2.0692895E-008,  1.9062036E-008,  1.4906517E-008,  8.6386569E-009,  4.4813700E-009
210,  2.8342625E-008,  2.8824948E-008,  2.9040518E-008,  2.8279088E-008,  2.5358394E-008,  1.9516106E-008,  1.1315442E-008,  5.4343452E-009
215,  3.3377586E-008,  3.4323096E-008,  3.4288448E-008,  3.3960997E-008,  3.0906734E-008,  2.4158276E-008,  1.4253006E-008,  6.6634917E-009
220,  3.8417918E-008,  3.9573260E-008,  3.9831757E-008,  3.8674443E-008,  3.5390862E-008,  2.8256695E-008,  1.7080290E-008,  8.0201541E-009
225,  4.1250013E-008,  4.2804693E-008,  4.4536562E-008,  4.3617162E-008,  3.9506485E-008,  3.1557849E-008,  1.9781184E-008,  9.6111266E-009
230,  4.4559624E-008,  4.5395721E-008,  4.8066994E-008,  4.8301316E-008,  4.3950116E-008,  3.4703599E-008,  2.1890118E-008,  1.1247967E-008
235,  4.6712595E-008,  4.6905900E-008,  4.9994120E-008,  5.1314987E-008,  4.7368914E-008,  3.7963070E-008,  2.4084483E-008,  1.2902265E-008
240,  4.9947211E-008,  4.9207954E-008,  5.1130515E-008,  5.2106583E-008,  4.9046452E-008,  4.0372262E-008,  2.6299004E-008,  1.4706551E-008
245,  5.2007318E-008,  5.1612688E-008,  5.2208080E-008,  5.1797562E-008,  4.9102093E-008,  4.1696527E-008,  2.8356495E-008,  1.6627328E-008
250,  5.4010928E-008,  5.3753218E-008,  5.3259590E-008,  5.1273822E-008,  4.7777322E-008,  4.1218079E-008,  2.9817181E-008,  1.8764438E-008
255,  5.4304848E-008,  5.4581532E-008,  5.3613794E-008,  4.9792404E-008,  4.5231076E-008,  3.9232794E-008,  3.0307728E-008,  2.0716625E-008
260,  5.4727427E-008,  5.3861590E-008,  5.1885045E-008,  4.6460346E-008,  4.1407226E-008,  3.6418003E-008,  3.0217342E-008,  2.2785056E-008
265,  5.2508219E-008,  5.0147301E-008,  4.7823522E-008,  4.2449539E-008,  3.7551626E-008,  3.2845106E-008,  2.8887847E-008,  2.5257844E-008
270,  4.7754549E-008,  4.4711148E-008,  4.2598054E-008,  3.9588874E-008,  3.7756845E-008,  0.0000000E+000,  0.0000000E+000,  0.0000000E+000
