,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-31T10:13:33.481+02:00,   0.347E-01,   0.03472
      2,2020-10-31T10:13:33.856+02:00,   0.382E-01,   0.07291
      3,2020-10-31T10:13:34.356+02:00,   0.326E-01,   0.10550
      4,2020-10-31T10:13:34.840+02:00,   0.326E-01,   0.13809
      5,2020-10-31T10:13:35.184+02:00,   0.326E-01,   0.17068
      6,2020-10-31T10:13:35.575+02:00,   0.326E-01,   0.20327
      7,2020-10-31T10:13:36.168+02:00,   0.290E-01,   0.23228
      8,2020-10-31T10:13:36.559+02:00,   0.290E-01,   0.26128
      9,2020-10-31T10:13:36.934+02:00,   0.290E-01,   0.29029
     10,2020-10-31T10:13:37.418+02:00,   0.290E-01,   0.31929
     20,2020-10-31T10:13:40.821+02:00,   0.226E-01,   0.57301
     30,2020-10-31T10:13:44.034+02:00,   0.226E-01,   0.79883
     40,2020-10-31T10:13:47.306+02:00,   0.226E-01,   1.02466
     50,2020-10-31T10:13:50.519+02:00,   0.226E-01,   1.25048
     60,2020-10-31T10:13:53.696+02:00,   0.226E-01,   1.47630
     70,2020-10-31T10:13:56.988+02:00,   0.226E-01,   1.70213
     80,2020-10-31T10:14:00.247+02:00,   0.226E-01,   1.92795
     90,2020-10-31T10:14:03.533+02:00,   0.248E-01,   2.17184
    100,2020-10-31T10:14:06.934+02:00,   0.248E-01,   2.42025
    200,2020-10-31T10:14:40.256+02:00,   0.114E-01,   4.11468
    300,2020-10-31T10:15:12.916+02:00,   0.240E-01,   5.59816
    400,2020-10-31T10:15:46.206+02:00,   0.263E-01,   8.23632
    500,2020-10-31T10:16:19.604+02:00,   0.251E-01,  10.50847
    600,2020-10-31T10:16:52.641+02:00,   0.259E-01,  12.86069
    700,2020-10-31T10:17:25.737+02:00,   0.252E-01,  15.42510
    800,2020-10-31T10:17:58.730+02:00,   0.256E-01,  17.96474
    900,2020-10-31T10:18:32.260+02:00,   0.233E-01,  20.40020
   1000,2020-10-31T10:19:07.284+02:00,   0.248E-01,  22.96732
   1100,2020-10-31T10:19:42.406+02:00,   0.276E-01,  25.16040
   1200,2020-10-31T10:20:17.565+02:00,   0.266E-01,  27.77984
   1300,2020-10-31T10:20:52.773+02:00,   0.226E-01,  30.25419
   1400,2020-10-31T10:21:27.578+02:00,   0.260E-01,  32.74463
   1500,2020-10-31T10:22:02.865+02:00,   0.237E-01,  35.05021
   1600,2020-10-31T10:22:38.310+02:00,   0.225E-01,  37.26883
   1700,2020-10-31T10:23:13.455+02:00,   0.175E-01,  39.19188
   1800,2020-10-31T10:23:48.369+02:00,   0.231E-01,  41.57366
   1900,2020-10-31T10:24:23.088+02:00,   0.273E-01,  44.18428
   2000,2020-10-31T10:24:57.778+02:00,   0.290E-01,  46.77890
   2100,2020-10-31T10:25:32.675+02:00,   0.268E-01,  49.32659
   2200,2020-10-31T10:26:07.713+02:00,   0.265E-01,  51.96329
   2300,2020-10-31T10:26:43.088+02:00,   0.236E-01,  54.31319
   2400,2020-10-31T10:27:17.923+02:00,   0.262E-01,  56.78968
   2500,2020-10-31T10:27:52.602+02:00,   0.263E-01,  59.24307
   2600,2020-10-31T10:28:28.134+02:00,   0.147E-01,  61.28707
   2700,2020-10-31T10:29:02.919+02:00,   0.247E-01,  63.49886
   2800,2020-10-31T10:29:38.770+02:00,   0.219E-01,  65.78574
   2900,2020-10-31T10:30:13.840+02:00,   0.149E-01,  67.85210
   3000,2020-10-31T10:30:48.553+02:00,   0.201E-01,  69.93057
   3100,2020-10-31T10:31:23.279+02:00,   0.146E-01,  72.03768
   3200,2020-10-31T10:31:57.766+02:00,   0.117E-01,  73.39796
   3300,2020-10-31T10:32:32.006+02:00,   0.251E-01,  74.94665
   3400,2020-10-31T10:33:07.057+02:00,   0.267E-01,  77.14785
   3500,2020-10-31T10:33:41.801+02:00,   0.245E-01,  79.60237
   3600,2020-10-31T10:34:16.814+02:00,   0.160E-01,  81.99577
   3700,2020-10-31T10:34:51.490+02:00,   0.241E-01,  83.98900
   3800,2020-10-31T10:35:26.268+02:00,   0.260E-01,  86.26539
   3900,2020-10-31T10:36:00.812+02:00,   0.222E-01,  88.65709
   4000,2020-10-31T10:36:35.397+02:00,   0.263E-01,  91.19460
   4100,2020-10-31T10:37:10.284+02:00,   0.268E-01,  93.52500
   4200,2020-10-31T10:37:45.124+02:00,   0.278E-01,  96.20408
   4300,2020-10-31T10:38:19.783+02:00,   0.260E-01,  98.76083
   4400,2020-10-31T10:38:54.601+02:00,   0.237E-01, 101.24250
   4500,2020-10-31T10:39:29.674+02:00,   0.189E-01, 103.23912
   4600,2020-10-31T10:40:04.296+02:00,   0.259E-01, 105.79797
   4700,2020-10-31T10:40:38.997+02:00,   0.134E-01, 108.28515
   4800,2020-10-31T10:41:13.843+02:00,   0.194E-01, 110.01410
   4900,2020-10-31T10:41:48.488+02:00,   0.249E-01, 112.37790
   5000,2020-10-31T10:42:22.870+02:00,   0.262E-01, 114.86511
   5100,2020-10-31T10:42:57.619+02:00,   0.220E-01, 117.13538
   5200,2020-10-31T10:43:32.445+02:00,   0.237E-01, 119.57385
   5300,2020-10-31T10:44:06.920+02:00,   0.260E-01, 121.98492
   5400,2020-10-31T10:44:41.647+02:00,   0.220E-01, 124.00650
   5500,2020-10-31T10:45:16.197+02:00,   0.251E-01, 126.49313
   5600,2020-10-31T10:45:51.043+02:00,   0.284E-01, 129.01239
