,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-12T23:37:37.041+03:00,   0.286E-01,   0.02864
      2,2021-10-12T23:37:37.551+03:00,   0.315E-01,   0.06014
      3,2021-10-12T23:37:37.940+03:00,   0.347E-01,   0.09479
      4,2021-10-12T23:37:38.394+03:00,   0.347E-01,   0.12945
      5,2021-10-12T23:37:38.740+03:00,   0.347E-01,   0.16410
      6,2021-10-12T23:37:39.119+03:00,   0.347E-01,   0.19875
      7,2021-10-12T23:37:39.565+03:00,   0.347E-01,   0.23341
      8,2021-10-12T23:37:40.080+03:00,   0.307E-01,   0.26413
      9,2021-10-12T23:37:40.419+03:00,   0.307E-01,   0.29486
     10,2021-10-12T23:37:40.887+03:00,   0.307E-01,   0.32558
     20,2021-10-12T23:37:43.913+03:00,   0.307E-01,   0.63284
     30,2021-10-12T23:37:46.968+03:00,   0.307E-01,   0.94010
     40,2021-10-12T23:37:50.334+03:00,   0.236E-01,   1.19012
     50,2021-10-12T23:37:53.513+03:00,   0.207E-01,   1.39684
     60,2021-10-12T23:37:56.724+03:00,   0.204E-01,   1.59033
     70,2021-10-12T23:37:59.914+03:00,   0.204E-01,   1.79403
     80,2021-10-12T23:38:03.129+03:00,   0.177E-01,   1.99243
     90,2021-10-12T23:38:06.360+03:00,   0.159E-01,   2.16593
    100,2021-10-12T23:38:09.570+03:00,   0.174E-01,   2.32924
    200,2021-10-12T23:38:41.903+03:00,   0.218E-01,   4.39401
    300,2021-10-12T23:39:13.647+03:00,   0.162E-01,   6.43259
    400,2021-10-12T23:39:45.567+03:00,   0.141E-01,   8.23013
    500,2021-10-12T23:40:17.536+03:00,   0.218E-01,  10.35869
    600,2021-10-12T23:40:54.174+03:00,   0.214E-01,  12.57272
    700,2021-10-12T23:41:28.604+03:00,   0.212E-01,  14.64619
    800,2021-10-12T23:42:01.019+03:00,   0.218E-01,  16.75100
    900,2021-10-12T23:42:33.514+03:00,   0.226E-01,  18.77120
   1000,2021-10-12T23:43:05.960+03:00,   0.238E-01,  20.90159
   1100,2021-10-12T23:43:38.191+03:00,   0.215E-01,  23.24890
   1200,2021-10-12T23:44:10.424+03:00,   0.206E-01,  25.43226
   1300,2021-10-12T23:44:42.905+03:00,   0.209E-01,  27.34176
   1400,2021-10-12T23:45:15.814+03:00,   0.184E-01,  29.39588
   1500,2021-10-12T23:45:48.131+03:00,   0.250E-01,  31.77373
   1600,2021-10-12T23:46:20.945+03:00,   0.221E-01,  34.04208
   1700,2021-10-12T23:46:53.578+03:00,   0.165E-01,  36.17200
   1800,2021-10-12T23:47:26.206+03:00,   0.225E-01,  38.20944
   1900,2021-10-12T23:47:58.666+03:00,   0.205E-01,  40.35393
   2000,2021-10-12T23:48:30.887+03:00,   0.192E-01,  42.38549
   2100,2021-10-12T23:49:03.371+03:00,   0.254E-01,  44.58529
   2200,2021-10-12T23:49:36.244+03:00,   0.213E-01,  46.59947
   2300,2021-10-12T23:50:08.434+03:00,   0.166E-01,  48.68993
   2400,2021-10-12T23:50:40.879+03:00,   0.163E-01,  50.73248
   2500,2021-10-12T23:51:12.978+03:00,   0.209E-01,  52.83068
   2600,2021-10-12T23:51:44.970+03:00,   0.202E-01,  55.11309
   2700,2021-10-12T23:52:17.562+03:00,   0.218E-01,  56.83690
   2800,2021-10-12T23:52:50.108+03:00,   0.211E-01,  59.07208
   2900,2021-10-12T23:53:22.404+03:00,   0.225E-01,  61.09734
   3000,2021-10-12T23:53:55.340+03:00,   0.176E-01,  63.11109
   3100,2021-10-12T23:54:28.303+03:00,   0.203E-01,  65.39392
   3200,2021-10-12T23:55:01.377+03:00,   0.111E-01,  67.45147
   3300,2021-10-12T23:55:33.666+03:00,   0.241E-01,  69.37322
   3400,2021-10-12T23:56:08.468+03:00,   0.239E-01,  71.63392
   3500,2021-10-12T23:56:43.301+03:00,   0.210E-01,  73.77367
   3600,2021-10-12T23:57:18.049+03:00,   0.230E-01,  75.97030
   3700,2021-10-12T23:57:52.188+03:00,   0.216E-01,  77.97837
   3800,2021-10-12T23:58:27.034+03:00,   0.241E-01,  80.12188
   3900,2021-10-12T23:59:01.647+03:00,   0.246E-01,  82.21860
   4000,2021-10-12T23:59:33.702+03:00,   0.234E-01,  84.59721
   4100,2021-10-13T00:00:06.572+03:00,   0.176E-01,  86.76597
   4200,2021-10-13T00:00:38.640+03:00,   0.223E-01,  88.97917
   4300,2021-10-13T00:01:11.185+03:00,   0.213E-01,  91.06155
   4400,2021-10-13T00:01:43.439+03:00,   0.221E-01,  93.42303
   4500,2021-10-13T00:02:15.826+03:00,   0.253E-01,  95.50168
   4600,2021-10-13T00:02:52.776+03:00,   0.161E-01,  97.44180
