Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.404E+02, 1.654E+03, 7.293E+02, 9.539E+02, 2.157E+02, 4.903E+02, 2.297E+02, 0.000E+00, 6.921E+02, 4.566E+01, 1.066E+00, 0.000E+00, 0.000E+00, 0.000E+00, 5.152E+03
