,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-09T06:17:51.475+02:00,   0.235E-01,   0.02353
      2,2021-11-09T06:17:51.828+02:00,   0.259E-01,   0.04941
      3,2021-11-09T06:17:52.165+02:00,   0.285E-01,   0.07789
      4,2021-11-09T06:17:52.605+02:00,   0.285E-01,   0.10636
      5,2021-11-09T06:17:52.948+02:00,   0.285E-01,   0.13483
      6,2021-11-09T06:17:53.304+02:00,   0.313E-01,   0.16615
      7,2021-11-09T06:17:53.726+02:00,   0.313E-01,   0.19747
      8,2021-11-09T06:17:54.075+02:00,   0.313E-01,   0.22879
      9,2021-11-09T06:17:54.421+02:00,   0.313E-01,   0.26011
     10,2021-11-09T06:17:54.861+02:00,   0.313E-01,   0.29142
     20,2021-11-09T06:17:57.786+02:00,   0.313E-01,   0.60461
     30,2021-11-09T06:18:00.806+02:00,   0.313E-01,   0.91780
     40,2021-11-09T06:18:03.978+02:00,   0.276E-01,   1.20097
     50,2021-11-09T06:18:06.948+02:00,   0.276E-01,   1.47662
     60,2021-11-09T06:18:10.059+02:00,   0.247E-01,   1.72615
     70,2021-11-09T06:18:13.224+02:00,   0.247E-01,   1.97277
     80,2021-11-09T06:18:16.360+02:00,   0.247E-01,   2.21939
     90,2021-11-09T06:18:19.429+02:00,   0.247E-01,   2.46601
    100,2021-11-09T06:18:22.638+02:00,   0.211E-01,   2.67705
    200,2021-11-09T06:18:54.338+02:00,   0.228E-01,   4.70877
    300,2021-11-09T06:19:25.844+02:00,   0.240E-01,   6.87716
    400,2021-11-09T06:19:57.503+02:00,   0.155E-01,   9.11196
    500,2021-11-09T06:20:29.880+02:00,   0.206E-01,  10.67416
    600,2021-11-09T06:21:00.951+02:00,   0.182E-01,  12.35400
    700,2021-11-09T06:21:32.163+02:00,   0.167E-01,  14.14048
    800,2021-11-09T06:22:03.271+02:00,   0.235E-01,  16.26858
    900,2021-11-09T06:22:34.714+02:00,   0.173E-01,  18.16215
   1000,2021-11-09T06:23:05.060+02:00,   0.175E-01,  19.93819
   1100,2021-11-09T06:23:35.302+02:00,   0.173E-01,  21.77937
   1200,2021-11-09T06:24:07.020+02:00,   0.147E-01,  23.79771
   1300,2021-11-09T06:24:38.679+02:00,   0.138E-01,  25.15948
   1400,2021-11-09T06:25:09.746+02:00,   0.222E-01,  27.23528
   1500,2021-11-09T06:25:44.864+02:00,   0.199E-01,  29.46173
   1600,2021-11-09T06:26:18.820+02:00,   0.231E-01,  31.68814
   1700,2021-11-09T06:26:51.003+02:00,   0.159E-01,  33.24903
   1800,2021-11-09T06:27:22.520+02:00,   0.139E-01,  34.71999
   1900,2021-11-09T06:27:55.031+02:00,   0.151E-01,  36.07257
   2000,2021-11-09T06:28:27.675+02:00,   0.204E-01,  37.73559
   2100,2021-11-09T06:29:00.247+02:00,   0.167E-01,  39.13148
   2200,2021-11-09T06:29:34.195+02:00,   0.123E-01,  40.41577
   2300,2021-11-09T06:30:07.851+02:00,   0.226E-01,  42.18222
   2400,2021-11-09T06:30:39.591+02:00,   0.206E-01,  44.35787
   2500,2021-11-09T06:31:12.968+02:00,   0.226E-01,  46.60469
   2600,2021-11-09T06:31:47.440+02:00,   0.102E-01,  48.27036
   2700,2021-11-09T06:32:21.216+02:00,   0.185E-01,  49.57394
   2800,2021-11-09T06:32:52.621+02:00,   0.202E-01,  51.32320
   2900,2021-11-09T06:33:24.585+02:00,   0.159E-01,  52.58172
   3000,2021-11-09T06:33:56.371+02:00,   0.155E-01,  54.61976
   3100,2021-11-09T06:34:27.943+02:00,   0.204E-01,  56.63244
   3200,2021-11-09T06:35:00.210+02:00,   0.102E-01,  58.32556
   3300,2021-11-09T06:35:32.286+02:00,   0.121E-01,  59.58404
   3400,2021-11-09T06:36:05.104+02:00,   0.165E-01,  61.07627
   3500,2021-11-09T06:36:36.729+02:00,   0.220E-01,  62.99904
   3600,2021-11-09T06:37:07.926+02:00,   0.220E-01,  65.17795
   3700,2021-11-09T06:37:39.838+02:00,   0.242E-01,  67.59370
