,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-13T21:54:37.226+02:00,   0.299E-01,   0.02986
      2,2020-11-13T21:54:37.580+02:00,   0.328E-01,   0.06271
      3,2020-11-13T21:54:37.933+02:00,   0.328E-01,   0.09556
      4,2020-11-13T21:54:38.376+02:00,   0.328E-01,   0.12841
      5,2020-11-13T21:54:38.719+02:00,   0.328E-01,   0.16126
      6,2020-11-13T21:54:39.092+02:00,   0.328E-01,   0.19411
      7,2020-11-13T21:54:39.527+02:00,   0.328E-01,   0.22696
      8,2020-11-13T21:54:39.899+02:00,   0.328E-01,   0.25981
      9,2020-11-13T21:54:40.383+02:00,   0.286E-01,   0.28839
     10,2020-11-13T21:54:40.837+02:00,   0.286E-01,   0.31698
     20,2020-11-13T21:54:43.992+02:00,   0.254E-01,   0.58051
     30,2020-11-13T21:54:47.082+02:00,   0.254E-01,   0.83449
     40,2020-11-13T21:54:50.353+02:00,   0.225E-01,   1.08270
     50,2020-11-13T21:54:53.469+02:00,   0.225E-01,   1.30784
     60,2020-11-13T21:54:56.562+02:00,   0.248E-01,   1.55099
     70,2020-11-13T21:54:59.718+02:00,   0.272E-01,   1.81103
     80,2020-11-13T21:55:02.954+02:00,   0.245E-01,   2.06689
     90,2020-11-13T21:55:06.192+02:00,   0.232E-01,   2.29273
    100,2020-11-13T21:55:09.385+02:00,   0.255E-01,   2.53361
    200,2020-11-13T21:55:41.981+02:00,   0.166E-01,   4.41641
    300,2020-11-13T21:56:14.043+02:00,   0.186E-01,   6.23940
    400,2020-11-13T21:56:45.685+02:00,   0.243E-01,   8.33296
    500,2020-11-13T21:57:17.521+02:00,   0.210E-01,  10.42633
    600,2020-11-13T21:57:48.277+02:00,   0.223E-01,  12.66279
    700,2020-11-13T21:58:19.371+02:00,   0.261E-01,  15.03198
    800,2020-11-13T21:58:50.216+02:00,   0.244E-01,  17.54344
    900,2020-11-13T21:59:21.141+02:00,   0.244E-01,  19.98564
   1000,2020-11-13T21:59:52.736+02:00,   0.244E-01,  22.42783
   1100,2020-11-13T22:00:24.406+02:00,   0.244E-01,  24.87003
   1200,2020-11-13T22:00:56.670+02:00,   0.252E-01,  27.32144
   1300,2020-11-13T22:01:28.650+02:00,   0.252E-01,  29.84537
   1400,2020-11-13T22:02:00.212+02:00,   0.252E-01,  32.36930
   1500,2020-11-13T22:02:31.679+02:00,   0.196E-01,  34.80120
   1600,2020-11-13T22:03:02.891+02:00,   0.261E-01,  37.37208
   1700,2020-11-13T22:03:34.318+02:00,   0.251E-01,  39.93432
   1800,2020-11-13T22:04:05.690+02:00,   0.272E-01,  42.46596
   1900,2020-11-13T22:04:37.489+02:00,   0.256E-01,  45.00024
   2000,2020-11-13T22:05:08.721+02:00,   0.256E-01,  47.55932
   2100,2020-11-13T22:05:39.930+02:00,   0.256E-01,  50.11839
   2200,2020-11-13T22:06:11.901+02:00,   0.243E-01,  52.56877
   2300,2020-11-13T22:06:43.325+02:00,   0.261E-01,  55.13023
   2400,2020-11-13T22:07:14.805+02:00,   0.245E-01,  57.56297
   2500,2020-11-13T22:07:46.107+02:00,   0.245E-01,  60.00977
   2600,2020-11-13T22:08:17.393+02:00,   0.242E-01,  62.42209
   2700,2020-11-13T22:08:48.771+02:00,   0.266E-01,  64.85492
   2800,2020-11-13T22:09:20.331+02:00,   0.257E-01,  67.40253
   2900,2020-11-13T22:09:51.542+02:00,   0.257E-01,  69.97586
   3000,2020-11-13T22:10:23.139+02:00,   0.244E-01,  72.51394
   3100,2020-11-13T22:10:54.423+02:00,   0.244E-01,  74.95248
   3200,2020-11-13T22:11:25.938+02:00,   0.231E-01,  77.40201
   3300,2020-11-13T22:11:57.598+02:00,   0.191E-01,  79.84235
   3400,2020-11-13T22:12:28.892+02:00,   0.211E-01,  81.83888
   3500,2020-11-13T22:13:00.314+02:00,   0.247E-01,  83.93233
   3600,2020-11-13T22:13:32.412+02:00,   0.187E-01,  86.11238
   3700,2020-11-13T22:14:03.746+02:00,   0.238E-01,  88.15189
   3800,2020-11-13T22:14:35.510+02:00,   0.212E-01,  90.33186
   3900,2020-11-13T22:15:07.393+02:00,   0.222E-01,  92.44554
