Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.622E+02, 1.872E+03, 8.007E+02, 1.051E+03, 2.457E+02, 4.959E+02, 2.226E+02, 0.000E+00, 1.222E+03, 5.799E+01, 1.061E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.132E+03
