s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-8.9664428E-004, 3.4907609E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6173668E-004, 0.0000000E+000, 0.0000000E+000
 2.1000000E+003, 3.2548782E+002,-6.6372702E+001,-2.3362929E+002,-1.6059793E+001,-3.5571920E-002, 0.0000000E+000, 0.0000000E+000, 8.6463366E-001, 9.3904684E+000, 1.9844422E-002, 1.9844422E-002
