,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-16T15:59:24.800+03:00,   0.177E+00,   0.17678
      2,2021-05-16T15:59:25.035+03:00,   0.177E+00,   0.35355
      3,2021-05-16T15:59:25.250+03:00,   0.177E+00,   0.53033
      4,2021-05-16T15:59:25.579+03:00,   0.177E+00,   0.70711
      5,2021-05-16T15:59:25.830+03:00,   0.177E+00,   0.88388
      6,2021-05-16T15:59:26.111+03:00,   0.177E+00,   1.06066
      7,2021-05-16T15:59:26.424+03:00,   0.177E+00,   1.23744
      8,2021-05-16T15:59:26.664+03:00,   0.177E+00,   1.41421
      9,2021-05-16T15:59:26.883+03:00,   0.177E+00,   1.59099
     10,2021-05-16T15:59:27.212+03:00,   0.177E+00,   1.76777
     20,2021-05-16T15:59:29.823+03:00,   0.177E+00,   3.53553
     30,2021-05-16T15:59:32.327+03:00,   0.177E+00,   5.30330
     40,2021-05-16T15:59:35.034+03:00,   0.177E+00,   7.07107
     50,2021-05-16T15:59:37.731+03:00,   0.177E+00,   8.83883
     60,2021-05-16T15:59:40.340+03:00,   0.177E+00,  10.60660
     70,2021-05-16T15:59:42.910+03:00,   0.177E+00,  12.37437
     80,2021-05-16T15:59:45.462+03:00,   0.177E+00,  14.14214
     90,2021-05-16T15:59:48.107+03:00,   0.177E+00,  15.90990
    100,2021-05-16T15:59:50.875+03:00,   0.177E+00,  17.67767
    200,2021-05-16T16:00:26.894+03:00,   0.117E+00,  33.10866
    300,2021-05-16T16:01:00.106+03:00,   0.129E+00,  45.78396
    400,2021-05-16T16:01:32.696+03:00,   0.127E+00,  58.25851
    500,2021-05-16T16:02:05.321+03:00,   0.129E+00,  70.50716
    600,2021-05-16T16:02:37.755+03:00,   0.129E+00,  83.37077
    700,2021-05-16T16:03:10.712+03:00,   0.136E+00,  95.83836
    800,2021-05-16T16:03:43.030+03:00,   0.119E+00, 108.07614
    900,2021-05-16T16:04:15.807+03:00,   0.107E+00, 120.05876
   1000,2021-05-16T16:04:48.602+03:00,   0.128E+00, 132.42019
   1100,2021-05-16T16:05:21.307+03:00,   0.128E+00, 145.22912
   1200,2021-05-16T16:05:53.458+03:00,   0.126E+00, 157.87542
   1300,2021-05-16T16:06:25.875+03:00,   0.126E+00, 170.47567
   1400,2021-05-16T16:06:57.917+03:00,   0.126E+00, 183.07591
   1500,2021-05-16T16:07:30.371+03:00,   0.126E+00, 195.67616
   1600,2021-05-16T16:08:02.819+03:00,   0.126E+00, 208.27641
   1700,2021-05-16T16:08:35.867+03:00,   0.126E+00, 220.87666
   1800,2021-05-16T16:09:00.642+03:00,   0.136E+00, 233.76586
   1900,2021-05-16T16:09:25.566+03:00,   0.130E+00, 246.84459
   2000,2021-05-16T16:09:50.379+03:00,   0.140E+00, 259.89977
