Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 8.305E+02, 7.411E+03, 3.223E+03, 6.011E+03, 3.672E+03, 2.183E+03, 7.898E+02, 0.000E+00, 3.059E+03, 2.848E+02, 7.721E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.747E+04
