,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-26T22:56:46.600+02:00,   0.368E-01,   0.03681
      2,2020-10-26T22:56:46.861+02:00,   0.368E-01,   0.07363
      3,2020-10-26T22:56:47.107+02:00,   0.368E-01,   0.11044
      4,2020-10-26T22:56:47.391+02:00,   0.368E-01,   0.14725
      5,2020-10-26T22:56:47.634+02:00,   0.368E-01,   0.18407
      6,2020-10-26T22:56:47.863+02:00,   0.368E-01,   0.22088
      7,2020-10-26T22:56:48.247+02:00,   0.328E-01,   0.25371
      8,2020-10-26T22:56:48.504+02:00,   0.328E-01,   0.28654
      9,2020-10-26T22:56:48.749+02:00,   0.328E-01,   0.31937
     10,2020-10-26T22:56:49.052+02:00,   0.328E-01,   0.35220
     20,2020-10-26T22:56:51.184+02:00,   0.328E-01,   0.68050
     30,2020-10-26T22:56:53.319+02:00,   0.328E-01,   1.00880
     40,2020-10-26T22:56:56.737+02:00,   0.328E-01,   1.33710
     50,2020-10-26T22:57:00.409+02:00,   0.328E-01,   1.66540
     60,2020-10-26T22:57:03.937+02:00,   0.328E-01,   1.99370
     70,2020-10-26T22:57:07.683+02:00,   0.328E-01,   2.32200
     80,2020-10-26T22:57:11.459+02:00,   0.328E-01,   2.65030
     90,2020-10-26T22:57:15.163+02:00,   0.328E-01,   2.97860
    100,2020-10-26T22:57:18.939+02:00,   0.328E-01,   3.30689
    200,2020-10-26T22:57:56.226+02:00,   0.211E-01,   5.88370
    300,2020-10-26T22:58:18.155+02:00,   0.162E-01,   7.79675
    400,2020-10-26T22:58:43.006+02:00,   0.220E-01,   9.66308
    500,2020-10-26T22:59:07.832+02:00,   0.275E-01,  11.97012
    600,2020-10-26T22:59:32.767+02:00,   0.191E-01,  14.30711
    700,2020-10-26T22:59:57.436+02:00,   0.289E-01,  16.54217
    800,2020-10-26T23:00:22.709+02:00,   0.211E-01,  19.05406
    900,2020-10-26T23:00:47.831+02:00,   0.203E-01,  21.28519
   1000,2020-10-26T23:01:14.235+02:00,   0.227E-01,  23.54993
   1100,2020-10-26T23:01:40.075+02:00,   0.295E-01,  26.16780
   1200,2020-10-26T23:02:05.885+02:00,   0.217E-01,  28.64025
   1300,2020-10-26T23:02:31.914+02:00,   0.191E-01,  30.56405
   1400,2020-10-26T23:02:58.442+02:00,   0.216E-01,  32.70883
   1500,2020-10-26T23:03:24.002+02:00,   0.289E-01,  35.13187
   1600,2020-10-26T23:03:49.483+02:00,   0.219E-01,  37.45438
   1700,2020-10-26T23:04:14.824+02:00,   0.246E-01,  39.80506
   1800,2020-10-26T23:04:40.665+02:00,   0.214E-01,  42.23439
   1900,2020-10-26T23:05:06.710+02:00,   0.191E-01,  44.48733
   2000,2020-10-26T23:05:32.972+02:00,   0.185E-01,  46.40916
   2100,2020-10-26T23:05:59.329+02:00,   0.195E-01,  48.44851
   2200,2020-10-26T23:06:25.498+02:00,   0.275E-01,  51.03402
   2300,2020-10-26T23:06:51.714+02:00,   0.278E-01,  53.57452
   2400,2020-10-26T23:07:18.154+02:00,   0.176E-01,  55.80712
   2500,2020-10-26T23:07:44.039+02:00,   0.278E-01,  57.90848
   2600,2020-10-26T23:08:10.362+02:00,   0.238E-01,  60.14517
   2700,2020-10-26T23:08:36.326+02:00,   0.204E-01,  62.73495
   2800,2020-10-26T23:09:02.461+02:00,   0.213E-01,  65.03360
   2900,2020-10-26T23:09:28.159+02:00,   0.224E-01,  66.85641
   3000,2020-10-26T23:09:54.344+02:00,   0.284E-01,  69.39386
   3100,2020-10-26T23:10:20.552+02:00,   0.240E-01,  71.69827
   3200,2020-10-26T23:10:46.297+02:00,   0.283E-01,  73.90246
   3300,2020-10-26T23:11:12.715+02:00,   0.279E-01,  76.52644
   3400,2020-10-26T23:11:38.757+02:00,   0.229E-01,  78.85953
   3500,2020-10-26T23:12:05.049+02:00,   0.228E-01,  81.02449
   3600,2020-10-26T23:12:30.903+02:00,   0.287E-01,  83.38133
   3700,2020-10-26T23:12:56.822+02:00,   0.217E-01,  85.71055
   3800,2020-10-26T23:13:22.833+02:00,   0.284E-01,  87.90274
   3900,2020-10-26T23:13:49.187+02:00,   0.271E-01,  90.46302
   4000,2020-10-26T23:14:15.229+02:00,   0.243E-01,  93.01283
   4100,2020-10-26T23:14:41.802+02:00,   0.205E-01,  95.28833
   4200,2020-10-26T23:15:07.986+02:00,   0.239E-01,  97.64347
   4300,2020-10-26T23:15:34.387+02:00,   0.223E-01, 100.12638
   4400,2020-10-26T23:16:00.588+02:00,   0.225E-01, 102.33177
   4500,2020-10-26T23:16:26.473+02:00,   0.185E-01, 104.87335
   4600,2020-10-26T23:16:52.593+02:00,   0.215E-01, 106.85727
   4700,2020-10-26T23:17:18.544+02:00,   0.206E-01, 108.91958
   4800,2020-10-26T23:17:44.635+02:00,   0.205E-01, 111.02699
   4900,2020-10-26T23:18:09.991+02:00,   0.266E-01, 113.50182
   5000,2020-10-26T23:18:35.832+02:00,   0.294E-01, 115.93091
   5100,2020-10-26T23:19:01.689+02:00,   0.173E-01, 117.78016
   5200,2020-10-26T23:19:27.545+02:00,   0.221E-01, 119.77992
   5300,2020-10-26T23:19:53.605+02:00,   0.217E-01, 122.44467
   5400,2020-10-26T23:20:19.722+02:00,   0.301E-01, 124.66746
   5500,2020-10-26T23:20:46.391+02:00,   0.147E-01, 126.92031
   5600,2020-10-26T23:21:12.404+02:00,   0.204E-01, 129.04272
   5700,2020-10-26T23:21:38.369+02:00,   0.234E-01, 131.04048
   5800,2020-10-26T23:22:04.960+02:00,   0.234E-01, 133.31554
   5900,2020-10-26T23:22:31.208+02:00,   0.279E-01, 135.55080
   6000,2020-10-26T23:22:57.595+02:00,   0.213E-01, 137.93084
   6100,2020-10-26T23:23:23.983+02:00,   0.150E-01, 139.98552
   6200,2020-10-26T23:23:49.668+02:00,   0.178E-01, 141.69848
   6300,2020-10-26T23:24:15.462+02:00,   0.280E-01, 143.84420
   6400,2020-10-26T23:24:41.722+02:00,   0.204E-01, 146.59611
   6500,2020-10-26T23:25:08.031+02:00,   0.228E-01, 148.85298
   6600,2020-10-26T23:25:34.029+02:00,   0.280E-01, 151.14864
   6700,2020-10-26T23:26:00.494+02:00,   0.224E-01, 153.15828
   6800,2020-10-26T23:26:26.757+02:00,   0.220E-01, 155.37375
   6900,2020-10-26T23:26:52.630+02:00,   0.282E-01, 158.09842
   7000,2020-10-26T23:27:19.017+02:00,   0.216E-01, 160.28562
   7100,2020-10-26T23:27:45.155+02:00,   0.280E-01, 162.60927
   7200,2020-10-26T23:28:11.996+02:00,   0.162E-01, 164.83397
   7300,2020-10-26T23:28:38.337+02:00,   0.211E-01, 167.04508
   7400,2020-10-26T23:29:04.709+02:00,   0.200E-01, 169.18263
   7500,2020-10-26T23:29:30.628+02:00,   0.208E-01, 171.58029
   7600,2020-10-26T23:29:56.360+02:00,   0.262E-01, 173.74591
   7700,2020-10-26T23:30:22.665+02:00,   0.280E-01, 176.27034
   7800,2020-10-26T23:30:48.646+02:00,   0.260E-01, 178.64584
   7900,2020-10-26T23:31:15.144+02:00,   0.272E-01, 181.04073
   8000,2020-10-26T23:31:41.250+02:00,   0.203E-01, 183.65256
   8100,2020-10-26T23:32:07.263+02:00,   0.206E-01, 185.80639
   8200,2020-10-26T23:32:33.401+02:00,   0.172E-01, 187.67150
   8300,2020-10-26T23:32:59.335+02:00,   0.295E-01, 189.91160
   8400,2020-10-26T23:33:25.333+02:00,   0.225E-01, 192.67360
   8500,2020-10-26T23:33:51.267+02:00,   0.226E-01, 194.42461
   8600,2020-10-26T23:34:17.655+02:00,   0.302E-01, 196.56382
   8700,2020-10-26T23:34:44.043+02:00,   0.198E-01, 198.57312
   8800,2020-10-26T23:35:09.993+02:00,   0.274E-01, 200.79525
   8900,2020-10-26T23:35:36.100+02:00,   0.298E-01, 203.69316
   9000,2020-10-26T23:36:02.567+02:00,   0.267E-01, 206.00019
   9100,2020-10-26T23:36:28.565+02:00,   0.253E-01, 208.42088
   9200,2020-10-26T23:36:54.748+02:00,   0.193E-01, 210.83448
   9300,2020-10-26T23:37:20.699+02:00,   0.199E-01, 212.83472
   9400,2020-10-26T23:37:46.882+02:00,   0.154E-01, 215.28580
   9500,2020-10-26T23:38:12.722+02:00,   0.180E-01, 217.60318
   9600,2020-10-26T23:38:38.686+02:00,   0.235E-01, 219.80687
   9700,2020-10-26T23:39:05.057+02:00,   0.215E-01, 222.05672
   9800,2020-10-26T23:39:30.692+02:00,   0.220E-01, 224.37844
   9900,2020-10-26T23:39:56.674+02:00,   0.277E-01, 226.74939
  10000,2020-10-26T23:40:22.291+02:00,   0.261E-01, 229.29709
  10100,2020-10-26T23:40:48.833+02:00,   0.227E-01, 231.62513
  10200,2020-10-26T23:41:14.593+02:00,   0.252E-01, 233.94837
  10300,2020-10-26T23:41:40.463+02:00,   0.228E-01, 236.39959
  10400,2020-10-26T23:42:06.022+02:00,   0.282E-01, 238.88426
  10500,2020-10-26T23:42:31.361+02:00,   0.296E-01, 241.55224
  10600,2020-10-26T23:42:56.983+02:00,   0.227E-01, 244.03866
  10700,2020-10-26T23:43:23.541+02:00,   0.203E-01, 246.08137
  10800,2020-10-26T23:43:49.083+02:00,   0.247E-01, 248.55067
  10900,2020-10-26T23:44:14.641+02:00,   0.300E-01, 251.12103
  11000,2020-10-26T23:44:40.543+02:00,   0.189E-01, 253.38259
  11100,2020-10-26T23:45:06.758+02:00,   0.229E-01, 255.78853
  11200,2020-10-26T23:45:32.989+02:00,   0.291E-01, 258.29503
  11300,2020-10-26T23:45:59.079+02:00,   0.294E-01, 260.72829
  11400,2020-10-26T23:46:24.824+02:00,   0.245E-01, 263.23244
  11500,2020-10-26T23:46:51.225+02:00,   0.200E-01, 265.39434
  11600,2020-10-26T23:47:17.378+02:00,   0.233E-01, 267.26636
  11700,2020-10-26T23:47:43.532+02:00,   0.238E-01, 269.76949
  11800,2020-10-26T23:48:09.310+02:00,   0.183E-01, 271.66408
  11900,2020-10-26T23:48:35.198+02:00,   0.217E-01, 273.36987
  12000,2020-10-26T23:49:01.273+02:00,   0.242E-01, 276.02511
  12100,2020-10-26T23:49:27.411+02:00,   0.287E-01, 278.46186
  12200,2020-10-26T23:49:53.330+02:00,   0.242E-01, 280.78237
  12300,2020-10-26T23:50:19.494+02:00,   0.131E-01, 282.83853
