,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-02T22:12:32.487+02:00,   0.235E-01,   0.02353
      2,2021-11-02T22:12:32.953+02:00,   0.259E-01,   0.04941
      3,2021-11-02T22:12:33.260+02:00,   0.285E-01,   0.07789
      4,2021-11-02T22:12:33.739+02:00,   0.285E-01,   0.10636
      5,2021-11-02T22:12:34.093+02:00,   0.285E-01,   0.13483
      6,2021-11-02T22:12:34.463+02:00,   0.313E-01,   0.16615
      7,2021-11-02T22:12:34.881+02:00,   0.313E-01,   0.19747
      8,2021-11-02T22:12:35.254+02:00,   0.313E-01,   0.22879
      9,2021-11-02T22:12:35.658+02:00,   0.313E-01,   0.26011
     10,2021-11-02T22:12:36.171+02:00,   0.313E-01,   0.29142
     20,2021-11-02T22:12:39.816+02:00,   0.313E-01,   0.60461
     30,2021-11-02T22:12:43.510+02:00,   0.313E-01,   0.91780
     40,2021-11-02T22:12:47.484+02:00,   0.276E-01,   1.20099
     50,2021-11-02T22:12:51.098+02:00,   0.276E-01,   1.47667
     60,2021-11-02T22:12:54.921+02:00,   0.247E-01,   1.72619
     70,2021-11-02T22:12:58.868+02:00,   0.247E-01,   1.97280
     80,2021-11-02T22:13:02.620+02:00,   0.247E-01,   2.21942
     90,2021-11-02T22:13:06.309+02:00,   0.247E-01,   2.46603
    100,2021-11-02T22:13:10.192+02:00,   0.211E-01,   2.67702
    200,2021-11-02T22:13:48.592+02:00,   0.229E-01,   4.69146
    300,2021-11-02T22:14:25.455+02:00,   0.225E-01,   6.91275
    400,2021-11-02T22:14:58.712+02:00,   0.225E-01,   9.15958
    500,2021-11-02T22:15:34.492+02:00,   0.192E-01,  10.73699
    600,2021-11-02T22:16:12.868+02:00,   0.184E-01,  12.65386
    700,2021-11-02T22:16:49.000+02:00,   0.154E-01,  14.49952
    800,2021-11-02T22:17:23.358+02:00,   0.226E-01,  16.59524
    900,2021-11-02T22:18:00.186+02:00,   0.991E-02,  18.16109
   1000,2021-11-02T22:18:36.576+02:00,   0.172E-01,  19.57841
   1100,2021-11-02T22:19:12.549+02:00,   0.222E-01,  21.77418
   1200,2021-11-02T22:19:48.141+02:00,   0.233E-01,  23.80825
   1300,2021-11-02T22:20:24.710+02:00,   0.224E-01,  26.06379
   1400,2021-11-02T22:21:02.121+02:00,   0.122E-01,  27.75205
   1500,2021-11-02T22:21:38.756+02:00,   0.236E-01,  29.30527
   1600,2021-11-02T22:22:16.200+02:00,   0.220E-01,  31.12792
   1700,2021-11-02T22:22:53.359+02:00,   0.913E-02,  32.62867
   1800,2021-11-02T22:23:30.440+02:00,   0.146E-01,  33.91201
   1900,2021-11-02T22:24:07.095+02:00,   0.226E-01,  35.36555
   2000,2021-11-02T22:24:44.791+02:00,   0.122E-01,  37.19402
   2100,2021-11-02T22:25:23.904+02:00,   0.236E-01,  39.27573
   2200,2021-11-02T22:26:01.367+02:00,   0.134E-01,  41.28803
   2300,2021-11-02T22:26:40.981+02:00,   0.243E-01,  43.22132
   2400,2021-11-02T22:27:21.933+02:00,   0.138E-01,  45.38718
   2500,2021-11-02T22:27:58.998+02:00,   0.228E-01,  47.36160
   2600,2021-11-02T22:28:35.416+02:00,   0.165E-01,  49.57944
   2700,2021-11-02T22:29:11.455+02:00,   0.191E-01,  51.53356
   2800,2021-11-02T22:29:47.928+02:00,   0.206E-01,  53.24317
   2900,2021-11-02T22:30:24.119+02:00,   0.226E-01,  55.32916
   3000,2021-11-02T22:31:00.364+02:00,   0.145E-01,  57.29328
   3100,2021-11-02T22:31:36.510+02:00,   0.198E-01,  59.33797
   3200,2021-11-02T22:32:13.442+02:00,   0.181E-01,  60.97613
   3300,2021-11-02T22:32:50.820+02:00,   0.188E-01,  62.67754
   3400,2021-11-02T22:33:28.257+02:00,   0.183E-01,  64.50497
   3500,2021-11-02T22:34:05.084+02:00,   0.164E-01,  66.66814
   3600,2021-11-02T22:34:41.798+02:00,   0.184E-01,  68.24780
   3700,2021-11-02T22:35:18.576+02:00,   0.137E-01,  70.03932
   3800,2021-11-02T22:35:55.296+02:00,   0.175E-01,  71.37818
   3900,2021-11-02T22:36:31.340+02:00,   0.201E-01,  73.38597
   4000,2021-11-02T22:37:07.848+02:00,   0.222E-01,  75.33838
   4100,2021-11-02T22:37:44.104+02:00,   0.238E-01,  77.55179
   4200,2021-11-02T22:38:20.575+02:00,   0.116E-01,  79.36907
   4300,2021-11-02T22:38:55.879+02:00,   0.194E-01,  81.03671
