,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-08T22:21:50.446+03:00,   0.286E-01,   0.02864
      2,2021-10-08T22:21:51.042+03:00,   0.315E-01,   0.06014
      3,2021-10-08T22:21:51.517+03:00,   0.347E-01,   0.09479
      4,2021-10-08T22:21:52.155+03:00,   0.347E-01,   0.12945
      5,2021-10-08T22:21:52.614+03:00,   0.347E-01,   0.16410
      6,2021-10-08T22:21:53.105+03:00,   0.347E-01,   0.19875
      7,2021-10-08T22:21:53.785+03:00,   0.347E-01,   0.23341
      8,2021-10-08T22:21:54.383+03:00,   0.307E-01,   0.26413
      9,2021-10-08T22:21:54.803+03:00,   0.307E-01,   0.29486
     10,2021-10-08T22:21:55.392+03:00,   0.307E-01,   0.32558
     20,2021-10-08T22:21:59.115+03:00,   0.307E-01,   0.63284
     30,2021-10-08T22:22:02.873+03:00,   0.307E-01,   0.94010
     40,2021-10-08T22:22:07.434+03:00,   0.236E-01,   1.19012
     50,2021-10-08T22:22:11.419+03:00,   0.207E-01,   1.39684
     60,2021-10-08T22:22:15.393+03:00,   0.204E-01,   1.59034
     70,2021-10-08T22:22:19.348+03:00,   0.204E-01,   1.79403
     80,2021-10-08T22:22:23.272+03:00,   0.177E-01,   1.99240
     90,2021-10-08T22:22:27.222+03:00,   0.155E-01,   2.16724
    100,2021-10-08T22:22:31.196+03:00,   0.188E-01,   2.33202
    200,2021-10-08T22:23:10.821+03:00,   0.245E-01,   4.46518
    300,2021-10-08T22:23:51.734+03:00,   0.234E-01,   6.82641
    400,2021-10-08T22:24:31.877+03:00,   0.149E-01,   8.85455
    500,2021-10-08T22:25:12.243+03:00,   0.212E-01,  10.92395
    600,2021-10-08T22:25:52.214+03:00,   0.187E-01,  13.00893
    700,2021-10-08T22:26:32.193+03:00,   0.216E-01,  15.14898
    800,2021-10-08T22:27:11.674+03:00,   0.191E-01,  17.28459
    900,2021-10-08T22:27:51.419+03:00,   0.192E-01,  19.02209
   1000,2021-10-08T22:28:31.740+03:00,   0.226E-01,  21.07703
   1100,2021-10-08T22:29:13.613+03:00,   0.181E-01,  23.23657
   1200,2021-10-08T22:29:54.607+03:00,   0.216E-01,  25.21787
   1300,2021-10-08T22:30:35.264+03:00,   0.218E-01,  27.44677
   1400,2021-10-08T22:31:16.017+03:00,   0.220E-01,  29.36657
   1500,2021-10-08T22:31:56.565+03:00,   0.239E-01,  31.54258
   1600,2021-10-08T22:32:37.465+03:00,   0.246E-01,  33.60745
   1700,2021-10-08T22:33:17.569+03:00,   0.230E-01,  35.87687
   1800,2021-10-08T22:33:58.242+03:00,   0.190E-01,  37.91353
   1900,2021-10-08T22:34:38.791+03:00,   0.194E-01,  40.13974
   2000,2021-10-08T22:35:19.717+03:00,   0.212E-01,  42.19031
   2100,2021-10-08T22:36:00.474+03:00,   0.178E-01,  44.11684
   2200,2021-10-08T22:36:40.976+03:00,   0.210E-01,  46.09626
   2300,2021-10-08T22:37:21.331+03:00,   0.187E-01,  48.14576
   2400,2021-10-08T22:38:01.734+03:00,   0.200E-01,  50.18562
   2500,2021-10-08T22:38:42.990+03:00,   0.228E-01,  52.42062
   2600,2021-10-08T22:39:23.237+03:00,   0.219E-01,  54.49977
   2700,2021-10-08T22:40:03.903+03:00,   0.223E-01,  56.67640
