,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-30T15:03:00.742+02:00,   0.382E-01,   0.03817
      2,2020-10-30T15:03:01.117+02:00,   0.382E-01,   0.07634
      3,2020-10-30T15:03:01.648+02:00,   0.330E-01,   0.10931
      4,2020-10-30T15:03:02.148+02:00,   0.330E-01,   0.14227
      5,2020-10-30T15:03:02.523+02:00,   0.330E-01,   0.17524
      6,2020-10-30T15:03:02.914+02:00,   0.330E-01,   0.20821
      7,2020-10-30T15:03:03.414+02:00,   0.330E-01,   0.24117
      8,2020-10-30T15:03:03.804+02:00,   0.330E-01,   0.27414
      9,2020-10-30T15:03:04.320+02:00,   0.295E-01,   0.30367
     10,2020-10-30T15:03:04.835+02:00,   0.295E-01,   0.33320
     20,2020-10-30T15:03:08.210+02:00,   0.295E-01,   0.62849
     30,2020-10-30T15:03:11.647+02:00,   0.295E-01,   0.92379
     40,2020-10-30T15:03:15.303+02:00,   0.265E-01,   1.21608
     50,2020-10-30T15:03:18.693+02:00,   0.265E-01,   1.48135
     60,2020-10-30T15:03:22.083+02:00,   0.265E-01,   1.74662
     70,2020-10-30T15:03:25.567+02:00,   0.265E-01,   2.01189
     80,2020-10-30T15:03:28.989+02:00,   0.265E-01,   2.27716
     90,2020-10-30T15:03:32.520+02:00,   0.238E-01,   2.53150
    100,2020-10-30T15:03:36.176+02:00,   0.238E-01,   2.76944
    200,2020-10-30T15:04:10.578+02:00,   0.317E-01,   5.72359
    300,2020-10-30T15:04:42.887+02:00,   0.152E-01,   7.77274
    400,2020-10-30T15:05:14.899+02:00,   0.283E-01,  10.04941
    500,2020-10-30T15:05:47.068+02:00,   0.311E-01,  12.88872
    600,2020-10-30T15:06:18.939+02:00,   0.303E-01,  15.71841
    700,2020-10-30T15:06:51.264+02:00,   0.307E-01,  18.14660
    800,2020-10-30T15:07:23.979+02:00,   0.300E-01,  20.88572
    900,2020-10-30T15:07:58.085+02:00,   0.157E-01,  23.14598
   1000,2020-10-30T15:08:31.306+02:00,   0.173E-01,  24.77559
   1100,2020-10-30T15:09:05.190+02:00,   0.229E-01,  26.58308
   1200,2020-10-30T15:09:38.762+02:00,   0.234E-01,  29.14725
   1300,2020-10-30T15:10:12.476+02:00,   0.246E-01,  31.02527
   1400,2020-10-30T15:10:45.856+02:00,   0.270E-01,  33.72868
   1500,2020-10-30T15:11:19.695+02:00,   0.262E-01,  36.00293
   1600,2020-10-30T15:11:53.583+02:00,   0.147E-01,  37.60313
   1700,2020-10-30T15:12:26.844+02:00,   0.147E-01,  39.07270
   1800,2020-10-30T15:13:00.215+02:00,   0.162E-01,  40.55257
   1900,2020-10-30T15:13:34.194+02:00,   0.173E-01,  42.66038
   2000,2020-10-30T15:14:07.424+02:00,   0.294E-01,  45.08517
   2100,2020-10-30T15:14:41.277+02:00,   0.175E-01,  47.05032
   2200,2020-10-30T15:15:15.147+02:00,   0.178E-01,  49.01578
   2300,2020-10-30T15:15:48.798+02:00,   0.189E-01,  50.55203
   2400,2020-10-30T15:16:23.214+02:00,   0.270E-01,  52.94009
   2500,2020-10-30T15:16:57.162+02:00,   0.197E-01,  55.28265
   2600,2020-10-30T15:17:30.516+02:00,   0.180E-01,  57.22507
   2700,2020-10-30T15:18:03.776+02:00,   0.271E-01,  59.30471
   2800,2020-10-30T15:18:36.742+02:00,   0.272E-01,  62.00382
   2900,2020-10-30T15:19:09.926+02:00,   0.208E-01,  64.46753
   3000,2020-10-30T15:19:43.016+02:00,   0.222E-01,  66.52704
   3100,2020-10-30T15:20:16.465+02:00,   0.285E-01,  69.03650
   3200,2020-10-30T15:20:49.800+02:00,   0.160E-01,  71.03003
