Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 7.767E+02, 7.271E+03, 3.121E+03, 6.089E+03, 3.746E+03, 2.096E+03, 7.913E+02, 0.000E+00, 3.281E+03, 2.788E+02, 9.014E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.746E+04
