,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-24T21:56:24.366+03:00,   0.177E+00,   0.17678
      2,2021-05-24T21:56:24.497+03:00,   0.177E+00,   0.35355
      3,2021-05-24T21:56:24.637+03:00,   0.177E+00,   0.53033
      4,2021-05-24T21:56:24.816+03:00,   0.177E+00,   0.70711
      5,2021-05-24T21:56:24.955+03:00,   0.177E+00,   0.88388
      6,2021-05-24T21:56:25.096+03:00,   0.177E+00,   1.06066
      7,2021-05-24T21:56:25.281+03:00,   0.177E+00,   1.23744
      8,2021-05-24T21:56:25.415+03:00,   0.177E+00,   1.41421
      9,2021-05-24T21:56:25.555+03:00,   0.177E+00,   1.59099
     10,2021-05-24T21:56:25.750+03:00,   0.177E+00,   1.76777
     20,2021-05-24T21:56:27.243+03:00,   0.177E+00,   3.53553
     30,2021-05-24T21:56:28.719+03:00,   0.177E+00,   5.30330
     40,2021-05-24T21:56:30.233+03:00,   0.177E+00,   7.07107
     50,2021-05-24T21:56:31.667+03:00,   0.177E+00,   8.83883
     60,2021-05-24T21:56:33.163+03:00,   0.177E+00,  10.60660
     70,2021-05-24T21:56:34.637+03:00,   0.177E+00,  12.37437
     80,2021-05-24T21:56:36.095+03:00,   0.177E+00,  14.14214
     90,2021-05-24T21:56:37.529+03:00,   0.177E+00,  15.90990
    100,2021-05-24T21:56:39.008+03:00,   0.177E+00,  17.67767
    200,2021-05-24T21:56:53.616+03:00,   0.110E+00,  33.12143
    300,2021-05-24T21:57:08.384+03:00,   0.128E+00,  45.76867
    400,2021-05-24T21:57:28.063+03:00,   0.136E+00,  58.58240
    500,2021-05-24T21:57:50.113+03:00,   0.131E+00,  71.53636
    600,2021-05-24T21:58:13.470+03:00,   0.136E+00,  84.92044
    700,2021-05-24T21:58:36.594+03:00,   0.129E+00,  97.90616
    800,2021-05-24T21:58:59.986+03:00,   0.137E+00, 111.09531
    900,2021-05-24T21:59:22.274+03:00,   0.133E+00, 124.29108
   1000,2021-05-24T21:59:43.936+03:00,   0.115E+00, 137.01004
   1100,2021-05-24T22:00:05.815+03:00,   0.119E+00, 149.60321
   1200,2021-05-24T22:00:28.440+03:00,   0.113E+00, 161.99346
   1300,2021-05-24T22:00:51.023+03:00,   0.131E+00, 175.06922
   1400,2021-05-24T22:01:14.248+03:00,   0.131E+00, 187.94517
   1500,2021-05-24T22:01:42.007+03:00,   0.120E+00, 200.84442
   1600,2021-05-24T22:02:18.635+03:00,   0.141E+00, 214.15980
   1700,2021-05-24T22:02:57.161+03:00,   0.150E+00, 228.44035
   1800,2021-05-24T22:03:32.556+03:00,   0.123E+00, 241.64135
   1900,2021-05-24T22:04:08.528+03:00,   0.125E+00, 254.57505
   2000,2021-05-24T22:04:43.993+03:00,   0.130E+00, 267.50409
   2100,2021-05-24T22:05:19.009+03:00,   0.126E+00, 280.93362
   2200,2021-05-24T22:05:54.308+03:00,   0.150E+00, 294.41100
   2300,2021-05-24T22:06:29.631+03:00,   0.135E+00, 308.60326
   2400,2021-05-24T22:07:04.850+03:00,   0.124E+00, 321.07507
   2500,2021-05-24T22:07:40.513+03:00,   0.129E+00, 334.48688
   2600,2021-05-24T22:08:15.544+03:00,   0.140E+00, 347.30409
   2700,2021-05-24T22:08:50.739+03:00,   0.148E+00, 360.94776
   2800,2021-05-24T22:09:26.559+03:00,   0.131E+00, 373.99419
   2900,2021-05-24T22:10:02.613+03:00,   0.145E+00, 387.44498
   3000,2021-05-24T22:10:38.321+03:00,   0.131E+00, 400.66747
   3100,2021-05-24T22:11:13.579+03:00,   0.133E+00, 413.96218
   3200,2021-05-24T22:11:48.692+03:00,   0.152E+00, 427.81186
   3300,2021-05-24T22:12:23.765+03:00,   0.144E+00, 440.94906
   3400,2021-05-24T22:12:58.858+03:00,   0.140E+00, 454.81747
   3500,2021-05-24T22:13:34.237+03:00,   0.145E+00, 468.47147
   3600,2021-05-24T22:14:09.298+03:00,   0.140E+00, 482.58227
   3700,2021-05-24T22:14:44.236+03:00,   0.140E+00, 496.61881
   3800,2021-05-24T22:15:21.729+03:00,   0.150E+00, 510.90397
