,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-02T05:10:34.984+02:00,   0.233E-01,   0.02326
      2,2020-11-02T05:10:35.328+02:00,   0.256E-01,   0.04884
      3,2020-11-02T05:10:35.640+02:00,   0.281E-01,   0.07698
      4,2020-11-02T05:10:36.031+02:00,   0.310E-01,   0.10794
      5,2020-11-02T05:10:36.343+02:00,   0.310E-01,   0.13890
      6,2020-11-02T05:10:36.671+02:00,   0.310E-01,   0.16985
      7,2020-11-02T05:10:37.046+02:00,   0.310E-01,   0.20081
      8,2020-11-02T05:10:37.390+02:00,   0.310E-01,   0.23177
      9,2020-11-02T05:10:37.687+02:00,   0.310E-01,   0.26272
     10,2020-11-02T05:10:38.093+02:00,   0.310E-01,   0.29368
     20,2020-11-02T05:10:40.749+02:00,   0.310E-01,   0.60324
     30,2020-11-02T05:10:43.249+02:00,   0.276E-01,   0.90602
     40,2020-11-02T05:10:45.717+02:00,   0.247E-01,   1.16447
     50,2020-11-02T05:10:48.139+02:00,   0.221E-01,   1.40625
     60,2020-11-02T05:10:50.576+02:00,   0.221E-01,   1.62710
     70,2020-11-02T05:10:53.029+02:00,   0.243E-01,   1.86784
     80,2020-11-02T05:10:55.482+02:00,   0.228E-01,   2.08663
     90,2020-11-02T05:10:57.872+02:00,   0.228E-01,   2.31494
    100,2020-11-02T05:11:00.278+02:00,   0.228E-01,   2.54326
    200,2020-11-02T05:11:24.525+02:00,   0.230E-01,   4.78539
    300,2020-11-02T05:11:48.851+02:00,   0.217E-01,   6.97489
    400,2020-11-02T05:12:13.426+02:00,   0.224E-01,   8.98493
    500,2020-11-02T05:12:37.830+02:00,   0.217E-01,  11.02943
    600,2020-11-02T05:13:02.216+02:00,   0.193E-01,  13.18552
    700,2020-11-02T05:13:26.822+02:00,   0.225E-01,  15.17981
    800,2020-11-02T05:13:50.867+02:00,   0.225E-01,  17.42741
    900,2020-11-02T05:14:15.005+02:00,   0.165E-01,  19.60460
   1000,2020-11-02T05:14:39.143+02:00,   0.225E-01,  21.35566
   1100,2020-11-02T05:15:04.296+02:00,   0.169E-01,  23.39213
   1200,2020-11-02T05:15:29.137+02:00,   0.205E-01,  25.18822
   1300,2020-11-02T05:15:53.931+02:00,   0.227E-01,  27.25051
   1400,2020-11-02T05:16:18.851+02:00,   0.217E-01,  29.20392
   1500,2020-11-02T05:16:44.207+02:00,   0.203E-01,  31.20672
   1600,2020-11-02T05:17:10.011+02:00,   0.227E-01,  33.27546
   1700,2020-11-02T05:17:35.712+02:00,   0.173E-01,  35.34427
   1800,2020-11-02T05:18:01.334+02:00,   0.204E-01,  37.31300
   1900,2020-11-02T05:18:27.225+02:00,   0.227E-01,  39.42529
   2000,2020-11-02T05:18:52.736+02:00,   0.184E-01,  41.16227
   2100,2020-11-02T05:19:18.012+02:00,   0.146E-01,  42.85354
   2200,2020-11-02T05:19:43.429+02:00,   0.189E-01,  44.93202
   2300,2020-11-02T05:20:09.205+02:00,   0.212E-01,  46.62821
   2400,2020-11-02T05:20:35.093+02:00,   0.212E-01,  48.74767
   2500,2020-11-02T05:21:01.104+02:00,   0.171E-01,  50.67435
   2600,2020-11-02T05:21:26.787+02:00,   0.198E-01,  52.65061
   2700,2020-11-02T05:21:52.033+02:00,   0.212E-01,  54.48797
   2800,2020-11-02T05:22:16.762+02:00,   0.167E-01,  56.37902
   2900,2020-11-02T05:22:42.304+02:00,   0.212E-01,  58.42137
   3000,2020-11-02T05:23:07.973+02:00,   0.180E-01,  60.48021
   3100,2020-11-02T05:23:33.171+02:00,   0.208E-01,  62.52382
   3200,2020-11-02T05:23:58.072+02:00,   0.225E-01,  64.37253
   3300,2020-11-02T05:24:23.240+02:00,   0.210E-01,  66.40778
   3400,2020-11-02T05:24:47.797+02:00,   0.223E-01,  68.48942
   3500,2020-11-02T05:25:12.432+02:00,   0.200E-01,  70.69788
   3600,2020-11-02T05:25:37.274+02:00,   0.190E-01,  72.81818
   3700,2020-11-02T05:26:01.659+02:00,   0.208E-01,  74.86691
   3800,2020-11-02T05:26:26.030+02:00,   0.204E-01,  76.90082
