,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-02T08:07:10.033+02:00,   0.240E-01,   0.02402
      2,2020-11-02T08:07:10.424+02:00,   0.264E-01,   0.05045
      3,2020-11-02T08:07:10.815+02:00,   0.291E-01,   0.07951
      4,2020-11-02T08:07:11.315+02:00,   0.320E-01,   0.11148
      5,2020-11-02T08:07:11.690+02:00,   0.320E-01,   0.14346
      6,2020-11-02T08:07:12.080+02:00,   0.320E-01,   0.17543
      7,2020-11-02T08:07:12.564+02:00,   0.320E-01,   0.20740
      8,2020-11-02T08:07:12.939+02:00,   0.320E-01,   0.23938
      9,2020-11-02T08:07:13.314+02:00,   0.320E-01,   0.27135
     10,2020-11-02T08:07:13.783+02:00,   0.320E-01,   0.30332
     20,2020-11-02T08:07:17.908+02:00,   0.284E-01,   0.61947
     30,2020-11-02T08:07:21.735+02:00,   0.251E-01,   0.87691
     40,2020-11-02T08:07:25.266+02:00,   0.251E-01,   1.12772
     50,2020-11-02T08:07:28.641+02:00,   0.200E-01,   1.33695
     60,2020-11-02T08:07:31.703+02:00,   0.242E-01,   1.55323
     70,2020-11-02T08:07:34.859+02:00,   0.242E-01,   1.79532
     80,2020-11-02T08:07:38.030+02:00,   0.216E-01,   2.02706
     90,2020-11-02T08:07:41.139+02:00,   0.216E-01,   2.24330
    100,2020-11-02T08:07:44.342+02:00,   0.216E-01,   2.45953
    200,2020-11-02T08:08:16.237+02:00,   0.151E-01,   4.54006
    300,2020-11-02T08:08:47.280+02:00,   0.201E-01,   6.48798
    400,2020-11-02T08:09:18.511+02:00,   0.201E-01,   8.50131
    500,2020-11-02T08:09:49.477+02:00,   0.201E-01,  10.51464
    600,2020-11-02T08:10:20.567+02:00,   0.201E-01,  12.52797
    700,2020-11-02T08:10:51.626+02:00,   0.201E-01,  14.54130
    800,2020-11-02T08:11:22.685+02:00,   0.201E-01,  16.55463
    900,2020-11-02T08:11:53.776+02:00,   0.201E-01,  18.56796
   1000,2020-11-02T08:12:25.054+02:00,   0.201E-01,  20.58129
   1100,2020-11-02T08:12:56.207+02:00,   0.201E-01,  22.59462
   1200,2020-11-02T08:13:27.984+02:00,   0.201E-01,  24.60795
   1300,2020-11-02T08:13:59.729+02:00,   0.201E-01,  26.62128
   1400,2020-11-02T08:14:31.163+02:00,   0.201E-01,  28.63461
   1500,2020-11-02T08:15:02.878+02:00,   0.201E-01,  30.64794
   1600,2020-11-02T08:15:34.422+02:00,   0.201E-01,  32.66127
   1700,2020-11-02T08:16:05.575+02:00,   0.201E-01,  34.67460
   1800,2020-11-02T08:16:36.806+02:00,   0.199E-01,  36.66562
   1900,2020-11-02T08:17:08.939+02:00,   0.199E-01,  38.65722
   2000,2020-11-02T08:17:41.248+02:00,   0.199E-01,  40.64882
   2100,2020-11-02T08:18:12.509+02:00,   0.199E-01,  42.64042
   2200,2020-11-02T08:18:43.816+02:00,   0.199E-01,  44.63202
   2300,2020-11-02T08:19:15.358+02:00,   0.206E-01,  46.45675
   2400,2020-11-02T08:19:46.589+02:00,   0.206E-01,  48.51630
   2500,2020-11-02T08:20:17.912+02:00,   0.206E-01,  50.57586
   2600,2020-11-02T08:20:49.220+02:00,   0.206E-01,  52.63541
   2700,2020-11-02T08:21:20.496+02:00,   0.206E-01,  54.69496
   2800,2020-11-02T08:21:51.851+02:00,   0.206E-01,  56.75451
   2900,2020-11-02T08:22:23.659+02:00,   0.206E-01,  58.81407
   3000,2020-11-02T08:22:54.904+02:00,   0.206E-01,  60.87362
   3100,2020-11-02T08:23:26.274+02:00,   0.206E-01,  62.93317
   3200,2020-11-02T08:23:57.613+02:00,   0.206E-01,  64.99273
   3300,2020-11-02T08:24:29.046+02:00,   0.202E-01,  66.93826
   3400,2020-11-02T08:25:00.541+02:00,   0.207E-01,  68.89369
   3500,2020-11-02T08:25:31.801+02:00,   0.207E-01,  70.96477
   3600,2020-11-02T08:26:03.171+02:00,   0.207E-01,  73.03584
   3700,2020-11-02T08:26:34.666+02:00,   0.207E-01,  75.10692
