,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-08T00:14:52.879+02:00,   0.293E-01,   0.02933
      2,2020-11-08T00:14:53.254+02:00,   0.323E-01,   0.06158
      3,2020-11-08T00:14:53.613+02:00,   0.355E-01,   0.09707
      4,2020-11-08T00:14:54.082+02:00,   0.355E-01,   0.13255
      5,2020-11-08T00:14:54.426+02:00,   0.355E-01,   0.16804
      6,2020-11-08T00:14:54.801+02:00,   0.355E-01,   0.20352
      7,2020-11-08T00:14:55.395+02:00,   0.317E-01,   0.23526
      8,2020-11-08T00:14:55.785+02:00,   0.317E-01,   0.26700
      9,2020-11-08T00:14:56.129+02:00,   0.317E-01,   0.29874
     10,2020-11-08T00:14:56.613+02:00,   0.317E-01,   0.33048
     20,2020-11-08T00:14:59.832+02:00,   0.281E-01,   0.61842
     30,2020-11-08T00:15:03.015+02:00,   0.281E-01,   0.89900
     40,2020-11-08T00:15:06.405+02:00,   0.240E-01,   1.13931
     50,2020-11-08T00:15:09.576+02:00,   0.240E-01,   1.37961
     60,2020-11-08T00:15:13.014+02:00,   0.213E-01,   1.59621
     70,2020-11-08T00:15:16.279+02:00,   0.213E-01,   1.80892
     80,2020-11-08T00:15:19.450+02:00,   0.185E-01,   2.01612
     90,2020-11-08T00:15:22.606+02:00,   0.162E-01,   2.18050
    100,2020-11-08T00:15:25.840+02:00,   0.160E-01,   2.32933
    200,2020-11-08T00:15:57.650+02:00,   0.174E-01,   4.34909
    300,2020-11-08T00:16:29.111+02:00,   0.216E-01,   6.52884
    400,2020-11-08T00:17:00.947+02:00,   0.241E-01,   8.77952
    500,2020-11-08T00:17:32.631+02:00,   0.201E-01,  11.00239
    600,2020-11-08T00:18:04.186+02:00,   0.221E-01,  13.18201
    700,2020-11-08T00:18:35.855+02:00,   0.232E-01,  15.34797
    800,2020-11-08T00:19:07.347+02:00,   0.222E-01,  17.36676
    900,2020-11-08T00:19:39.000+02:00,   0.225E-01,  19.54127
   1000,2020-11-08T00:20:10.930+02:00,   0.153E-01,  21.61633
