,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-13T03:30:50.475+02:00,   0.351E-01,   0.03510
      2,2020-11-13T03:30:50.850+02:00,   0.351E-01,   0.07020
      3,2020-11-13T03:30:51.200+02:00,   0.351E-01,   0.10530
      4,2020-11-13T03:30:51.704+02:00,   0.351E-01,   0.14039
      5,2020-11-13T03:30:52.068+02:00,   0.351E-01,   0.17549
      6,2020-11-13T03:30:52.444+02:00,   0.351E-01,   0.21059
      7,2020-11-13T03:30:52.930+02:00,   0.351E-01,   0.24569
      8,2020-11-13T03:30:53.304+02:00,   0.351E-01,   0.28079
      9,2020-11-13T03:30:53.667+02:00,   0.351E-01,   0.31589
     10,2020-11-13T03:30:54.163+02:00,   0.351E-01,   0.35099
     20,2020-11-13T03:30:57.465+02:00,   0.310E-01,   0.67714
     30,2020-11-13T03:31:00.826+02:00,   0.273E-01,   0.97196
     40,2020-11-13T03:31:04.199+02:00,   0.273E-01,   1.24465
     50,2020-11-13T03:31:07.684+02:00,   0.219E-01,   1.49075
     60,2020-11-13T03:31:10.977+02:00,   0.219E-01,   1.70944
     70,2020-11-13T03:31:14.361+02:00,   0.219E-01,   1.92814
     80,2020-11-13T03:31:17.661+02:00,   0.265E-01,   2.16914
     90,2020-11-13T03:31:21.034+02:00,   0.250E-01,   2.41825
    100,2020-11-13T03:31:24.530+02:00,   0.236E-01,   2.66500
    200,2020-11-13T03:31:58.702+02:00,   0.161E-01,   4.20664
    300,2020-11-13T03:32:32.918+02:00,   0.114E-01,   5.61878
    400,2020-11-13T03:33:07.403+02:00,   0.132E-01,   6.85402
    500,2020-11-13T03:33:42.105+02:00,   0.136E-01,   8.20596
    600,2020-11-13T03:34:16.277+02:00,   0.183E-01,   9.55379
    700,2020-11-13T03:34:51.049+02:00,   0.110E-01,  11.08155
    800,2020-11-13T03:35:25.636+02:00,   0.113E-01,  12.38332
    900,2020-11-13T03:36:00.165+02:00,   0.107E-01,  13.66503
   1000,2020-11-13T03:36:34.219+02:00,   0.165E-01,  14.93374
