,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-15T21:37:01.897+03:00,   0.177E+00,   0.17678
      2,2021-05-15T21:37:02.253+03:00,   0.177E+00,   0.35355
      3,2021-05-15T21:37:02.632+03:00,   0.177E+00,   0.53033
      4,2021-05-15T21:37:03.250+03:00,   0.177E+00,   0.70711
      5,2021-05-15T21:37:03.601+03:00,   0.177E+00,   0.88388
      6,2021-05-15T21:37:03.989+03:00,   0.177E+00,   1.06066
      7,2021-05-15T21:37:04.549+03:00,   0.177E+00,   1.23744
      8,2021-05-15T21:37:04.941+03:00,   0.177E+00,   1.41421
      9,2021-05-15T21:37:05.286+03:00,   0.177E+00,   1.59099
     10,2021-05-15T21:37:05.890+03:00,   0.177E+00,   1.76777
     20,2021-05-15T21:37:10.231+03:00,   0.177E+00,   3.53553
     30,2021-05-15T21:37:14.469+03:00,   0.177E+00,   5.30330
     40,2021-05-15T21:37:19.469+03:00,   0.177E+00,   7.07107
     50,2021-05-15T21:37:24.912+03:00,   0.177E+00,   8.83883
     60,2021-05-15T21:37:30.159+03:00,   0.177E+00,  10.60660
     70,2021-05-15T21:37:36.274+03:00,   0.177E+00,  12.37437
     80,2021-05-15T21:37:41.739+03:00,   0.177E+00,  14.14214
     90,2021-05-15T21:37:48.186+03:00,   0.177E+00,  15.90990
    100,2021-05-15T21:37:55.662+03:00,   0.177E+00,  17.67767
    200,2021-05-15T21:39:10.347+03:00,   0.846E-01,  33.25496
    300,2021-05-15T21:40:50.138+03:00,   0.122E+00,  44.51879
    400,2021-05-15T21:42:56.461+03:00,   0.114E+00,  55.56245
    500,2021-05-15T21:44:56.264+03:00,   0.101E+00,  66.67104
    600,2021-05-15T21:46:58.604+03:00,   0.111E+00,  77.68977
    700,2021-05-15T21:49:03.778+03:00,   0.111E+00,  88.81981
    800,2021-05-15T21:51:05.201+03:00,   0.111E+00,  99.94984
    900,2021-05-15T21:53:08.070+03:00,   0.111E+00, 111.07987
   1000,2021-05-15T21:55:11.461+03:00,   0.111E+00, 122.20991
   1100,2021-05-15T21:57:11.666+03:00,   0.122E+00, 133.49576
   1200,2021-05-15T21:59:10.359+03:00,   0.118E+00, 145.54341
   1300,2021-05-15T22:01:11.486+03:00,   0.122E+00, 157.69958
   1400,2021-05-15T22:03:10.612+03:00,   0.108E+00, 169.67335
   1500,2021-05-15T22:05:12.053+03:00,   0.125E+00, 181.49897
   1600,2021-05-15T22:07:14.990+03:00,   0.106E+00, 193.43887
   1700,2021-05-15T22:09:13.491+03:00,   0.116E+00, 204.94022
