,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-02T22:19:07.666+02:00,   0.240E-01,   0.02402
      2,2020-11-02T22:19:08.072+02:00,   0.264E-01,   0.05045
      3,2020-11-02T22:19:08.447+02:00,   0.291E-01,   0.07951
      4,2020-11-02T22:19:08.994+02:00,   0.320E-01,   0.11149
      5,2020-11-02T22:19:09.385+02:00,   0.320E-01,   0.14346
      6,2020-11-02T22:19:09.775+02:00,   0.320E-01,   0.17543
      7,2020-11-02T22:19:10.306+02:00,   0.320E-01,   0.20741
      8,2020-11-02T22:19:10.697+02:00,   0.320E-01,   0.23938
      9,2020-11-02T22:19:11.088+02:00,   0.320E-01,   0.27135
     10,2020-11-02T22:19:11.587+02:00,   0.320E-01,   0.30333
     20,2020-11-02T22:19:14.940+02:00,   0.284E-01,   0.61947
     30,2020-11-02T22:19:18.927+02:00,   0.251E-01,   0.87683
     40,2020-11-02T22:19:29.182+02:00,   0.251E-01,   1.12754
     50,2020-11-02T22:19:32.697+02:00,   0.200E-01,   1.33681
     60,2020-11-02T22:19:35.963+02:00,   0.242E-01,   1.55309
     70,2020-11-02T22:19:39.337+02:00,   0.242E-01,   1.79519
     80,2020-11-02T22:19:42.893+02:00,   0.216E-01,   2.02694
     90,2020-11-02T22:19:46.220+02:00,   0.216E-01,   2.24318
    100,2020-11-02T22:19:49.541+02:00,   0.216E-01,   2.45942
    200,2020-11-02T22:20:23.120+02:00,   0.168E-01,   4.53813
    300,2020-11-02T22:20:56.726+02:00,   0.200E-01,   6.48117
    400,2020-11-02T22:21:29.956+02:00,   0.200E-01,   8.47764
    500,2020-11-02T22:22:01.963+02:00,   0.200E-01,  10.47410
    600,2020-11-02T22:22:33.522+02:00,   0.191E-01,  12.35833
    700,2020-11-02T22:23:07.315+02:00,   0.191E-01,  14.26771
    800,2020-11-02T22:23:40.187+02:00,   0.191E-01,  16.17708
    900,2020-11-02T22:24:12.468+02:00,   0.191E-01,  18.08646
   1000,2020-11-02T22:24:44.152+02:00,   0.191E-01,  19.99583
   1100,2020-11-02T22:25:15.508+02:00,   0.191E-01,  21.90521
   1200,2020-11-02T22:25:47.052+02:00,   0.191E-01,  23.81458
   1300,2020-11-02T22:26:19.080+02:00,   0.202E-01,  25.66176
   1400,2020-11-02T22:26:50.982+02:00,   0.202E-01,  27.67991
   1500,2020-11-02T22:27:23.422+02:00,   0.202E-01,  29.69807
   1600,2020-11-02T22:27:56.202+02:00,   0.202E-01,  31.71623
   1700,2020-11-02T22:28:27.917+02:00,   0.202E-01,  33.73439
   1800,2020-11-02T22:28:59.648+02:00,   0.199E-01,  35.64674
   1900,2020-11-02T22:29:33.310+02:00,   0.206E-01,  37.29865
   2000,2020-11-02T22:30:05.072+02:00,   0.192E-01,  39.22214
   2100,2020-11-02T22:30:37.256+02:00,   0.192E-01,  41.14063
   2200,2020-11-02T22:31:09.690+02:00,   0.192E-01,  43.05911
   2300,2020-11-02T22:31:41.390+02:00,   0.192E-01,  44.97759
   2400,2020-11-02T22:32:14.040+02:00,   0.192E-01,  46.89607
   2500,2020-11-02T22:32:46.239+02:00,   0.192E-01,  48.81455
   2600,2020-11-02T22:33:17.954+02:00,   0.192E-01,  50.73303
   2700,2020-11-02T22:33:49.732+02:00,   0.192E-01,  52.65151
   2800,2020-11-02T22:34:21.763+02:00,   0.192E-01,  54.56999
   2900,2020-11-02T22:34:54.044+02:00,   0.192E-01,  56.48847
   3000,2020-11-02T22:35:26.141+02:00,   0.192E-01,  58.40695
   3100,2020-11-02T22:35:57.794+02:00,   0.192E-01,  60.32544
   3200,2020-11-02T22:36:30.311+02:00,   0.192E-01,  62.24392
   3300,2020-11-02T22:37:02.214+02:00,   0.192E-01,  64.16240
   3400,2020-11-02T22:37:34.192+02:00,   0.192E-01,  66.08088
   3500,2020-11-02T22:38:06.691+02:00,   0.192E-01,  67.99936
   3600,2020-11-02T22:38:38.701+02:00,   0.192E-01,  69.91784
   3700,2020-11-02T22:39:14.279+02:00,   0.192E-01,  71.83632
   3800,2020-11-02T22:39:49.634+02:00,   0.204E-01,  73.74895
   3900,2020-11-02T22:40:21.288+02:00,   0.204E-01,  75.79373
   4000,2020-11-02T22:40:52.784+02:00,   0.204E-01,  77.83850
   4100,2020-11-02T22:41:24.152+02:00,   0.204E-01,  79.88327
   4200,2020-11-02T22:41:55.805+02:00,   0.204E-01,  81.92804
   4300,2020-11-02T22:42:27.443+02:00,   0.201E-01,  83.93292
   4400,2020-11-02T22:42:59.273+02:00,   0.201E-01,  85.93852
   4500,2020-11-02T22:43:30.901+02:00,   0.198E-01,  87.92287
   4600,2020-11-02T22:44:02.893+02:00,   0.198E-01,  89.89858
   4700,2020-11-02T22:44:34.817+02:00,   0.177E-01,  91.78651
   4800,2020-11-02T22:45:06.705+02:00,   0.194E-01,  93.70162
   4900,2020-11-02T22:45:38.296+02:00,   0.194E-01,  95.64501
   5000,2020-11-02T22:46:09.751+02:00,   0.194E-01,  97.58839
   5100,2020-11-02T22:46:41.493+02:00,   0.148E-01,  99.49577
   5200,2020-11-02T22:47:13.204+02:00,   0.197E-01, 101.41259
   5300,2020-11-02T22:47:44.570+02:00,   0.197E-01, 103.38364
   5400,2020-11-02T22:48:15.755+02:00,   0.197E-01, 105.35469
   5500,2020-11-02T22:48:47.535+02:00,   0.197E-01, 107.32574
   5600,2020-11-02T22:49:18.745+02:00,   0.197E-01, 109.29679
   5700,2020-11-02T22:49:50.271+02:00,   0.197E-01, 111.26783
   5800,2020-11-02T22:50:21.975+02:00,   0.191E-01, 113.04576
   5900,2020-11-02T22:50:53.306+02:00,   0.191E-01, 114.95759
   6000,2020-11-02T22:51:24.854+02:00,   0.191E-01, 116.86942
   6100,2020-11-02T22:51:56.431+02:00,   0.191E-01, 118.78125
   6200,2020-11-02T22:52:28.193+02:00,   0.191E-01, 120.69308
   6300,2020-11-02T22:52:59.679+02:00,   0.191E-01, 122.60492
   6400,2020-11-02T22:53:31.160+02:00,   0.191E-01, 124.51675
   6500,2020-11-02T22:54:02.719+02:00,   0.191E-01, 126.42858
   6600,2020-11-02T22:54:34.189+02:00,   0.191E-01, 128.34041
   6700,2020-11-02T22:55:06.172+02:00,   0.191E-01, 130.25224
   6800,2020-11-02T22:55:37.719+02:00,   0.191E-01, 132.16407
   6900,2020-11-02T22:56:09.319+02:00,   0.191E-01, 134.07591
   7000,2020-11-02T22:56:40.929+02:00,   0.191E-01, 135.98774
   7100,2020-11-02T22:57:12.800+02:00,   0.191E-01, 137.89957
   7200,2020-11-02T22:57:44.500+02:00,   0.191E-01, 139.81140
   7300,2020-11-02T22:58:16.342+02:00,   0.191E-01, 141.72323
   7400,2020-11-02T22:58:47.870+02:00,   0.191E-01, 143.63506
   7500,2020-11-02T22:59:19.409+02:00,   0.191E-01, 145.54689
   7600,2020-11-02T22:59:51.109+02:00,   0.191E-01, 147.45873
   7700,2020-11-02T23:00:22.789+02:00,   0.191E-01, 149.37056
   7800,2020-11-02T23:00:54.468+02:00,   0.191E-01, 151.28239
   7900,2020-11-02T23:01:26.007+02:00,   0.191E-01, 153.19422
   8000,2020-11-02T23:01:57.629+02:00,   0.191E-01, 155.10605
   8100,2020-11-02T23:02:29.871+02:00,   0.191E-01, 157.01788
   8200,2020-11-02T23:03:01.864+02:00,   0.191E-01, 158.92972
   8300,2020-11-02T23:03:33.563+02:00,   0.191E-01, 160.84155
   8400,2020-11-02T23:04:05.431+02:00,   0.191E-01, 162.75338
   8500,2020-11-02T23:04:37.193+02:00,   0.191E-01, 164.66521
   8600,2020-11-02T23:05:08.576+02:00,   0.191E-01, 166.57704
   8700,2020-11-02T23:05:39.994+02:00,   0.191E-01, 168.48887
   8800,2020-11-02T23:06:11.487+02:00,   0.191E-01, 170.40070
   8900,2020-11-02T23:06:43.108+02:00,   0.191E-01, 172.31254
