,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-05T09:46:52.527+02:00,   0.235E-01,   0.02353
      2,2021-11-05T09:46:52.891+02:00,   0.259E-01,   0.04941
      3,2021-11-05T09:46:53.241+02:00,   0.285E-01,   0.07789
      4,2021-11-05T09:46:53.702+02:00,   0.285E-01,   0.10636
      5,2021-11-05T09:46:54.057+02:00,   0.285E-01,   0.13483
      6,2021-11-05T09:46:54.424+02:00,   0.313E-01,   0.16615
      7,2021-11-05T09:46:54.890+02:00,   0.313E-01,   0.19747
      8,2021-11-05T09:46:55.247+02:00,   0.313E-01,   0.22879
      9,2021-11-05T09:46:55.590+02:00,   0.313E-01,   0.26011
     10,2021-11-05T09:46:56.049+02:00,   0.313E-01,   0.29142
     20,2021-11-05T09:46:58.881+02:00,   0.313E-01,   0.60461
     30,2021-11-05T09:47:01.540+02:00,   0.313E-01,   0.91780
     40,2021-11-05T09:47:04.326+02:00,   0.276E-01,   1.20097
     50,2021-11-05T09:47:06.908+02:00,   0.276E-01,   1.47663
     60,2021-11-05T09:47:09.610+02:00,   0.247E-01,   1.72615
     70,2021-11-05T09:47:12.339+02:00,   0.247E-01,   1.97276
     80,2021-11-05T09:47:15.054+02:00,   0.247E-01,   2.21937
     90,2021-11-05T09:47:17.694+02:00,   0.247E-01,   2.46598
    100,2021-11-05T09:47:20.510+02:00,   0.211E-01,   2.67704
    200,2021-11-05T09:47:51.773+02:00,   0.230E-01,   4.71207
    300,2021-11-05T09:48:21.710+02:00,   0.235E-01,   6.83579
    400,2021-11-05T09:48:59.268+02:00,   0.141E-01,   9.00813
    500,2021-11-05T09:49:46.664+02:00,   0.129E-01,  10.40141
    600,2021-11-05T09:50:32.311+02:00,   0.149E-01,  11.97994
    700,2021-11-05T09:51:19.377+02:00,   0.230E-01,  13.96306
    800,2021-11-05T09:52:06.753+02:00,   0.243E-01,  16.27522
    900,2021-11-05T09:52:50.926+02:00,   0.207E-01,  18.55143
   1000,2021-11-05T09:53:34.983+02:00,   0.210E-01,  20.25612
   1100,2021-11-05T09:54:24.618+02:00,   0.184E-01,  22.23278
   1200,2021-11-05T09:55:12.811+02:00,   0.187E-01,  24.18280
   1300,2021-11-05T09:56:02.357+02:00,   0.235E-01,  25.87598
   1400,2021-11-05T09:56:51.530+02:00,   0.193E-01,  27.90763
   1500,2021-11-05T09:57:40.257+02:00,   0.230E-01,  29.95243
   1600,2021-11-05T09:58:28.053+02:00,   0.221E-01,  32.21749
   1700,2021-11-05T09:59:08.341+02:00,   0.231E-01,  34.25007
   1800,2021-11-05T09:59:42.280+02:00,   0.233E-01,  36.44719
   1900,2021-11-05T10:00:14.777+02:00,   0.233E-01,  38.78216
   2000,2021-11-05T10:00:47.147+02:00,   0.224E-01,  40.95663
   2100,2021-11-05T10:01:21.163+02:00,   0.166E-01,  42.52784
   2200,2021-11-05T10:01:53.275+02:00,   0.164E-01,  44.43972
   2300,2021-11-05T10:02:25.386+02:00,   0.115E-01,  46.24280
   2400,2021-11-05T10:02:56.693+02:00,   0.221E-01,  48.11956
   2500,2021-11-05T10:03:28.615+02:00,   0.239E-01,  50.21128
   2600,2021-11-05T10:04:01.518+02:00,   0.237E-01,  52.12913
   2700,2021-11-05T10:04:34.092+02:00,   0.190E-01,  54.16460
   2800,2021-11-05T10:05:07.513+02:00,   0.229E-01,  55.90991
   2900,2021-11-05T10:05:41.119+02:00,   0.235E-01,  57.96838
   3000,2021-11-05T10:06:14.436+02:00,   0.124E-01,  59.67369
   3100,2021-11-05T10:06:46.673+02:00,   0.232E-01,  61.38882
   3200,2021-11-05T10:07:20.328+02:00,   0.180E-01,  63.47504
   3300,2021-11-05T10:07:54.220+02:00,   0.177E-01,  65.01477
   3400,2021-11-05T10:08:27.054+02:00,   0.203E-01,  66.61902
   3500,2021-11-05T10:09:00.502+02:00,   0.153E-01,  68.42909
   3600,2021-11-05T10:09:34.971+02:00,   0.124E-01,  70.22079
   3700,2021-11-05T10:10:08.430+02:00,   0.236E-01,  72.45828
   3800,2021-11-05T10:10:42.221+02:00,   0.213E-01,  74.37347
   3900,2021-11-05T10:11:17.207+02:00,   0.244E-01,  76.62006
   4000,2021-11-05T10:11:49.903+02:00,   0.151E-01,  78.39183
   4100,2021-11-05T10:12:21.984+02:00,   0.142E-01,  80.47175
