,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-13T15:26:43.170+02:00,   0.255E-01,   0.02545
      2,2020-11-13T15:26:43.522+02:00,   0.280E-01,   0.05345
      3,2020-11-13T15:26:43.884+02:00,   0.308E-01,   0.08424
      4,2020-11-13T15:26:44.337+02:00,   0.308E-01,   0.11504
      5,2020-11-13T15:26:44.680+02:00,   0.308E-01,   0.14583
      6,2020-11-13T15:26:45.043+02:00,   0.308E-01,   0.17663
      7,2020-11-13T15:26:45.475+02:00,   0.308E-01,   0.20743
      8,2020-11-13T15:26:45.979+02:00,   0.272E-01,   0.23464
      9,2020-11-13T15:26:46.322+02:00,   0.272E-01,   0.26185
     10,2020-11-13T15:26:46.785+02:00,   0.272E-01,   0.28906
     20,2020-11-13T15:26:49.887+02:00,   0.235E-01,   0.52795
     30,2020-11-13T15:26:52.949+02:00,   0.235E-01,   0.76314
     40,2020-11-13T15:26:56.103+02:00,   0.235E-01,   0.99834
     50,2020-11-13T15:26:59.368+02:00,   0.173E-01,   1.20907
     60,2020-11-13T15:27:02.493+02:00,   0.209E-01,   1.39804
     70,2020-11-13T15:27:05.759+02:00,   0.184E-01,   1.59190
     80,2020-11-13T15:27:08.925+02:00,   0.181E-01,   1.77747
     90,2020-11-13T15:27:11.998+02:00,   0.199E-01,   1.96908
    100,2020-11-13T15:27:15.172+02:00,   0.219E-01,   2.17785
    200,2020-11-13T15:27:46.398+02:00,   0.259E-01,   4.51870
    300,2020-11-13T15:28:18.225+02:00,   0.235E-01,   6.83028
    400,2020-11-13T15:28:50.132+02:00,   0.208E-01,   9.26636
    500,2020-11-13T15:29:21.737+02:00,   0.246E-01,  11.56287
    600,2020-11-13T15:29:53.183+02:00,   0.244E-01,  13.96912
    700,2020-11-13T15:30:24.695+02:00,   0.255E-01,  16.31078
    800,2020-11-13T15:30:56.451+02:00,   0.220E-01,  18.69302
    900,2020-11-13T15:31:27.821+02:00,   0.247E-01,  21.14199
   1000,2020-11-13T15:31:59.338+02:00,   0.187E-01,  23.48538
   1100,2020-11-13T15:32:30.896+02:00,   0.233E-01,  25.74941
   1200,2020-11-13T15:33:02.438+02:00,   0.232E-01,  28.08589
   1300,2020-11-13T15:33:34.126+02:00,   0.232E-01,  30.40272
   1400,2020-11-13T15:34:05.676+02:00,   0.252E-01,  32.72147
   1500,2020-11-13T15:34:37.267+02:00,   0.233E-01,  35.06083
   1600,2020-11-13T15:35:08.784+02:00,   0.233E-01,  37.39270
   1700,2020-11-13T15:35:40.288+02:00,   0.250E-01,  39.79441
   1800,2020-11-13T15:36:11.906+02:00,   0.222E-01,  42.02645
   1900,2020-11-13T15:36:43.201+02:00,   0.235E-01,  44.38926
   2000,2020-11-13T15:37:14.611+02:00,   0.237E-01,  46.69726
   2100,2020-11-13T15:37:46.215+02:00,   0.237E-01,  49.03967
   2200,2020-11-13T15:38:17.529+02:00,   0.246E-01,  51.44744
   2300,2020-11-13T15:38:48.735+02:00,   0.234E-01,  53.87902
   2400,2020-11-13T15:39:20.034+02:00,   0.240E-01,  56.18573
   2500,2020-11-13T15:39:51.476+02:00,   0.230E-01,  58.52845
   2600,2020-11-13T15:40:23.104+02:00,   0.226E-01,  60.89084
   2700,2020-11-13T15:40:54.726+02:00,   0.217E-01,  63.17379
   2800,2020-11-13T15:41:26.245+02:00,   0.249E-01,  65.60548
   2900,2020-11-13T15:41:57.656+02:00,   0.236E-01,  67.98732
   3000,2020-11-13T15:42:29.030+02:00,   0.233E-01,  70.31336
   3100,2020-11-13T15:43:00.663+02:00,   0.249E-01,  72.69136
   3200,2020-11-13T15:43:31.874+02:00,   0.236E-01,  75.05689
   3300,2020-11-13T15:44:03.258+02:00,   0.239E-01,  77.40303
   3400,2020-11-13T15:44:34.842+02:00,   0.241E-01,  79.76490
   3500,2020-11-13T15:45:06.317+02:00,   0.253E-01,  82.18972
   3600,2020-11-13T15:45:37.452+02:00,   0.237E-01,  84.54432
   3700,2020-11-13T15:46:08.862+02:00,   0.237E-01,  86.90967
   3800,2020-11-13T15:46:41.402+02:00,   0.232E-01,  89.21336
   3900,2020-11-13T15:47:13.127+02:00,   0.232E-01,  91.53245
   4000,2020-11-13T15:47:45.477+02:00,   0.237E-01,  93.86109
   4100,2020-11-13T15:48:17.242+02:00,   0.222E-01,  96.19333
   4200,2020-11-13T15:48:48.546+02:00,   0.244E-01,  98.61582
   4300,2020-11-13T15:49:20.021+02:00,   0.232E-01, 100.95556
   4400,2020-11-13T15:49:51.247+02:00,   0.250E-01, 103.36747
   4500,2020-11-13T15:50:22.420+02:00,   0.242E-01, 105.84623
   4600,2020-11-13T15:50:54.191+02:00,   0.230E-01, 108.21275
   4700,2020-11-13T15:51:25.492+02:00,   0.244E-01, 110.56252
   4800,2020-11-13T15:51:56.962+02:00,   0.250E-01, 112.85856
   4900,2020-11-13T15:52:28.626+02:00,   0.230E-01, 115.14741
   5000,2020-11-13T15:53:00.049+02:00,   0.227E-01, 117.63942
   5100,2020-11-13T15:53:31.690+02:00,   0.238E-01, 119.98697
   5200,2020-11-13T15:54:03.209+02:00,   0.238E-01, 122.37027
   5300,2020-11-13T15:54:34.521+02:00,   0.213E-01, 124.72814
   5400,2020-11-13T15:55:06.346+02:00,   0.233E-01, 126.86101
   5500,2020-11-13T15:55:37.924+02:00,   0.233E-01, 129.15814
   5600,2020-11-13T15:56:09.143+02:00,   0.230E-01, 131.47264
   5700,2020-11-13T15:56:40.923+02:00,   0.248E-01, 133.78000
   5800,2020-11-13T15:57:12.437+02:00,   0.248E-01, 136.16104
   5900,2020-11-13T15:57:43.692+02:00,   0.252E-01, 138.53868
   6000,2020-11-13T15:58:15.055+02:00,   0.226E-01, 140.86205
   6100,2020-11-13T15:58:46.250+02:00,   0.245E-01, 143.26585
   6200,2020-11-13T15:59:17.814+02:00,   0.234E-01, 145.53284
   6300,2020-11-13T15:59:49.051+02:00,   0.234E-01, 147.87338
   6400,2020-11-13T16:00:20.801+02:00,   0.249E-01, 150.21110
   6500,2020-11-13T16:00:51.976+02:00,   0.232E-01, 152.58760
   6600,2020-11-13T16:01:23.193+02:00,   0.239E-01, 154.92252
   6700,2020-11-13T16:01:54.420+02:00,   0.242E-01, 157.30790
   6800,2020-11-13T16:02:26.221+02:00,   0.228E-01, 159.61363
   6900,2020-11-13T16:02:57.572+02:00,   0.240E-01, 161.64410
   7000,2020-11-13T16:03:28.978+02:00,   0.243E-01, 163.97724
   7100,2020-11-13T16:04:00.466+02:00,   0.237E-01, 166.33686
   7200,2020-11-13T16:04:31.874+02:00,   0.235E-01, 168.64761
   7300,2020-11-13T16:05:03.353+02:00,   0.245E-01, 170.89649
   7400,2020-11-13T16:05:34.662+02:00,   0.234E-01, 173.23695
   7500,2020-11-13T16:06:05.937+02:00,   0.246E-01, 175.65810
   7600,2020-11-13T16:06:37.103+02:00,   0.251E-01, 178.11857
   7700,2020-11-13T16:07:08.383+02:00,   0.250E-01, 180.52205
   7800,2020-11-13T16:07:39.436+02:00,   0.248E-01, 182.96713
   7900,2020-11-13T16:08:10.985+02:00,   0.232E-01, 185.29751
   8000,2020-11-13T16:08:42.200+02:00,   0.237E-01, 187.63205
   8100,2020-11-13T16:09:13.332+02:00,   0.213E-01, 189.96084
   8200,2020-11-13T16:09:44.440+02:00,   0.234E-01, 192.28715
   8300,2020-11-13T16:10:15.464+02:00,   0.234E-01, 194.62835
   8400,2020-11-13T16:10:46.879+02:00,   0.253E-01, 197.00146
   8500,2020-11-13T16:11:18.399+02:00,   0.239E-01, 199.44493
   8600,2020-11-13T16:11:49.392+02:00,   0.239E-01, 201.83481
   8700,2020-11-13T16:12:20.645+02:00,   0.241E-01, 204.28312
   8800,2020-11-13T16:12:51.957+02:00,   0.241E-01, 206.68924
