,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-13T22:39:57.179+02:00,   0.299E-01,   0.02986
      2,2020-11-13T22:39:57.542+02:00,   0.328E-01,   0.06271
      3,2020-11-13T22:39:57.894+02:00,   0.328E-01,   0.09556
      4,2020-11-13T22:39:58.356+02:00,   0.328E-01,   0.12841
      5,2020-11-13T22:39:58.690+02:00,   0.328E-01,   0.16126
      6,2020-11-13T22:39:59.063+02:00,   0.328E-01,   0.19411
      7,2020-11-13T22:39:59.506+02:00,   0.328E-01,   0.22696
      8,2020-11-13T22:39:59.858+02:00,   0.328E-01,   0.25981
      9,2020-11-13T22:40:00.361+02:00,   0.286E-01,   0.28839
     10,2020-11-13T22:40:00.816+02:00,   0.286E-01,   0.31698
     20,2020-11-13T22:40:03.958+02:00,   0.254E-01,   0.58051
     30,2020-11-13T22:40:07.007+02:00,   0.254E-01,   0.83449
     40,2020-11-13T22:40:10.280+02:00,   0.225E-01,   1.08270
     50,2020-11-13T22:40:13.360+02:00,   0.225E-01,   1.30784
     60,2020-11-13T22:40:16.461+02:00,   0.248E-01,   1.55100
     70,2020-11-13T22:40:19.664+02:00,   0.272E-01,   1.81103
     80,2020-11-13T22:40:22.877+02:00,   0.245E-01,   2.06689
     90,2020-11-13T22:40:26.059+02:00,   0.232E-01,   2.29272
    100,2020-11-13T22:40:29.270+02:00,   0.255E-01,   2.53361
    200,2020-11-13T22:41:02.162+02:00,   0.143E-01,   4.45182
    300,2020-11-13T22:41:34.194+02:00,   0.198E-01,   6.37235
    400,2020-11-13T22:42:06.514+02:00,   0.208E-01,   8.41940
    500,2020-11-13T22:42:38.548+02:00,   0.177E-01,  10.54917
    600,2020-11-13T22:43:10.849+02:00,   0.133E-01,  12.08029
    700,2020-11-13T22:43:43.289+02:00,   0.196E-01,  13.21225
    800,2020-11-13T22:44:15.059+02:00,   0.187E-01,  14.90518
    900,2020-11-13T22:44:47.009+02:00,   0.146E-01,  16.52037
   1000,2020-11-13T22:45:18.956+02:00,   0.147E-01,  18.00556
   1100,2020-11-13T22:45:50.320+02:00,   0.208E-01,  19.77286
   1200,2020-11-13T22:46:22.765+02:00,   0.147E-01,  21.68724
   1300,2020-11-13T22:46:56.101+02:00,   0.149E-01,  23.26459
   1400,2020-11-13T22:47:29.644+02:00,   0.137E-01,  24.75133
   1500,2020-11-13T22:48:03.605+02:00,   0.168E-01,  26.14712
   1600,2020-11-13T22:48:36.889+02:00,   0.166E-01,  27.98333
   1700,2020-11-13T22:49:09.523+02:00,   0.183E-01,  29.74848
   1800,2020-11-13T22:49:41.705+02:00,   0.163E-01,  31.41373
   1900,2020-11-13T22:50:13.807+02:00,   0.163E-01,  33.04281
   2000,2020-11-13T22:50:45.837+02:00,   0.173E-01,  34.72660
   2100,2020-11-13T22:51:17.366+02:00,   0.155E-01,  36.33572
   2200,2020-11-13T22:51:49.279+02:00,   0.152E-01,  37.85476
   2300,2020-11-13T22:52:20.577+02:00,   0.152E-01,  39.37143
   2400,2020-11-13T22:52:52.532+02:00,   0.127E-01,  41.02825
   2500,2020-11-13T22:53:24.966+02:00,   0.129E-01,  42.31363
   2600,2020-11-13T22:53:56.708+02:00,   0.219E-01,  43.77551
   2700,2020-11-13T22:54:29.002+02:00,   0.162E-01,  45.63140
   2800,2020-11-13T22:55:01.091+02:00,   0.126E-01,  47.23519
   2900,2020-11-13T22:55:34.415+02:00,   0.128E-01,  48.91304
   3000,2020-11-13T22:56:06.494+02:00,   0.998E-02,  49.88036
   3100,2020-11-13T22:56:38.620+02:00,   0.131E-01,  51.16785
   3200,2020-11-13T22:57:10.094+02:00,   0.175E-01,  52.67147
   3300,2020-11-13T22:57:41.936+02:00,   0.161E-01,  54.05054
