,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-10T20:05:18.516+03:00,   0.286E-01,   0.02864
      2,2021-10-10T20:05:18.779+03:00,   0.315E-01,   0.06014
      3,2021-10-10T20:05:19.034+03:00,   0.347E-01,   0.09479
      4,2021-10-10T20:05:19.307+03:00,   0.347E-01,   0.12945
      5,2021-10-10T20:05:19.516+03:00,   0.347E-01,   0.16410
      6,2021-10-10T20:05:19.749+03:00,   0.347E-01,   0.19875
      7,2021-10-10T20:05:20.046+03:00,   0.347E-01,   0.23341
      8,2021-10-10T20:05:20.416+03:00,   0.307E-01,   0.26413
      9,2021-10-10T20:05:20.714+03:00,   0.307E-01,   0.29486
     10,2021-10-10T20:05:21.100+03:00,   0.307E-01,   0.32558
     20,2021-10-10T20:05:23.363+03:00,   0.307E-01,   0.63284
     30,2021-10-10T20:05:25.601+03:00,   0.307E-01,   0.94010
     40,2021-10-10T20:05:28.006+03:00,   0.236E-01,   1.19012
     50,2021-10-10T20:05:30.306+03:00,   0.207E-01,   1.39684
     60,2021-10-10T20:05:32.952+03:00,   0.204E-01,   1.59033
     70,2021-10-10T20:05:35.251+03:00,   0.204E-01,   1.79403
     80,2021-10-10T20:05:37.495+03:00,   0.177E-01,   1.99239
     90,2021-10-10T20:05:40.308+03:00,   0.155E-01,   2.16716
    100,2021-10-10T20:05:43.039+03:00,   0.170E-01,   2.32637
    200,2021-10-10T20:06:11.621+03:00,   0.222E-01,   4.35527
    300,2021-10-10T20:06:39.770+03:00,   0.226E-01,   6.51940
    400,2021-10-10T20:07:07.662+03:00,   0.243E-01,   8.83678
    500,2021-10-10T20:07:35.298+03:00,   0.194E-01,  11.07828
    600,2021-10-10T20:08:03.030+03:00,   0.238E-01,  13.23005
    700,2021-10-10T20:08:31.525+03:00,   0.233E-01,  15.39896
    800,2021-10-10T20:08:59.575+03:00,   0.251E-01,  17.63595
    900,2021-10-10T20:09:28.107+03:00,   0.194E-01,  19.90327
   1000,2021-10-10T20:09:56.411+03:00,   0.230E-01,  22.00964
   1100,2021-10-10T20:10:25.475+03:00,   0.163E-01,  24.09702
   1200,2021-10-10T20:10:53.680+03:00,   0.204E-01,  26.23218
   1300,2021-10-10T20:11:21.739+03:00,   0.250E-01,  28.54589
   1400,2021-10-10T20:11:49.696+03:00,   0.239E-01,  30.75664
   1500,2021-10-10T20:12:17.732+03:00,   0.247E-01,  32.98959
   1600,2021-10-10T20:12:45.881+03:00,   0.200E-01,  35.23973
   1700,2021-10-10T20:13:13.650+03:00,   0.253E-01,  37.45074
   1800,2021-10-10T20:13:42.053+03:00,   0.247E-01,  39.76674
   1900,2021-10-10T20:14:10.667+03:00,   0.182E-01,  41.90833
   2000,2021-10-10T20:14:39.362+03:00,   0.163E-01,  43.94972
   2100,2021-10-10T20:15:07.646+03:00,   0.219E-01,  45.97751
   2200,2021-10-10T20:15:35.941+03:00,   0.206E-01,  48.10474
   2300,2021-10-10T20:16:04.549+03:00,   0.184E-01,  50.05787
   2400,2021-10-10T20:16:32.692+03:00,   0.249E-01,  52.37668
   2500,2021-10-10T20:17:01.507+03:00,   0.251E-01,  54.26659
   2600,2021-10-10T20:17:30.801+03:00,   0.238E-01,  56.59149
   2700,2021-10-10T20:17:59.247+03:00,   0.215E-01,  58.87785
   2800,2021-10-10T20:18:27.690+03:00,   0.241E-01,  60.95008
   2900,2021-10-10T20:18:55.878+03:00,   0.182E-01,  63.27977
   3000,2021-10-10T20:19:23.971+03:00,   0.212E-01,  65.62274
   3100,2021-10-10T20:19:52.042+03:00,   0.233E-01,  67.88815
   3200,2021-10-10T20:20:19.940+03:00,   0.240E-01,  70.18972
   3300,2021-10-10T20:20:48.600+03:00,   0.201E-01,  72.20655
   3400,2021-10-10T20:21:17.150+03:00,   0.232E-01,  74.26922
   3500,2021-10-10T20:21:45.776+03:00,   0.239E-01,  76.36509
   3600,2021-10-10T20:22:14.333+03:00,   0.186E-01,  78.48318
   3700,2021-10-10T20:22:43.169+03:00,   0.181E-01,  80.37242
   3800,2021-10-10T20:23:11.459+03:00,   0.160E-01,  82.30107
   3900,2021-10-10T20:23:40.043+03:00,   0.238E-01,  84.56467
   4000,2021-10-10T20:24:08.681+03:00,   0.195E-01,  86.56348
   4100,2021-10-10T20:24:36.541+03:00,   0.239E-01,  88.82215
   4200,2021-10-10T20:25:04.616+03:00,   0.215E-01,  91.18316
   4300,2021-10-10T20:25:33.086+03:00,   0.212E-01,  93.29715
   4400,2021-10-10T20:26:01.385+03:00,   0.213E-01,  95.43582
   4500,2021-10-10T20:26:29.929+03:00,   0.240E-01,  97.71217
   4600,2021-10-10T20:26:58.483+03:00,   0.231E-01,  99.96949
   4700,2021-10-10T20:27:26.737+03:00,   0.253E-01, 102.41424
   4800,2021-10-10T20:27:54.609+03:00,   0.254E-01, 104.70306
   4900,2021-10-10T20:28:23.255+03:00,   0.196E-01, 106.91043
   5000,2021-10-10T20:28:51.680+03:00,   0.159E-01, 108.92320
   5100,2021-10-10T20:29:19.945+03:00,   0.218E-01, 111.14397
   5200,2021-10-10T20:29:48.124+03:00,   0.141E-01, 113.12954
   5300,2021-10-10T20:30:16.346+03:00,   0.224E-01, 115.18559
   5400,2021-10-10T20:30:44.571+03:00,   0.242E-01, 117.37620
   5500,2021-10-10T20:31:12.869+03:00,   0.256E-01, 119.67870
   5600,2021-10-10T20:31:41.274+03:00,   0.199E-01, 121.70684
   5700,2021-10-10T20:32:09.927+03:00,   0.194E-01, 123.66534
   5800,2021-10-10T20:32:38.212+03:00,   0.227E-01, 125.67762
   5900,2021-10-10T20:33:06.771+03:00,   0.227E-01, 127.77471
   6000,2021-10-10T20:33:35.364+03:00,   0.162E-01, 129.82749
   6100,2021-10-10T20:34:03.971+03:00,   0.250E-01, 132.11778
   6200,2021-10-10T20:34:32.411+03:00,   0.256E-01, 134.27441
   6300,2021-10-10T20:35:00.750+03:00,   0.203E-01, 136.22445
   6400,2021-10-10T20:35:29.023+03:00,   0.166E-01, 138.21771
   6500,2021-10-10T20:35:57.277+03:00,   0.220E-01, 140.25386
   6600,2021-10-10T20:36:25.724+03:00,   0.198E-01, 142.39347
   6700,2021-10-10T20:36:54.349+03:00,   0.158E-01, 144.55004
   6800,2021-10-10T20:37:22.566+03:00,   0.227E-01, 146.65863
   6900,2021-10-10T20:37:51.104+03:00,   0.213E-01, 148.76461
   7000,2021-10-10T20:38:19.295+03:00,   0.186E-01, 150.92368
   7100,2021-10-10T20:38:47.835+03:00,   0.211E-01, 153.07317
   7200,2021-10-10T20:39:16.113+03:00,   0.182E-01, 155.28136
   7300,2021-10-10T20:39:44.634+03:00,   0.218E-01, 157.22159
   7400,2021-10-10T20:40:13.690+03:00,   0.191E-01, 159.35954
   7500,2021-10-10T20:40:41.963+03:00,   0.186E-01, 161.47194
   7600,2021-10-10T20:41:10.222+03:00,   0.179E-01, 163.56442
   7700,2021-10-10T20:41:38.907+03:00,   0.188E-01, 165.66173
   7800,2021-10-10T20:42:07.294+03:00,   0.166E-01, 167.56747
   7900,2021-10-10T20:42:35.820+03:00,   0.203E-01, 169.58327
   8000,2021-10-10T20:43:04.932+03:00,   0.227E-01, 171.61193
   8100,2021-10-10T20:43:33.180+03:00,   0.251E-01, 173.88091
   8200,2021-10-10T20:44:01.585+03:00,   0.160E-01, 176.13685
   8300,2021-10-10T20:44:30.434+03:00,   0.225E-01, 178.20157
   8400,2021-10-10T20:44:59.256+03:00,   0.214E-01, 180.38894
   8500,2021-10-10T20:45:27.724+03:00,   0.258E-01, 182.62008
   8600,2021-10-10T20:45:55.745+03:00,   0.190E-01, 184.96583
   8700,2021-10-10T20:46:24.100+03:00,   0.195E-01, 187.17340
   8800,2021-10-10T20:46:52.648+03:00,   0.207E-01, 189.30674
