,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-05T19:15:45.414+02:00,   0.436E-01,   0.04364
      2,2020-11-05T19:15:45.789+02:00,   0.436E-01,   0.08728
      3,2020-11-05T19:15:46.133+02:00,   0.436E-01,   0.13092
      4,2020-11-05T19:15:46.602+02:00,   0.436E-01,   0.17456
      5,2020-11-05T19:15:47.102+02:00,   0.386E-01,   0.21315
      6,2020-11-05T19:15:47.461+02:00,   0.386E-01,   0.25174
      7,2020-11-05T19:15:47.898+02:00,   0.386E-01,   0.29034
      8,2020-11-05T19:15:48.258+02:00,   0.386E-01,   0.32893
      9,2020-11-05T19:15:48.617+02:00,   0.386E-01,   0.36752
     10,2020-11-05T19:15:49.070+02:00,   0.386E-01,   0.40611
     20,2020-11-05T19:15:52.164+02:00,   0.345E-01,   0.77161
     30,2020-11-05T19:15:55.257+02:00,   0.296E-01,   1.09210
     40,2020-11-05T19:15:58.397+02:00,   0.246E-01,   1.33767
     50,2020-11-05T19:16:01.381+02:00,   0.246E-01,   1.58325
     60,2020-11-05T19:16:04.522+02:00,   0.216E-01,   1.79885
     70,2020-11-05T19:16:07.584+02:00,   0.216E-01,   2.01445
     80,2020-11-05T19:16:10.599+02:00,   0.216E-01,   2.23005
     90,2020-11-05T19:16:13.646+02:00,   0.216E-01,   2.44565
    100,2020-11-05T19:16:16.723+02:00,   0.216E-01,   2.66125
    200,2020-11-05T19:16:47.455+02:00,   0.216E-01,   4.81727
    300,2020-11-05T19:17:17.967+02:00,   0.194E-01,   6.91030
    400,2020-11-05T19:17:48.698+02:00,   0.194E-01,   8.84913
    500,2020-11-05T19:18:19.648+02:00,   0.191E-01,  10.64966
    600,2020-11-05T19:18:51.155+02:00,   0.193E-01,  12.41547
    700,2020-11-05T19:19:22.792+02:00,   0.199E-01,  14.17710
    800,2020-11-05T19:19:54.101+02:00,   0.182E-01,  16.12335
    900,2020-11-05T19:20:25.535+02:00,   0.172E-01,  17.84037
   1000,2020-11-05T19:20:57.141+02:00,   0.131E-01,  19.60822
   1100,2020-11-05T19:21:28.294+02:00,   0.194E-01,  21.12481
   1200,2020-11-05T19:22:00.103+02:00,   0.193E-01,  22.89152
   1300,2020-11-05T19:22:31.912+02:00,   0.208E-01,  24.81969
   1400,2020-11-05T19:23:03.972+02:00,   0.160E-01,  26.62177
   1500,2020-11-05T19:23:35.968+02:00,   0.142E-01,  28.25850
   1600,2020-11-05T19:24:08.622+02:00,   0.167E-01,  29.95371
   1700,2020-11-05T19:24:40.163+02:00,   0.191E-01,  31.48651
   1800,2020-11-05T19:25:12.034+02:00,   0.169E-01,  33.20619
   1900,2020-11-05T19:25:44.186+02:00,   0.186E-01,  35.02803
   2000,2020-11-05T19:26:15.978+02:00,   0.200E-01,  36.91298
   2100,2020-11-05T19:26:47.738+02:00,   0.181E-01,  38.72010
   2200,2020-11-05T19:27:19.686+02:00,   0.196E-01,  40.59341
   2300,2020-11-05T19:27:51.447+02:00,   0.198E-01,  42.57653
   2400,2020-11-05T19:28:23.552+02:00,   0.206E-01,  44.34587
   2500,2020-11-05T19:28:55.463+02:00,   0.196E-01,  46.22256
   2600,2020-11-05T19:29:27.333+02:00,   0.166E-01,  48.04697
   2700,2020-11-05T19:29:59.281+02:00,   0.159E-01,  49.80797
   2800,2020-11-05T19:30:31.246+02:00,   0.138E-01,  51.63451
