Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.013E+03, 8.914E+03, 3.905E+03, 7.300E+03, 4.457E+03, 2.568E+03, 9.500E+02, 0.000E+00, 4.032E+03, 3.625E+02, 9.815E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.351E+04
