,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-09T21:40:17.378+03:00,   0.286E-01,   0.02864
      2,2021-10-09T21:40:17.551+03:00,   0.315E-01,   0.06014
      3,2021-10-09T21:40:17.723+03:00,   0.347E-01,   0.09479
      4,2021-10-09T21:40:17.960+03:00,   0.347E-01,   0.12945
      5,2021-10-09T21:40:18.133+03:00,   0.347E-01,   0.16410
      6,2021-10-09T21:40:18.305+03:00,   0.347E-01,   0.19875
      7,2021-10-09T21:40:18.531+03:00,   0.347E-01,   0.23341
      8,2021-10-09T21:40:18.820+03:00,   0.307E-01,   0.26413
      9,2021-10-09T21:40:18.977+03:00,   0.307E-01,   0.29486
     10,2021-10-09T21:40:19.181+03:00,   0.307E-01,   0.32558
     20,2021-10-09T21:40:20.623+03:00,   0.307E-01,   0.63284
     30,2021-10-09T21:40:22.038+03:00,   0.307E-01,   0.94010
     40,2021-10-09T21:40:23.627+03:00,   0.236E-01,   1.19012
     50,2021-10-09T21:40:25.126+03:00,   0.207E-01,   1.39684
     60,2021-10-09T21:40:26.591+03:00,   0.204E-01,   1.59033
     70,2021-10-09T21:40:28.097+03:00,   0.204E-01,   1.79403
     80,2021-10-09T21:40:29.628+03:00,   0.177E-01,   1.99240
     90,2021-10-09T21:40:31.157+03:00,   0.155E-01,   2.16724
    100,2021-10-09T21:40:32.663+03:00,   0.188E-01,   2.33201
    200,2021-10-09T21:40:47.445+03:00,   0.248E-01,   4.45779
    300,2021-10-09T21:41:02.498+03:00,   0.260E-01,   6.74566
    400,2021-10-09T21:41:18.614+03:00,   0.225E-01,   8.83818
    500,2021-10-09T21:41:34.558+03:00,   0.235E-01,  10.79460
    600,2021-10-09T21:41:50.553+03:00,   0.237E-01,  13.05268
    700,2021-10-09T21:42:06.594+03:00,   0.208E-01,  15.15338
    800,2021-10-09T21:42:22.650+03:00,   0.196E-01,  17.13706
    900,2021-10-09T21:42:38.725+03:00,   0.221E-01,  19.05148
   1000,2021-10-09T21:42:54.922+03:00,   0.215E-01,  21.24535
   1100,2021-10-09T21:43:11.198+03:00,   0.241E-01,  23.21774
   1200,2021-10-09T21:43:27.517+03:00,   0.251E-01,  25.45637
   1300,2021-10-09T21:43:43.908+03:00,   0.162E-01,  27.64348
   1400,2021-10-09T21:44:00.446+03:00,   0.218E-01,  29.52122
   1500,2021-10-09T21:44:16.933+03:00,   0.224E-01,  31.88842
   1600,2021-10-09T21:44:33.384+03:00,   0.237E-01,  34.05452
   1700,2021-10-09T21:44:50.173+03:00,   0.220E-01,  36.21350
   1800,2021-10-09T21:45:06.634+03:00,   0.227E-01,  38.48881
   1900,2021-10-09T21:45:23.282+03:00,   0.230E-01,  40.60094
   2000,2021-10-09T21:45:39.668+03:00,   0.246E-01,  42.84370
   2100,2021-10-09T21:45:56.134+03:00,   0.230E-01,  45.08208
   2200,2021-10-09T21:46:12.473+03:00,   0.247E-01,  47.33314
   2300,2021-10-09T21:46:28.885+03:00,   0.233E-01,  49.52988
   2400,2021-10-09T21:46:45.271+03:00,   0.208E-01,  51.71722
   2500,2021-10-09T21:47:01.594+03:00,   0.223E-01,  54.06505
   2600,2021-10-09T21:47:18.179+03:00,   0.207E-01,  56.20078
   2700,2021-10-09T21:47:34.564+03:00,   0.196E-01,  58.47593
   2800,2021-10-09T21:47:50.944+03:00,   0.210E-01,  60.80142
   2900,2021-10-09T21:48:07.416+03:00,   0.243E-01,  63.12540
   3000,2021-10-09T21:48:23.722+03:00,   0.253E-01,  65.45344
   3100,2021-10-09T21:48:40.404+03:00,   0.242E-01,  67.48187
   3200,2021-10-09T21:48:56.949+03:00,   0.169E-01,  69.63515
   3300,2021-10-09T21:49:13.126+03:00,   0.253E-01,  71.86364
   3400,2021-10-09T21:49:29.497+03:00,   0.253E-01,  74.18796
   3500,2021-10-09T21:49:45.799+03:00,   0.223E-01,  76.40031
   3600,2021-10-09T21:50:02.275+03:00,   0.198E-01,  78.58453
