Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.365E+02, 1.620E+03, 6.851E+02, 9.031E+02, 2.124E+02, 4.244E+02, 1.971E+02, 0.000E+00, 1.118E+03, 5.048E+01, 9.278E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.347E+03
