,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-24T21:57:18.271+03:00,   0.177E+00,   0.17678
      2,2021-05-24T21:57:18.477+03:00,   0.177E+00,   0.35355
      3,2021-05-24T21:57:18.660+03:00,   0.177E+00,   0.53033
      4,2021-05-24T21:57:18.925+03:00,   0.177E+00,   0.70711
      5,2021-05-24T21:57:19.094+03:00,   0.177E+00,   0.88388
      6,2021-05-24T21:57:19.291+03:00,   0.177E+00,   1.06066
      7,2021-05-24T21:57:19.526+03:00,   0.177E+00,   1.23744
      8,2021-05-24T21:57:19.702+03:00,   0.177E+00,   1.41421
      9,2021-05-24T21:57:19.866+03:00,   0.177E+00,   1.59099
     10,2021-05-24T21:57:20.115+03:00,   0.177E+00,   1.76777
     20,2021-05-24T21:57:22.304+03:00,   0.177E+00,   3.53553
     30,2021-05-24T21:57:24.620+03:00,   0.177E+00,   5.30330
     40,2021-05-24T21:57:26.835+03:00,   0.177E+00,   7.07107
     50,2021-05-24T21:57:28.951+03:00,   0.177E+00,   8.83883
     60,2021-05-24T21:57:31.235+03:00,   0.177E+00,  10.60660
     70,2021-05-24T21:57:33.601+03:00,   0.177E+00,  12.37437
     80,2021-05-24T21:57:35.762+03:00,   0.177E+00,  14.14214
     90,2021-05-24T21:57:37.948+03:00,   0.177E+00,  15.90990
    100,2021-05-24T21:57:40.135+03:00,   0.177E+00,  17.67767
    200,2021-05-24T21:58:01.765+03:00,   0.122E+00,  33.32014
    300,2021-05-24T21:58:22.914+03:00,   0.136E+00,  45.72796
    400,2021-05-24T21:58:43.610+03:00,   0.136E+00,  59.36511
    500,2021-05-24T21:59:05.839+03:00,   0.130E+00,  73.27293
    600,2021-05-24T21:59:27.597+03:00,   0.141E+00,  87.44570
    700,2021-05-24T21:59:49.404+03:00,   0.136E+00, 100.17567
    800,2021-05-24T22:00:11.282+03:00,   0.150E+00, 114.06713
    900,2021-05-24T22:00:34.122+03:00,   0.149E+00, 128.33185
   1000,2021-05-24T22:00:56.351+03:00,   0.144E+00, 142.64118
   1100,2021-05-24T22:01:19.665+03:00,   0.138E+00, 156.54687
   1200,2021-05-24T22:01:47.872+03:00,   0.138E+00, 170.31934
   1300,2021-05-24T22:02:21.745+03:00,   0.133E+00, 183.81195
   1400,2021-05-24T22:02:56.957+03:00,   0.139E+00, 197.39858
   1500,2021-05-24T22:03:32.494+03:00,   0.141E+00, 211.12350
   1600,2021-05-24T22:04:07.517+03:00,   0.141E+00, 225.25402
   1700,2021-05-24T22:04:43.056+03:00,   0.116E+00, 238.84239
   1800,2021-05-24T22:05:18.598+03:00,   0.847E-01, 252.44030
   1900,2021-05-24T22:05:53.630+03:00,   0.140E+00, 265.81965
   2000,2021-05-24T22:06:28.808+03:00,   0.140E+00, 279.78432
   2100,2021-05-24T22:07:04.006+03:00,   0.138E+00, 293.69123
   2200,2021-05-24T22:07:39.844+03:00,   0.144E+00, 307.67484
   2300,2021-05-24T22:08:14.846+03:00,   0.144E+00, 322.11621
   2400,2021-05-24T22:08:50.640+03:00,   0.140E+00, 335.03844
   2500,2021-05-24T22:09:26.173+03:00,   0.134E+00, 349.22251
   2600,2021-05-24T22:10:01.289+03:00,   0.144E+00, 363.08285
   2700,2021-05-24T22:10:36.316+03:00,   0.141E+00, 377.16122
   2800,2021-05-24T22:11:11.771+03:00,   0.147E+00, 390.67832
   2900,2021-05-24T22:11:46.639+03:00,   0.142E+00, 404.88546
   3000,2021-05-24T22:12:21.439+03:00,   0.137E+00, 418.67828
   3100,2021-05-24T22:12:56.554+03:00,   0.134E+00, 432.09887
   3200,2021-05-24T22:13:31.455+03:00,   0.138E+00, 445.65631
   3300,2021-05-24T22:14:06.264+03:00,   0.138E+00, 459.45200
   3400,2021-05-24T22:14:41.319+03:00,   0.136E+00, 473.53015
   3500,2021-05-24T22:15:18.382+03:00,   0.141E+00, 486.44702
   3600,2021-05-24T22:15:54.407+03:00,   0.148E+00, 500.51745
