,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-12T03:26:16.604+02:00,   0.360E-01,   0.03595
      2,2020-11-12T03:26:16.989+02:00,   0.360E-01,   0.07191
      3,2020-11-12T03:26:17.369+02:00,   0.360E-01,   0.10786
      4,2020-11-12T03:26:17.855+02:00,   0.360E-01,   0.14382
      5,2020-11-12T03:26:18.227+02:00,   0.360E-01,   0.17977
      6,2020-11-12T03:26:18.610+02:00,   0.360E-01,   0.21572
      7,2020-11-12T03:26:19.083+02:00,   0.360E-01,   0.25168
      8,2020-11-12T03:26:19.466+02:00,   0.360E-01,   0.28763
      9,2020-11-12T03:26:19.838+02:00,   0.360E-01,   0.32358
     10,2020-11-12T03:26:20.331+02:00,   0.360E-01,   0.35954
     20,2020-11-12T03:26:23.633+02:00,   0.360E-01,   0.71908
     30,2020-11-12T03:26:26.970+02:00,   0.360E-01,   1.07862
     40,2020-11-12T03:26:30.613+02:00,   0.258E-01,   1.39173
     50,2020-11-12T03:26:33.959+02:00,   0.258E-01,   1.64944
     60,2020-11-12T03:26:37.050+02:00,   0.283E-01,   1.92518
     70,2020-11-12T03:26:40.253+02:00,   0.283E-01,   2.20865
     80,2020-11-12T03:26:43.342+02:00,   0.283E-01,   2.49213
     90,2020-11-12T03:26:46.723+02:00,   0.188E-01,   2.72647
    100,2020-11-12T03:26:49.872+02:00,   0.188E-01,   2.91456
    200,2020-11-12T03:27:22.699+02:00,   0.129E-01,   4.22864
    300,2020-11-12T03:27:55.196+02:00,   0.175E-01,   5.69367
    400,2020-11-12T03:28:27.983+02:00,   0.131E-01,   7.14225
    500,2020-11-12T03:29:00.337+02:00,   0.138E-01,   8.41563
    600,2020-11-12T03:29:32.746+02:00,   0.124E-01,   9.70624
    700,2020-11-12T03:30:05.108+02:00,   0.109E-01,  11.02195
    800,2020-11-12T03:30:37.386+02:00,   0.138E-01,  12.18822
    900,2020-11-12T03:31:09.944+02:00,   0.135E-01,  13.31622
   1000,2020-11-12T03:31:42.225+02:00,   0.143E-01,  14.52168
   1100,2020-11-12T03:32:14.477+02:00,   0.998E-02,  15.64614
   1200,2020-11-12T03:32:46.470+02:00,   0.119E-01,  16.67538
   1300,2020-11-12T03:33:18.512+02:00,   0.113E-01,  17.88433
   1400,2020-11-12T03:33:50.739+02:00,   0.142E-01,  19.09438
   1500,2020-11-12T03:34:22.952+02:00,   0.127E-01,  20.40976
   1600,2020-11-12T03:34:55.547+02:00,   0.132E-01,  21.48588
   1700,2020-11-12T03:35:28.523+02:00,   0.112E-01,  22.72240
   1800,2020-11-12T03:36:01.176+02:00,   0.121E-01,  23.86253
   1900,2020-11-12T03:36:33.498+02:00,   0.157E-01,  24.97241
   2000,2020-11-12T03:37:05.607+02:00,   0.140E-01,  26.30037
   2100,2020-11-12T03:37:38.014+02:00,   0.120E-01,  27.60600
   2200,2020-11-12T03:38:10.479+02:00,   0.118E-01,  28.81489
   2300,2020-11-12T03:38:42.724+02:00,   0.109E-01,  30.10706
   2400,2020-11-12T03:39:14.790+02:00,   0.129E-01,  31.26732
   2500,2020-11-12T03:39:47.191+02:00,   0.919E-02,  32.48157
   2600,2020-11-12T03:40:19.480+02:00,   0.958E-02,  33.62595
   2700,2020-11-12T03:40:51.452+02:00,   0.108E-01,  34.70565
   2800,2020-11-12T03:41:23.411+02:00,   0.136E-01,  35.93023
   2900,2020-11-12T03:41:55.115+02:00,   0.100E-01,  37.14910
   3000,2020-11-12T03:42:27.090+02:00,   0.123E-01,  38.25304
   3100,2020-11-12T03:42:59.350+02:00,   0.142E-01,  39.50102
   3200,2020-11-12T03:43:31.407+02:00,   0.108E-01,  40.77513
   3300,2020-11-12T03:44:03.164+02:00,   0.147E-01,  41.91084
   3400,2020-11-12T03:44:35.102+02:00,   0.134E-01,  43.30366
   3500,2020-11-12T03:45:07.145+02:00,   0.102E-01,  44.48046
   3600,2020-11-12T03:45:38.676+02:00,   0.122E-01,  45.59221
   3700,2020-11-12T03:46:10.438+02:00,   0.118E-01,  46.85097
   3800,2020-11-12T03:46:42.219+02:00,   0.110E-01,  47.90583
   3900,2020-11-12T03:47:14.226+02:00,   0.127E-01,  49.08302
   4000,2020-11-12T03:47:46.183+02:00,   0.115E-01,  50.33080
   4100,2020-11-12T03:48:17.926+02:00,   0.132E-01,  51.61792
   4200,2020-11-12T03:48:49.854+02:00,   0.117E-01,  52.80703
   4300,2020-11-12T03:49:21.959+02:00,   0.133E-01,  53.95854
   4400,2020-11-12T03:49:53.960+02:00,   0.114E-01,  55.10202
   4500,2020-11-12T03:50:25.931+02:00,   0.112E-01,  56.35422
   4600,2020-11-12T03:51:00.670+02:00,   0.134E-01,  57.65072
   4700,2020-11-12T03:51:34.164+02:00,   0.119E-01,  58.63959
   4800,2020-11-12T03:52:05.735+02:00,   0.110E-01,  59.66584
   4900,2020-11-12T03:52:39.815+02:00,   0.148E-01,  60.93688
   5000,2020-11-12T03:53:11.648+02:00,   0.128E-01,  62.20758
   5100,2020-11-12T03:53:43.325+02:00,   0.123E-01,  63.57124
   5200,2020-11-12T03:54:15.142+02:00,   0.135E-01,  64.80360
   5300,2020-11-12T03:54:47.220+02:00,   0.102E-01,  66.17899
   5400,2020-11-12T03:55:19.335+02:00,   0.150E-01,  67.74261
   5500,2020-11-12T03:55:51.470+02:00,   0.106E-01,  68.89823
   5600,2020-11-12T03:56:23.591+02:00,   0.133E-01,  70.26248
   5700,2020-11-12T03:56:55.528+02:00,   0.934E-02,  71.42730
   5800,2020-11-12T03:57:28.302+02:00,   0.164E-01,  72.51562
   5900,2020-11-12T03:58:00.405+02:00,   0.145E-01,  73.71726
   6000,2020-11-12T03:58:32.402+02:00,   0.127E-01,  75.07636
   6100,2020-11-12T03:59:04.345+02:00,   0.136E-01,  76.42130
   6200,2020-11-12T03:59:36.601+02:00,   0.112E-01,  77.62480
   6300,2020-11-12T04:00:08.721+02:00,   0.168E-01,  78.87721
   6400,2020-11-12T04:00:40.834+02:00,   0.115E-01,  80.17843
   6500,2020-11-12T04:01:13.002+02:00,   0.118E-01,  81.34642
   6600,2020-11-12T04:01:45.037+02:00,   0.144E-01,  82.51798
   6700,2020-11-12T04:02:17.342+02:00,   0.112E-01,  83.80311
   6800,2020-11-12T04:02:49.351+02:00,   0.100E-01,  84.81265
   6900,2020-11-12T04:03:21.241+02:00,   0.981E-02,  85.88329
   7000,2020-11-12T04:03:53.500+02:00,   0.107E-01,  87.00099
   7100,2020-11-12T04:04:25.487+02:00,   0.142E-01,  88.24241
   7200,2020-11-12T04:04:57.440+02:00,   0.112E-01,  89.39230
   7300,2020-11-12T04:05:29.336+02:00,   0.117E-01,  90.56418
