,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-26T11:03:14.574+02:00,   0.373E-01,   0.03726
      2,2020-10-26T11:03:14.746+02:00,   0.373E-01,   0.07452
      3,2020-10-26T11:03:14.933+02:00,   0.373E-01,   0.11177
      4,2020-10-26T11:03:15.214+02:00,   0.327E-01,   0.14447
      5,2020-10-26T11:03:15.386+02:00,   0.327E-01,   0.17716
      6,2020-10-26T11:03:15.558+02:00,   0.327E-01,   0.20985
      7,2020-10-26T11:03:15.746+02:00,   0.327E-01,   0.24254
      8,2020-10-26T11:03:15.918+02:00,   0.327E-01,   0.27524
      9,2020-10-26T11:03:16.089+02:00,   0.327E-01,   0.30793
     10,2020-10-26T11:03:16.308+02:00,   0.327E-01,   0.34062
     20,2020-10-26T11:03:17.808+02:00,   0.294E-01,   0.66423
     30,2020-10-26T11:03:19.292+02:00,   0.294E-01,   0.95798
     40,2020-10-26T11:03:20.776+02:00,   0.294E-01,   1.25173
     50,2020-10-26T11:03:22.322+02:00,   0.294E-01,   1.54547
     60,2020-10-26T11:03:23.837+02:00,   0.294E-01,   1.83922
     70,2020-10-26T11:03:25.322+02:00,   0.294E-01,   2.13297
     80,2020-10-26T11:03:26.844+02:00,   0.294E-01,   2.42671
     90,2020-10-26T11:03:28.437+02:00,   0.294E-01,   2.72046
    100,2020-10-26T11:03:30.000+02:00,   0.294E-01,   3.01421
    200,2020-10-26T11:03:45.367+02:00,   0.158E-01,   5.54876
    300,2020-10-26T11:04:03.802+02:00,   0.173E-01,   7.19035
    400,2020-10-26T11:04:28.784+02:00,   0.294E-01,   9.51612
    500,2020-10-26T11:04:53.641+02:00,   0.207E-01,  12.06502
    600,2020-10-26T11:05:18.419+02:00,   0.281E-01,  14.57581
    700,2020-10-26T11:05:43.557+02:00,   0.158E-01,  16.60890
    800,2020-10-26T11:06:08.508+02:00,   0.202E-01,  18.87999
    900,2020-10-26T11:06:33.958+02:00,   0.220E-01,  21.50098
   1000,2020-10-26T11:06:59.752+02:00,   0.239E-01,  24.00885
   1100,2020-10-26T11:07:25.703+02:00,   0.168E-01,  25.94235
   1200,2020-10-26T11:07:52.231+02:00,   0.243E-01,  27.93033
   1300,2020-10-26T11:08:18.697+02:00,   0.288E-01,  30.30146
   1400,2020-10-26T11:08:44.788+02:00,   0.225E-01,  32.46376
