,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-08T08:38:02.144+02:00,   0.286E-01,   0.02864
      2,2021-11-08T08:38:02.871+02:00,   0.315E-01,   0.06015
      3,2021-11-08T08:38:03.573+02:00,   0.347E-01,   0.09481
      4,2021-11-08T08:38:04.444+02:00,   0.347E-01,   0.12947
      5,2021-11-08T08:38:04.964+02:00,   0.347E-01,   0.16412
      6,2021-11-08T08:38:05.580+02:00,   0.347E-01,   0.19878
      7,2021-11-08T08:38:06.497+02:00,   0.347E-01,   0.23344
      8,2021-11-08T08:38:07.255+02:00,   0.307E-01,   0.26417
      9,2021-11-08T08:38:07.757+02:00,   0.307E-01,   0.29490
     10,2021-11-08T08:38:08.466+02:00,   0.307E-01,   0.32563
     20,2021-11-08T08:38:13.173+02:00,   0.307E-01,   0.63292
     30,2021-11-08T08:38:17.988+02:00,   0.307E-01,   0.94022
     40,2021-11-08T08:38:23.075+02:00,   0.236E-01,   1.19024
     50,2021-11-08T08:38:28.009+02:00,   0.205E-01,   1.39541
     60,2021-11-08T08:38:32.722+02:00,   0.200E-01,   1.58865
     70,2021-11-08T08:38:37.327+02:00,   0.221E-01,   1.80315
     80,2021-11-08T08:38:42.174+02:00,   0.170E-01,   2.00421
     90,2021-11-08T08:38:46.456+02:00,   0.170E-01,   2.17412
    100,2021-11-08T08:38:51.182+02:00,   0.206E-01,   2.34929
    200,2021-11-08T08:39:36.757+02:00,   0.239E-01,   4.46745
    300,2021-11-08T08:40:22.813+02:00,   0.215E-01,   6.61608
    400,2021-11-08T08:41:10.199+02:00,   0.243E-01,   8.74198
    500,2021-11-08T08:41:57.105+02:00,   0.243E-01,  10.62846
    600,2021-11-08T08:42:43.523+02:00,   0.236E-01,  12.74319
    700,2021-11-08T08:43:30.473+02:00,   0.193E-01,  14.91436
    800,2021-11-08T08:44:16.942+02:00,   0.189E-01,  17.01583
    900,2021-11-08T08:45:03.757+02:00,   0.212E-01,  19.18012
   1000,2021-11-08T08:45:50.618+02:00,   0.241E-01,  21.37122
   1100,2021-11-08T08:46:37.204+02:00,   0.202E-01,  23.57499
   1200,2021-11-08T08:47:24.260+02:00,   0.233E-01,  25.73941
   1300,2021-11-08T08:48:11.051+02:00,   0.241E-01,  27.94058
   1400,2021-11-08T08:48:56.788+02:00,   0.219E-01,  30.17289
   1500,2021-11-08T08:49:42.297+02:00,   0.242E-01,  32.33075
   1600,2021-11-08T08:50:34.950+02:00,   0.213E-01,  34.56463
   1700,2021-11-08T08:51:20.449+02:00,   0.245E-01,  36.88422
   1800,2021-11-08T08:52:09.745+02:00,   0.206E-01,  39.01040
   1900,2021-11-08T08:53:03.247+02:00,   0.230E-01,  40.89422
   2000,2021-11-08T08:53:52.306+02:00,   0.204E-01,  43.04798
   2100,2021-11-08T08:54:41.361+02:00,   0.126E-01,  44.85796
   2200,2021-11-08T08:55:34.488+02:00,   0.184E-01,  46.67874
   2300,2021-11-08T08:56:39.802+02:00,   0.223E-01,  48.67069
   2400,2021-11-08T08:57:28.087+02:00,   0.206E-01,  50.92101
   2500,2021-11-08T08:58:15.567+02:00,   0.204E-01,  52.92190
   2600,2021-11-08T08:59:05.508+02:00,   0.242E-01,  55.03690
   2700,2021-11-08T08:59:53.683+02:00,   0.235E-01,  57.23480
   2800,2021-11-08T09:00:40.329+02:00,   0.227E-01,  59.44153
   2900,2021-11-08T09:01:28.666+02:00,   0.211E-01,  61.39408
   3000,2021-11-08T09:02:22.269+02:00,   0.217E-01,  63.58046
   3100,2021-11-08T09:03:09.700+02:00,   0.207E-01,  65.82654
   3200,2021-11-08T09:03:57.971+02:00,   0.198E-01,  67.95262
   3300,2021-11-08T09:04:45.030+02:00,   0.217E-01,  70.06469
   3400,2021-11-08T09:05:32.117+02:00,   0.262E-01,  72.32417
   3500,2021-11-08T09:06:06.285+02:00,   0.233E-01,  74.38890
   3600,2021-11-08T09:06:40.945+02:00,   0.246E-01,  76.35239
   3700,2021-11-08T09:07:15.528+02:00,   0.225E-01,  78.63653
   3800,2021-11-08T09:07:50.921+02:00,   0.220E-01,  80.91991
   3900,2021-11-08T09:08:27.157+02:00,   0.230E-01,  83.09706
   4000,2021-11-08T09:09:04.272+02:00,   0.188E-01,  85.10917
   4100,2021-11-08T09:09:40.769+02:00,   0.204E-01,  87.18563
   4200,2021-11-08T09:10:16.916+02:00,   0.256E-01,  89.46222
   4300,2021-11-08T09:10:53.213+02:00,   0.192E-01,  91.74085
   4400,2021-11-08T09:11:29.764+02:00,   0.255E-01,  93.96251
   4500,2021-11-08T09:12:06.134+02:00,   0.223E-01,  96.26033
   4600,2021-11-08T09:12:42.814+02:00,   0.177E-01,  98.44756
   4700,2021-11-08T09:13:19.423+02:00,   0.221E-01, 100.46411
   4800,2021-11-08T09:13:55.625+02:00,   0.202E-01, 102.59328
   4900,2021-11-08T09:14:32.188+02:00,   0.207E-01, 104.65646
   5000,2021-11-08T09:15:08.667+02:00,   0.253E-01, 106.71427
   5100,2021-11-08T09:15:45.321+02:00,   0.220E-01, 108.79694
   5200,2021-11-08T09:16:22.122+02:00,   0.222E-01, 110.86282
   5300,2021-11-08T09:16:58.248+02:00,   0.188E-01, 113.14295
   5400,2021-11-08T09:17:34.651+02:00,   0.255E-01, 115.39119
   5500,2021-11-08T09:18:10.873+02:00,   0.237E-01, 117.37084
   5600,2021-11-08T09:18:45.247+02:00,   0.250E-01, 119.35314
   5700,2021-11-08T09:19:19.683+02:00,   0.222E-01, 121.33212
   5800,2021-11-08T09:19:54.434+02:00,   0.215E-01, 123.43260
   5900,2021-11-08T09:20:28.897+02:00,   0.244E-01, 125.64403
   6000,2021-11-08T09:21:04.112+02:00,   0.189E-01, 127.79986
   6100,2021-11-08T09:21:39.270+02:00,   0.223E-01, 129.95055
   6200,2021-11-08T09:22:13.870+02:00,   0.255E-01, 132.08785
   6300,2021-11-08T09:22:48.193+02:00,   0.252E-01, 134.22996
   6400,2021-11-08T09:23:23.606+02:00,   0.194E-01, 136.51677
   6500,2021-11-08T09:23:59.988+02:00,   0.226E-01, 138.71244
   6600,2021-11-08T09:24:36.376+02:00,   0.266E-01, 140.98108
   6700,2021-11-08T09:25:13.074+02:00,   0.211E-01, 143.02703
   6800,2021-11-08T09:25:49.219+02:00,   0.247E-01, 145.16206
   6900,2021-11-08T09:26:24.994+02:00,   0.240E-01, 147.24456
   7000,2021-11-08T09:27:00.465+02:00,   0.253E-01, 149.60472
   7100,2021-11-08T09:27:35.849+02:00,   0.208E-01, 151.90413
   7200,2021-11-08T09:28:11.836+02:00,   0.225E-01, 153.83963
   7300,2021-11-08T09:28:50.315+02:00,   0.171E-01, 155.80716
   7400,2021-11-08T09:29:25.148+02:00,   0.242E-01, 158.03211
   7500,2021-11-08T09:29:59.498+02:00,   0.191E-01, 160.41518
   7600,2021-11-08T09:30:33.668+02:00,   0.210E-01, 162.67058
   7700,2021-11-08T09:31:08.114+02:00,   0.204E-01, 164.78386
   7800,2021-11-08T09:31:42.718+02:00,   0.204E-01, 166.99734
   7900,2021-11-08T09:32:17.208+02:00,   0.229E-01, 169.18883
   8000,2021-11-08T09:32:51.406+02:00,   0.241E-01, 171.29333
   8100,2021-11-08T09:33:25.818+02:00,   0.229E-01, 173.30613
   8200,2021-11-08T09:34:01.101+02:00,   0.227E-01, 175.39155
   8300,2021-11-08T09:34:33.699+02:00,   0.174E-01, 177.52237
   8400,2021-11-08T09:35:08.369+02:00,   0.210E-01, 179.67343
   8500,2021-11-08T09:35:43.278+02:00,   0.140E-01, 181.73744
   8600,2021-11-08T09:36:17.791+02:00,   0.175E-01, 183.74866
   8700,2021-11-08T09:36:54.590+02:00,   0.214E-01, 185.85050
   8800,2021-11-08T09:37:30.000+02:00,   0.244E-01, 188.18377
   8900,2021-11-08T09:38:04.428+02:00,   0.229E-01, 190.35762
   9000,2021-11-08T09:38:39.067+02:00,   0.238E-01, 192.59069
   9100,2021-11-08T09:39:13.895+02:00,   0.242E-01, 194.64156
   9200,2021-11-08T09:39:48.179+02:00,   0.245E-01, 196.98656
   9300,2021-11-08T09:40:22.519+02:00,   0.219E-01, 199.26438
   9400,2021-11-08T09:40:57.653+02:00,   0.236E-01, 201.47476
   9500,2021-11-08T09:41:33.382+02:00,   0.211E-01, 203.73999
   9600,2021-11-08T09:42:09.355+02:00,   0.164E-01, 205.41930
   9700,2021-11-08T09:42:46.160+02:00,   0.256E-01, 207.69988
   9800,2021-11-08T09:43:21.768+02:00,   0.212E-01, 209.78240
   9900,2021-11-08T09:43:53.429+02:00,   0.237E-01, 211.82702
  10000,2021-11-08T09:44:25.642+02:00,   0.215E-01, 214.05103
  10100,2021-11-08T09:45:00.734+02:00,   0.204E-01, 216.10059
  10200,2021-11-08T09:45:36.278+02:00,   0.216E-01, 218.35727
  10300,2021-11-08T09:46:10.991+02:00,   0.184E-01, 220.33188
