,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-29T23:14:01.955+02:00,   0.368E-01,   0.03681
      2,2020-10-29T23:14:02.314+02:00,   0.368E-01,   0.07363
      3,2020-10-29T23:14:02.658+02:00,   0.368E-01,   0.11044
      4,2020-10-29T23:14:03.111+02:00,   0.368E-01,   0.14725
      5,2020-10-29T23:14:03.470+02:00,   0.368E-01,   0.18407
      6,2020-10-29T23:14:03.845+02:00,   0.368E-01,   0.22088
      7,2020-10-29T23:14:04.439+02:00,   0.328E-01,   0.25371
      8,2020-10-29T23:14:04.814+02:00,   0.328E-01,   0.28654
      9,2020-10-29T23:14:05.173+02:00,   0.328E-01,   0.31937
     10,2020-10-29T23:14:05.642+02:00,   0.328E-01,   0.35220
     20,2020-10-29T23:14:08.876+02:00,   0.328E-01,   0.68050
     30,2020-10-29T23:14:12.125+02:00,   0.328E-01,   1.00880
     40,2020-10-29T23:14:15.781+02:00,   0.328E-01,   1.33710
     50,2020-10-29T23:14:19.812+02:00,   0.328E-01,   1.66540
     60,2020-10-29T23:14:23.187+02:00,   0.328E-01,   1.99370
     70,2020-10-29T23:14:26.561+02:00,   0.328E-01,   2.32200
     80,2020-10-29T23:14:29.764+02:00,   0.328E-01,   2.65030
     90,2020-10-29T23:14:32.936+02:00,   0.328E-01,   2.97860
    100,2020-10-29T23:14:36.201+02:00,   0.328E-01,   3.30689
    200,2020-10-29T23:15:18.005+02:00,   0.211E-01,   5.87735
    300,2020-10-29T23:15:55.804+02:00,   0.163E-01,   7.79830
    400,2020-10-29T23:16:30.119+02:00,   0.226E-01,   9.51564
    500,2020-10-29T23:17:04.628+02:00,   0.292E-01,  12.18529
    600,2020-10-29T23:17:39.173+02:00,   0.233E-01,  14.70667
    700,2020-10-29T23:18:12.886+02:00,   0.236E-01,  17.14297
    800,2020-10-29T23:18:46.991+02:00,   0.175E-01,  19.50155
    900,2020-10-29T23:19:22.160+02:00,   0.216E-01,  21.74686
   1000,2020-10-29T23:19:58.086+02:00,   0.199E-01,  24.15207
   1100,2020-10-29T23:20:34.823+02:00,   0.236E-01,  26.18169
   1200,2020-10-29T23:21:11.825+02:00,   0.210E-01,  28.32178
   1300,2020-10-29T23:21:45.279+02:00,   0.189E-01,  30.47171
   1400,2020-10-29T23:22:37.674+02:00,   0.284E-01,  33.01990
   1500,2020-10-29T23:23:13.704+02:00,   0.228E-01,  35.21720
   1600,2020-10-29T23:23:49.958+02:00,   0.214E-01,  37.76830
   1700,2020-10-29T23:24:23.861+02:00,   0.203E-01,  40.24130
   1800,2020-10-29T23:24:58.014+02:00,   0.183E-01,  42.58531
   1900,2020-10-29T23:25:32.551+02:00,   0.230E-01,  45.01833
   2000,2020-10-29T23:26:06.058+02:00,   0.204E-01,  47.35929
   2100,2020-10-29T23:26:47.238+02:00,   0.218E-01,  49.67475
   2200,2020-10-29T23:27:24.847+02:00,   0.223E-01,  51.90913
   2300,2020-10-29T23:27:58.109+02:00,   0.242E-01,  54.08969
   2400,2020-10-29T23:28:30.622+02:00,   0.235E-01,  56.58516
   2500,2020-10-29T23:29:03.227+02:00,   0.191E-01,  58.36049
   2600,2020-10-29T23:29:35.786+02:00,   0.176E-01,  60.25024
   2700,2020-10-29T23:30:07.752+02:00,   0.272E-01,  62.94514
   2800,2020-10-29T23:30:40.508+02:00,   0.191E-01,  65.37519
   2900,2020-10-29T23:31:13.380+02:00,   0.264E-01,  67.89588
