,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-09T06:17:20.936+02:00,   0.235E-01,   0.02353
      2,2021-11-09T06:17:21.141+02:00,   0.259E-01,   0.04941
      3,2021-11-09T06:17:21.347+02:00,   0.285E-01,   0.07789
      4,2021-11-09T06:17:21.596+02:00,   0.285E-01,   0.10636
      5,2021-11-09T06:17:21.793+02:00,   0.285E-01,   0.13483
      6,2021-11-09T06:17:21.986+02:00,   0.313E-01,   0.16615
      7,2021-11-09T06:17:22.230+02:00,   0.313E-01,   0.19747
      8,2021-11-09T06:17:22.432+02:00,   0.313E-01,   0.22879
      9,2021-11-09T06:17:22.632+02:00,   0.313E-01,   0.26011
     10,2021-11-09T06:17:22.871+02:00,   0.313E-01,   0.29142
     20,2021-11-09T06:17:24.519+02:00,   0.313E-01,   0.60461
     30,2021-11-09T06:17:26.191+02:00,   0.313E-01,   0.91780
     40,2021-11-09T06:17:28.012+02:00,   0.276E-01,   1.20097
     50,2021-11-09T06:17:29.682+02:00,   0.276E-01,   1.47662
     60,2021-11-09T06:17:31.988+02:00,   0.247E-01,   1.72612
     70,2021-11-09T06:17:34.105+02:00,   0.247E-01,   1.97272
     80,2021-11-09T06:17:36.428+02:00,   0.247E-01,   2.21931
     90,2021-11-09T06:17:38.561+02:00,   0.247E-01,   2.46591
    100,2021-11-09T06:17:40.870+02:00,   0.211E-01,   2.67708
    200,2021-11-09T06:18:11.462+02:00,   0.229E-01,   4.72019
    300,2021-11-09T06:18:42.360+02:00,   0.243E-01,   6.93302
    400,2021-11-09T06:19:14.112+02:00,   0.191E-01,   9.03900
    500,2021-11-09T06:19:46.168+02:00,   0.117E-01,  10.23836
    600,2021-11-09T06:20:18.045+02:00,   0.167E-01,  11.62989
    700,2021-11-09T06:20:52.276+02:00,   0.142E-01,  13.17584
    800,2021-11-09T06:21:27.076+02:00,   0.228E-01,  15.22090
    900,2021-11-09T06:22:00.217+02:00,   0.194E-01,  17.39311
   1000,2021-11-09T06:22:32.741+02:00,   0.209E-01,  19.25941
   1100,2021-11-09T06:23:07.763+02:00,   0.229E-01,  21.39833
   1200,2021-11-09T06:23:44.095+02:00,   0.242E-01,  23.40772
   1300,2021-11-09T06:24:21.535+02:00,   0.120E-01,  25.51352
   1400,2021-11-09T06:24:58.464+02:00,   0.230E-01,  27.52880
   1500,2021-11-09T06:25:38.509+02:00,   0.199E-01,  29.64449
   1600,2021-11-09T06:26:13.149+02:00,   0.242E-01,  31.69380
   1700,2021-11-09T06:26:49.954+02:00,   0.134E-01,  33.80471
   1800,2021-11-09T06:27:28.071+02:00,   0.176E-01,  35.82887
   1900,2021-11-09T06:28:05.315+02:00,   0.142E-01,  37.28384
   2000,2021-11-09T06:28:40.944+02:00,   0.212E-01,  39.00477
   2100,2021-11-09T06:29:17.528+02:00,   0.196E-01,  41.15953
   2200,2021-11-09T06:29:54.947+02:00,   0.161E-01,  42.51569
   2300,2021-11-09T06:30:31.313+02:00,   0.223E-01,  44.65078
   2400,2021-11-09T06:31:08.098+02:00,   0.135E-01,  45.99153
   2500,2021-11-09T06:31:44.239+02:00,   0.225E-01,  48.04029
   2600,2021-11-09T06:32:19.886+02:00,   0.231E-01,  50.06676
   2700,2021-11-09T06:32:57.444+02:00,   0.168E-01,  52.30969
   2800,2021-11-09T06:33:35.573+02:00,   0.186E-01,  54.19750
   2900,2021-11-09T06:34:13.655+02:00,   0.195E-01,  56.38753
   3000,2021-11-09T06:34:51.708+02:00,   0.193E-01,  58.46342
   3100,2021-11-09T06:35:30.597+02:00,   0.160E-01,  60.05001
   3200,2021-11-09T06:36:07.528+02:00,   0.135E-01,  61.74264
   3300,2021-11-09T06:36:44.732+02:00,   0.239E-01,  63.99290
   3400,2021-11-09T06:37:22.523+02:00,   0.230E-01,  66.13967
   3500,2021-11-09T06:37:59.238+02:00,   0.222E-01,  67.74570
   3600,2021-11-09T06:38:33.521+02:00,   0.241E-01,  70.03684
   3700,2021-11-09T06:39:09.233+02:00,   0.231E-01,  72.38500
   3800,2021-11-09T06:39:44.391+02:00,   0.192E-01,  74.00970
   3900,2021-11-09T06:40:20.763+02:00,   0.169E-01,  75.74406
   4000,2021-11-09T06:40:56.566+02:00,   0.115E-01,  77.16697
   4100,2021-11-09T06:41:32.333+02:00,   0.137E-01,  78.55643
   4200,2021-11-09T06:42:08.586+02:00,   0.221E-01,  80.49389
   4300,2021-11-09T06:42:44.617+02:00,   0.167E-01,  82.09843
   4400,2021-11-09T06:43:21.002+02:00,   0.139E-01,  83.54180
   4500,2021-11-09T06:43:57.816+02:00,   0.195E-01,  85.13446
   4600,2021-11-09T06:44:32.664+02:00,   0.202E-01,  86.75662
   4700,2021-11-09T06:45:05.928+02:00,   0.230E-01,  88.81320
   4800,2021-11-09T06:45:39.737+02:00,   0.235E-01,  90.75817
   4900,2021-11-09T06:46:14.770+02:00,   0.231E-01,  92.98183
   5000,2021-11-09T06:46:51.786+02:00,   0.206E-01,  95.07602
   5100,2021-11-09T06:47:28.641+02:00,   0.113E-01,  97.13332
   5200,2021-11-09T06:48:06.145+02:00,   0.138E-01,  98.50091
   5300,2021-11-09T06:48:42.752+02:00,   0.227E-01, 100.01093
   5400,2021-11-09T06:49:16.662+02:00,   0.221E-01, 101.92451
   5500,2021-11-09T06:49:49.974+02:00,   0.190E-01, 104.21131
   5600,2021-11-09T06:50:25.341+02:00,   0.186E-01, 106.09823
   5700,2021-11-09T06:51:01.077+02:00,   0.188E-01, 107.68780
   5800,2021-11-09T06:51:38.045+02:00,   0.170E-01, 109.48288
