,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-29T18:31:16.804+02:00,   0.255E-01,   0.02553
      2,2020-10-29T18:31:17.117+02:00,   0.281E-01,   0.05361
      3,2020-10-29T18:31:17.414+02:00,   0.309E-01,   0.08450
      4,2020-10-29T18:31:17.804+02:00,   0.309E-01,   0.11539
      5,2020-10-29T18:31:18.085+02:00,   0.309E-01,   0.14628
      6,2020-10-29T18:31:18.414+02:00,   0.309E-01,   0.17717
      7,2020-10-29T18:31:18.804+02:00,   0.309E-01,   0.20806
      8,2020-10-29T18:31:19.117+02:00,   0.309E-01,   0.23896
      9,2020-10-29T18:31:19.538+02:00,   0.275E-01,   0.26648
     10,2020-10-29T18:31:19.913+02:00,   0.275E-01,   0.29400
     20,2020-10-29T18:31:22.757+02:00,   0.217E-01,   0.53229
     30,2020-10-29T18:31:25.413+02:00,   0.239E-01,   0.75791
     40,2020-10-29T18:31:28.147+02:00,   0.239E-01,   0.99654
     50,2020-10-29T18:31:30.928+02:00,   0.239E-01,   1.23517
     60,2020-10-29T18:31:33.646+02:00,   0.239E-01,   1.47380
     70,2020-10-29T18:31:36.287+02:00,   0.239E-01,   1.71243
     80,2020-10-29T18:31:38.740+02:00,   0.239E-01,   1.95106
     90,2020-10-29T18:31:41.192+02:00,   0.262E-01,   2.19208
    100,2020-10-29T18:31:43.645+02:00,   0.262E-01,   2.45457
    200,2020-10-29T18:32:08.346+02:00,   0.250E-01,   4.94751
    300,2020-10-29T18:32:33.132+02:00,   0.257E-01,   7.37433
    400,2020-10-29T18:32:59.145+02:00,   0.186E-01,   9.33931
    500,2020-10-29T18:33:23.876+02:00,   0.187E-01,  11.13448
    600,2020-10-29T18:33:49.108+02:00,   0.169E-01,  12.88946
    700,2020-10-29T18:34:14.105+02:00,   0.139E-01,  14.99431
    800,2020-10-29T18:34:39.228+02:00,   0.183E-01,  16.54146
    900,2020-10-29T18:35:04.319+02:00,   0.198E-01,  18.46081
   1000,2020-10-29T18:35:29.191+02:00,   0.247E-01,  20.35418
   1100,2020-10-29T18:35:54.454+02:00,   0.216E-01,  22.72649
   1200,2020-10-29T18:36:20.293+02:00,   0.252E-01,  24.61876
