,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-05-15T21:40:49.269+03:00,   0.177E+00,   0.17678
      2,2021-05-15T21:40:49.862+03:00,   0.177E+00,   0.35355
      3,2021-05-15T21:40:50.470+03:00,   0.177E+00,   0.53033
      4,2021-05-15T21:40:53.312+03:00,   0.177E+00,   0.70711
      5,2021-05-15T21:40:53.859+03:00,   0.177E+00,   0.88388
      6,2021-05-15T21:40:54.378+03:00,   0.177E+00,   1.06066
      7,2021-05-15T21:40:57.660+03:00,   0.177E+00,   1.23744
      8,2021-05-15T21:40:58.073+03:00,   0.177E+00,   1.41421
      9,2021-05-15T21:40:58.460+03:00,   0.177E+00,   1.59099
     10,2021-05-15T21:41:01.583+03:00,   0.177E+00,   1.76777
     20,2021-05-15T21:41:15.070+03:00,   0.177E+00,   3.53553
     30,2021-05-15T21:41:27.026+03:00,   0.177E+00,   5.30330
     40,2021-05-15T21:41:41.657+03:00,   0.177E+00,   7.07107
     50,2021-05-15T21:41:53.706+03:00,   0.177E+00,   8.83883
     60,2021-05-15T21:42:04.512+03:00,   0.177E+00,  10.60660
     70,2021-05-15T21:42:17.529+03:00,   0.177E+00,  12.37437
     80,2021-05-15T21:42:28.882+03:00,   0.177E+00,  14.14214
     90,2021-05-15T21:42:40.229+03:00,   0.177E+00,  15.90990
    100,2021-05-15T21:42:53.643+03:00,   0.177E+00,  17.67767
    200,2021-05-15T21:44:54.822+03:00,   0.123E+00,  33.23809
    300,2021-05-15T21:46:55.868+03:00,   0.135E+00,  46.47755
    400,2021-05-15T21:48:56.978+03:00,   0.135E+00,  60.01231
    500,2021-05-15T21:50:57.892+03:00,   0.144E+00,  74.19134
    600,2021-05-15T21:52:58.569+03:00,   0.144E+00,  88.55332
    700,2021-05-15T21:55:03.087+03:00,   0.141E+00, 103.96121
    800,2021-05-15T21:57:03.583+03:00,   0.121E+00, 118.50209
    900,2021-05-15T21:59:03.035+03:00,   0.146E+00, 132.48980
   1000,2021-05-15T22:01:00.295+03:00,   0.157E+00, 147.66853
   1100,2021-05-15T22:02:59.962+03:00,   0.141E+00, 161.73401
   1200,2021-05-15T22:05:00.679+03:00,   0.151E+00, 176.39822
   1300,2021-05-15T22:07:02.458+03:00,   0.142E+00, 190.83408
   1400,2021-05-15T22:08:59.899+03:00,   0.134E+00, 204.59859
   1500,2021-05-15T22:10:57.554+03:00,   0.143E+00, 218.78177
   1600,2021-05-15T22:12:57.194+03:00,   0.143E+00, 233.04269
   1700,2021-05-15T22:14:55.497+03:00,   0.140E+00, 247.11498
   1800,2021-05-15T22:16:56.764+03:00,   0.147E+00, 261.47534
   1900,2021-05-15T22:18:57.860+03:00,   0.139E+00, 275.35526
   2000,2021-05-15T22:20:57.869+03:00,   0.130E+00, 289.13031
   2100,2021-05-15T22:22:56.804+03:00,   0.143E+00, 303.37453
   2200,2021-05-15T22:24:57.719+03:00,   0.149E+00, 318.21261
   2300,2021-05-15T22:26:56.633+03:00,   0.149E+00, 333.09559
   2400,2021-05-15T22:28:55.161+03:00,   0.149E+00, 347.97858
   2500,2021-05-15T22:30:57.593+03:00,   0.149E+00, 362.86156
   2600,2021-05-15T22:33:00.805+03:00,   0.142E+00, 377.19905
   2700,2021-05-15T22:34:59.979+03:00,   0.140E+00, 391.18349
   2800,2021-05-15T22:37:01.347+03:00,   0.132E+00, 405.64319
   2900,2021-05-15T22:38:59.009+03:00,   0.155E+00, 420.77166
   3000,2021-05-15T22:40:58.199+03:00,   0.148E+00, 435.57886
   3100,2021-05-15T22:43:01.343+03:00,   0.156E+00, 450.40256
   3200,2021-05-15T22:44:59.877+03:00,   0.148E+00, 464.24103
   3300,2021-05-15T22:46:59.517+03:00,   0.149E+00, 478.12770
   3400,2021-05-15T22:48:59.599+03:00,   0.146E+00, 492.36824
   3500,2021-05-15T22:50:57.990+03:00,   0.155E+00, 506.91823
   3600,2021-05-15T22:52:56.940+03:00,   0.139E+00, 522.30101
   3700,2021-05-15T22:54:56.943+03:00,   0.153E+00, 536.94287
   3800,2021-05-15T22:56:54.901+03:00,   0.153E+00, 552.26737
   3900,2021-05-15T22:58:53.284+03:00,   0.144E+00, 567.05915
   4000,2021-05-15T23:00:54.298+03:00,   0.144E+00, 580.89256
   4100,2021-05-15T23:02:53.239+03:00,   0.144E+00, 595.27949
   4200,2021-05-15T23:04:51.323+03:00,   0.131E+00, 609.50355
   4300,2021-05-15T23:06:51.646+03:00,   0.149E+00, 624.44468
   4400,2021-05-15T23:08:50.756+03:00,   0.147E+00, 638.62365
   4500,2021-05-15T23:10:49.678+03:00,   0.141E+00, 653.37763
   4600,2021-05-15T23:12:50.539+03:00,   0.155E+00, 667.97041
   4700,2021-05-15T23:14:48.585+03:00,   0.153E+00, 683.06764
   4800,2021-05-15T23:16:46.407+03:00,   0.135E+00, 697.75263
   4900,2021-05-15T23:18:46.178+03:00,   0.144E+00, 712.19258
   5000,2021-05-15T23:20:45.243+03:00,   0.142E+00, 726.09808
   5100,2021-05-15T23:22:43.835+03:00,   0.128E+00, 740.37618
   5200,2021-05-15T23:24:47.316+03:00,   0.145E+00, 754.07716
   5300,2021-05-15T23:26:46.458+03:00,   0.152E+00, 768.31045
   5400,2021-05-15T23:28:44.883+03:00,   0.150E+00, 783.33113
   5500,2021-05-15T23:30:46.074+03:00,   0.150E+00, 798.30022
   5600,2021-05-15T23:32:46.917+03:00,   0.146E+00, 812.90134
   5700,2021-05-15T23:34:45.125+03:00,   0.146E+00, 827.51008
   5800,2021-05-15T23:36:45.047+03:00,   0.143E+00, 841.74498
   5900,2021-05-15T23:38:44.108+03:00,   0.150E+00, 856.22407
   6000,2021-05-15T23:40:42.826+03:00,   0.136E+00, 870.49662
   6100,2021-05-15T23:42:43.242+03:00,   0.147E+00, 884.15421
   6200,2021-05-15T23:44:41.855+03:00,   0.143E+00, 898.53189
   6300,2021-05-15T23:46:40.110+03:00,   0.143E+00, 912.84628
   6400,2021-05-15T23:48:39.871+03:00,   0.151E+00, 927.09915
   6500,2021-05-15T23:50:39.255+03:00,   0.140E+00, 941.20815
   6600,2021-05-15T23:52:36.652+03:00,   0.137E+00, 955.29462
   6700,2021-05-15T23:54:37.984+03:00,   0.151E+00, 969.94189
   6800,2021-05-15T23:56:36.430+03:00,   0.149E+00, 984.64949
   6900,2021-05-15T23:58:35.427+03:00,   0.149E+00, 999.51090
   7000,2021-05-16T00:00:35.799+03:00,   0.142E+00,1014.07730
   7100,2021-05-16T00:02:46.612+03:00,   0.157E+00,1029.57026
   7200,2021-05-16T00:04:46.479+03:00,   0.143E+00,1044.72318
   7300,2021-05-16T00:06:46.998+03:00,   0.143E+00,1059.03435
   7400,2021-05-16T00:08:45.025+03:00,   0.143E+00,1073.34552
   7500,2021-05-16T00:10:42.784+03:00,   0.139E+00,1088.00326
   7600,2021-05-16T00:12:46.314+03:00,   0.150E+00,1102.74984
   7700,2021-05-16T00:14:45.640+03:00,   0.150E+00,1117.70024
   7800,2021-05-16T00:16:45.265+03:00,   0.145E+00,1132.23578
   7900,2021-05-16T00:18:45.454+03:00,   0.139E+00,1147.46690
   8000,2021-05-16T00:20:44.850+03:00,   0.153E+00,1161.71350
   8100,2021-05-16T00:22:43.686+03:00,   0.148E+00,1176.83684
