,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-09T10:20:10.203+02:00,   0.369E-01,   0.03695
      2,2020-11-09T10:20:10.578+02:00,   0.369E-01,   0.07389
      3,2020-11-09T10:20:10.953+02:00,   0.369E-01,   0.11084
      4,2020-11-09T10:20:11.422+02:00,   0.369E-01,   0.14779
      5,2020-11-09T10:20:11.797+02:00,   0.369E-01,   0.18473
      6,2020-11-09T10:20:12.172+02:00,   0.369E-01,   0.22168
      7,2020-11-09T10:20:12.625+02:00,   0.369E-01,   0.25862
      8,2020-11-09T10:20:13.000+02:00,   0.369E-01,   0.29557
      9,2020-11-09T10:20:13.359+02:00,   0.369E-01,   0.33252
     10,2020-11-09T10:20:13.844+02:00,   0.369E-01,   0.36946
     20,2020-11-09T10:20:17.109+02:00,   0.329E-01,   0.71476
     30,2020-11-09T10:20:20.187+02:00,   0.329E-01,   1.04395
     40,2020-11-09T10:20:23.421+02:00,   0.293E-01,   1.36230
     50,2020-11-09T10:20:26.608+02:00,   0.262E-01,   1.63087
     60,2020-11-09T10:20:29.670+02:00,   0.289E-01,   1.91954
     70,2020-11-09T10:20:33.040+02:00,   0.217E-01,   2.16594
     80,2020-11-09T10:20:36.331+02:00,   0.171E-01,   2.36883
     90,2020-11-09T10:20:39.440+02:00,   0.171E-01,   2.53988
    100,2020-11-09T10:20:42.799+02:00,   0.134E-01,   2.69801
    200,2020-11-09T10:21:14.276+02:00,   0.144E-01,   4.00186
    300,2020-11-09T10:21:45.819+02:00,   0.159E-01,   5.26633
    400,2020-11-09T10:22:17.171+02:00,   0.167E-01,   6.89900
    500,2020-11-09T10:22:49.329+02:00,   0.165E-01,   8.56179
    600,2020-11-09T10:23:20.702+02:00,   0.129E-01,  10.05605
    700,2020-11-09T10:23:51.756+02:00,   0.115E-01,  11.42987
    800,2020-11-09T10:24:23.059+02:00,   0.142E-01,  12.73648
    900,2020-11-09T10:24:54.712+02:00,   0.912E-02,  14.15983
   1000,2020-11-09T10:25:27.079+02:00,   0.141E-01,  15.46761
