,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-10T12:04:12.407+02:00,   0.373E-01,   0.03734
      2,2020-11-10T12:04:12.759+02:00,   0.373E-01,   0.07467
      3,2020-11-10T12:04:13.124+02:00,   0.373E-01,   0.11201
      4,2020-11-10T12:04:13.568+02:00,   0.373E-01,   0.14934
      5,2020-11-10T12:04:13.911+02:00,   0.373E-01,   0.18668
      6,2020-11-10T12:04:14.284+02:00,   0.373E-01,   0.22402
      7,2020-11-10T12:04:14.727+02:00,   0.373E-01,   0.26135
      8,2020-11-10T12:04:15.097+02:00,   0.373E-01,   0.29869
      9,2020-11-10T12:04:15.452+02:00,   0.373E-01,   0.33602
     10,2020-11-10T12:04:15.898+02:00,   0.373E-01,   0.37336
     20,2020-11-10T12:04:19.034+02:00,   0.373E-01,   0.74672
     30,2020-11-10T12:04:22.506+02:00,   0.373E-01,   1.12008
     40,2020-11-10T12:04:26.203+02:00,   0.259E-01,   1.45106
     50,2020-11-10T12:04:29.385+02:00,   0.277E-01,   1.71484
     60,2020-11-10T12:04:32.589+02:00,   0.246E-01,   1.96041
     70,2020-11-10T12:04:35.792+02:00,   0.246E-01,   2.20599
     80,2020-11-10T12:04:38.885+02:00,   0.246E-01,   2.45156
     90,2020-11-10T12:04:42.179+02:00,   0.196E-01,   2.66628
    100,2020-11-10T12:04:45.462+02:00,   0.175E-01,   2.85776
    200,2020-11-10T12:05:17.239+02:00,   0.109E-01,   4.20662
    300,2020-11-10T12:05:48.720+02:00,   0.119E-01,   5.40500
    400,2020-11-10T12:06:21.058+02:00,   0.116E-01,   6.67541
    500,2020-11-10T12:06:52.546+02:00,   0.117E-01,   7.95377
    600,2020-11-10T12:07:24.436+02:00,   0.114E-01,   9.32122
    700,2020-11-10T12:07:56.415+02:00,   0.107E-01,  10.58365
    800,2020-11-10T12:08:28.467+02:00,   0.999E-02,  11.68082
    900,2020-11-10T12:09:00.510+02:00,   0.109E-01,  12.76185
   1000,2020-11-10T12:09:32.188+02:00,   0.127E-01,  13.99551
   1100,2020-11-10T12:10:03.585+02:00,   0.108E-01,  15.32822
   1200,2020-11-10T12:10:34.990+02:00,   0.114E-01,  16.47244
   1300,2020-11-10T12:11:06.865+02:00,   0.142E-01,  17.63076
   1400,2020-11-10T12:11:38.228+02:00,   0.161E-01,  18.96610
   1500,2020-11-10T12:12:09.531+02:00,   0.139E-01,  20.33325
   1600,2020-11-10T12:12:41.495+02:00,   0.143E-01,  21.65722
   1700,2020-11-10T12:13:14.065+02:00,   0.128E-01,  22.80923
   1800,2020-11-10T12:13:46.457+02:00,   0.128E-01,  24.06178
   1900,2020-11-10T12:14:19.080+02:00,   0.131E-01,  25.35447
   2000,2020-11-10T12:14:51.721+02:00,   0.126E-01,  26.60695
   2100,2020-11-10T12:15:24.062+02:00,   0.122E-01,  27.78481
   2200,2020-11-10T12:15:56.966+02:00,   0.114E-01,  28.96629
   2300,2020-11-10T12:16:30.037+02:00,   0.113E-01,  30.28381
   2400,2020-11-10T12:17:01.840+02:00,   0.136E-01,  31.61959
   2500,2020-11-10T12:17:33.867+02:00,   0.109E-01,  32.73866
   2600,2020-11-10T12:18:05.647+02:00,   0.103E-01,  33.96029
   2700,2020-11-10T12:18:37.528+02:00,   0.116E-01,  35.23078
   2800,2020-11-10T12:19:09.093+02:00,   0.123E-01,  36.40296
   2900,2020-11-10T12:19:40.599+02:00,   0.140E-01,  37.58186
   3000,2020-11-10T12:20:12.276+02:00,   0.152E-01,  38.85791
   3100,2020-11-10T12:20:44.036+02:00,   0.124E-01,  40.19506
   3200,2020-11-10T12:21:15.451+02:00,   0.143E-01,  41.34636
   3300,2020-11-10T12:21:46.856+02:00,   0.138E-01,  42.63150
   3400,2020-11-10T12:22:18.510+02:00,   0.117E-01,  43.73867
   3500,2020-11-10T12:22:49.759+02:00,   0.111E-01,  44.97596
   3600,2020-11-10T12:23:21.354+02:00,   0.115E-01,  46.20943
   3700,2020-11-10T12:23:53.072+02:00,   0.139E-01,  47.45317
   3800,2020-11-10T12:24:24.713+02:00,   0.107E-01,  48.51994
   3900,2020-11-10T12:24:56.185+02:00,   0.129E-01,  49.69514
   4000,2020-11-10T12:25:27.918+02:00,   0.109E-01,  50.84575
   4100,2020-11-10T12:25:59.128+02:00,   0.118E-01,  51.90878
   4200,2020-11-10T12:26:30.986+02:00,   0.101E-01,  52.97226
   4300,2020-11-10T12:27:02.530+02:00,   0.139E-01,  54.16167
   4400,2020-11-10T12:27:34.260+02:00,   0.126E-01,  55.44009
   4500,2020-11-10T12:28:06.055+02:00,   0.133E-01,  56.82294
   4600,2020-11-10T12:28:37.932+02:00,   0.125E-01,  58.03261
   4700,2020-11-10T12:29:10.001+02:00,   0.936E-02,  59.08497
   4800,2020-11-10T12:29:41.792+02:00,   0.128E-01,  60.25185
   4900,2020-11-10T12:30:13.662+02:00,   0.119E-01,  61.45106
   5000,2020-11-10T12:30:45.427+02:00,   0.121E-01,  62.71149
   5100,2020-11-10T12:31:17.423+02:00,   0.121E-01,  63.94120
   5200,2020-11-10T12:31:49.390+02:00,   0.115E-01,  65.31971
   5300,2020-11-10T12:32:20.816+02:00,   0.142E-01,  66.53689
   5400,2020-11-10T12:32:52.493+02:00,   0.951E-02,  67.84581
   5500,2020-11-10T12:33:24.316+02:00,   0.102E-01,  69.06769
   5600,2020-11-10T12:33:56.366+02:00,   0.122E-01,  70.25957
   5700,2020-11-10T12:34:28.235+02:00,   0.111E-01,  71.44026
   5800,2020-11-10T12:35:00.170+02:00,   0.117E-01,  72.72353
   5900,2020-11-10T12:35:31.983+02:00,   0.983E-02,  73.90349
   6000,2020-11-10T12:36:03.723+02:00,   0.128E-01,  75.10767
   6100,2020-11-10T12:36:35.567+02:00,   0.123E-01,  76.42080
   6200,2020-11-10T12:37:07.305+02:00,   0.101E-01,  77.58765
   6300,2020-11-10T12:37:38.659+02:00,   0.150E-01,  78.74470
   6400,2020-11-10T12:38:10.628+02:00,   0.940E-02,  80.05109
   6500,2020-11-10T12:38:42.033+02:00,   0.100E-01,  81.14483
   6600,2020-11-10T12:39:13.577+02:00,   0.140E-01,  82.45592
   6700,2020-11-10T12:39:45.113+02:00,   0.133E-01,  83.69189
   6800,2020-11-10T12:40:16.902+02:00,   0.119E-01,  84.88323
   6900,2020-11-10T12:40:48.519+02:00,   0.135E-01,  86.09176
   7000,2020-11-10T12:41:20.541+02:00,   0.100E-01,  87.35110
   7100,2020-11-10T12:41:52.079+02:00,   0.108E-01,  88.50536
   7200,2020-11-10T12:42:23.681+02:00,   0.106E-01,  89.76918
   7300,2020-11-10T12:42:55.313+02:00,   0.118E-01,  90.96865
   7400,2020-11-10T12:43:26.906+02:00,   0.153E-01,  92.13390
   7500,2020-11-10T12:43:58.475+02:00,   0.143E-01,  93.43627
   7600,2020-11-10T12:44:30.289+02:00,   0.100E-01,  94.73547
   7700,2020-11-10T12:45:01.650+02:00,   0.946E-02,  95.74446
   7800,2020-11-10T12:45:32.917+02:00,   0.151E-01,  96.91274
   7900,2020-11-10T12:46:04.609+02:00,   0.139E-01,  98.32717
   8000,2020-11-10T12:46:36.023+02:00,   0.164E-01,  99.46366
   8100,2020-11-10T12:47:07.883+02:00,   0.125E-01, 100.72658
   8200,2020-11-10T12:47:39.189+02:00,   0.123E-01, 101.99548
   8300,2020-11-10T12:48:11.053+02:00,   0.115E-01, 103.29960
   8400,2020-11-10T12:48:42.805+02:00,   0.149E-01, 104.56830
   8500,2020-11-10T12:49:14.705+02:00,   0.108E-01, 105.85253
   8600,2020-11-10T12:49:46.338+02:00,   0.154E-01, 107.13459
   8700,2020-11-10T12:50:18.084+02:00,   0.126E-01, 108.31050
   8800,2020-11-10T12:50:49.453+02:00,   0.144E-01, 109.56279
   8900,2020-11-10T12:51:21.243+02:00,   0.994E-02, 110.81389
   9000,2020-11-10T12:51:52.646+02:00,   0.125E-01, 111.96800
   9100,2020-11-10T12:52:24.458+02:00,   0.125E-01, 113.25733
   9200,2020-11-10T12:52:55.755+02:00,   0.134E-01, 114.50928
   9300,2020-11-10T12:53:27.541+02:00,   0.106E-01, 115.79395
   9400,2020-11-10T12:54:00.024+02:00,   0.969E-02, 116.93033
   9500,2020-11-10T12:54:32.154+02:00,   0.135E-01, 118.08472
   9600,2020-11-10T12:55:04.034+02:00,   0.143E-01, 119.40394
   9700,2020-11-10T12:55:35.860+02:00,   0.117E-01, 120.66023
   9800,2020-11-10T12:56:07.387+02:00,   0.135E-01, 121.81099
   9900,2020-11-10T12:56:39.264+02:00,   0.125E-01, 122.98523
  10000,2020-11-10T12:57:11.115+02:00,   0.955E-02, 124.12894
  10100,2020-11-10T12:57:42.823+02:00,   0.105E-01, 125.26954
  10200,2020-11-10T12:58:14.205+02:00,   0.118E-01, 126.45345
  10300,2020-11-10T12:58:45.949+02:00,   0.108E-01, 127.61891
  10400,2020-11-10T12:59:17.691+02:00,   0.120E-01, 128.75881
