,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-10-13T09:10:10.408+03:00,   0.286E-01,   0.02864
      2,2021-10-13T09:10:10.782+03:00,   0.315E-01,   0.06014
      3,2021-10-13T09:10:11.134+03:00,   0.347E-01,   0.09479
      4,2021-10-13T09:10:11.593+03:00,   0.347E-01,   0.12945
      5,2021-10-13T09:10:11.944+03:00,   0.347E-01,   0.16410
      6,2021-10-13T09:10:12.311+03:00,   0.347E-01,   0.19875
      7,2021-10-13T09:10:12.762+03:00,   0.347E-01,   0.23341
      8,2021-10-13T09:10:13.259+03:00,   0.307E-01,   0.26413
      9,2021-10-13T09:10:13.610+03:00,   0.307E-01,   0.29486
     10,2021-10-13T09:10:14.065+03:00,   0.307E-01,   0.32558
     20,2021-10-13T09:10:17.101+03:00,   0.307E-01,   0.63284
     30,2021-10-13T09:10:20.154+03:00,   0.307E-01,   0.94010
     40,2021-10-13T09:10:23.554+03:00,   0.236E-01,   1.19012
     50,2021-10-13T09:10:26.763+03:00,   0.207E-01,   1.39684
     60,2021-10-13T09:10:29.958+03:00,   0.204E-01,   1.59033
     70,2021-10-13T09:10:33.141+03:00,   0.204E-01,   1.79403
     80,2021-10-13T09:10:36.346+03:00,   0.177E-01,   1.99240
     90,2021-10-13T09:10:39.557+03:00,   0.155E-01,   2.16724
    100,2021-10-13T09:10:42.734+03:00,   0.188E-01,   2.33201
    200,2021-10-13T09:11:14.605+03:00,   0.246E-01,   4.46030
    300,2021-10-13T09:11:46.690+03:00,   0.252E-01,   6.86479
    400,2021-10-13T09:12:18.983+03:00,   0.170E-01,   9.07600
    500,2021-10-13T09:12:51.119+03:00,   0.197E-01,  11.17976
    600,2021-10-13T09:13:23.363+03:00,   0.216E-01,  13.26744
    700,2021-10-13T09:13:55.144+03:00,   0.241E-01,  15.57928
    800,2021-10-13T09:14:27.376+03:00,   0.228E-01,  17.94228
    900,2021-10-13T09:14:59.130+03:00,   0.253E-01,  20.24474
   1000,2021-10-13T09:15:31.438+03:00,   0.187E-01,  22.46956
   1100,2021-10-13T09:16:04.018+03:00,   0.223E-01,  24.59801
   1200,2021-10-13T09:16:36.573+03:00,   0.189E-01,  26.74361
   1300,2021-10-13T09:17:08.500+03:00,   0.222E-01,  29.00054
   1400,2021-10-13T09:17:40.706+03:00,   0.242E-01,  31.14588
   1500,2021-10-13T09:18:12.768+03:00,   0.148E-01,  33.21674
   1600,2021-10-13T09:18:44.320+03:00,   0.249E-01,  35.28236
   1700,2021-10-13T09:19:16.148+03:00,   0.203E-01,  37.42295
   1800,2021-10-13T09:19:47.417+03:00,   0.202E-01,  39.38823
   1900,2021-10-13T09:20:18.966+03:00,   0.212E-01,  41.59594
   2000,2021-10-13T09:20:51.273+03:00,   0.201E-01,  43.80890
   2100,2021-10-13T09:21:23.523+03:00,   0.171E-01,  45.94625
   2200,2021-10-13T09:21:55.897+03:00,   0.242E-01,  48.09110
   2300,2021-10-13T09:22:28.553+03:00,   0.171E-01,  50.14192
   2400,2021-10-13T09:23:01.099+03:00,   0.185E-01,  52.03477
   2500,2021-10-13T09:23:33.504+03:00,   0.204E-01,  54.24193
   2600,2021-10-13T09:24:06.187+03:00,   0.192E-01,  56.46033
   2700,2021-10-13T09:24:38.741+03:00,   0.209E-01,  58.59785
   2800,2021-10-13T09:25:11.213+03:00,   0.190E-01,  60.65474
   2900,2021-10-13T09:25:43.520+03:00,   0.105E-01,  62.71181
   3000,2021-10-13T09:26:14.875+03:00,   0.125E-01,  63.75467
   3100,2021-10-13T09:26:46.573+03:00,   0.199E-01,  65.53607
   3200,2021-10-13T09:27:18.758+03:00,   0.146E-01,  67.79209
   3300,2021-10-13T09:27:51.302+03:00,   0.247E-01,  69.87996
   3400,2021-10-13T09:28:23.888+03:00,   0.249E-01,  72.10837
   3500,2021-10-13T09:28:56.233+03:00,   0.183E-01,  74.34028
   3600,2021-10-13T09:29:28.102+03:00,   0.193E-01,  76.49271
   3700,2021-10-13T09:30:00.252+03:00,   0.221E-01,  78.70267
   3800,2021-10-13T09:30:32.198+03:00,   0.191E-01,  80.76488
   3900,2021-10-13T09:31:06.443+03:00,   0.194E-01,  82.87829
   4000,2021-10-13T09:31:39.224+03:00,   0.223E-01,  84.83184
   4100,2021-10-13T09:32:11.542+03:00,   0.183E-01,  87.02832
   4200,2021-10-13T09:32:44.281+03:00,   0.186E-01,  88.92018
   4300,2021-10-13T09:33:16.281+03:00,   0.198E-01,  91.03644
   4400,2021-10-13T09:33:47.690+03:00,   0.227E-01,  93.29572
   4500,2021-10-13T09:34:19.210+03:00,   0.201E-01,  95.43301
   4600,2021-10-13T09:34:49.650+03:00,   0.192E-01,  97.48783
   4700,2021-10-13T09:35:19.727+03:00,   0.252E-01,  99.73913
   4800,2021-10-13T09:35:50.044+03:00,   0.254E-01, 101.96880
   4900,2021-10-13T09:36:20.534+03:00,   0.240E-01, 104.23802
   5000,2021-10-13T09:36:51.867+03:00,   0.224E-01, 106.42899
   5100,2021-10-13T09:37:24.320+03:00,   0.196E-01, 108.63876
   5200,2021-10-13T09:37:56.884+03:00,   0.216E-01, 110.58120
   5300,2021-10-13T09:38:29.606+03:00,   0.255E-01, 112.94437
   5400,2021-10-13T09:39:01.982+03:00,   0.183E-01, 115.14553
   5500,2021-10-13T09:39:34.257+03:00,   0.230E-01, 117.38684
   5600,2021-10-13T09:40:06.383+03:00,   0.202E-01, 119.71898
   5700,2021-10-13T09:40:38.720+03:00,   0.184E-01, 121.90901
   5800,2021-10-13T09:41:11.019+03:00,   0.169E-01, 123.73040
   5900,2021-10-13T09:41:43.652+03:00,   0.236E-01, 125.92545
   6000,2021-10-13T09:42:17.227+03:00,   0.249E-01, 127.98985
   6100,2021-10-13T09:42:50.689+03:00,   0.248E-01, 130.25709
   6200,2021-10-13T09:43:23.518+03:00,   0.185E-01, 132.32936
   6300,2021-10-13T09:43:55.714+03:00,   0.188E-01, 134.32639
   6400,2021-10-13T09:44:28.098+03:00,   0.212E-01, 136.48574
   6500,2021-10-13T09:45:00.309+03:00,   0.233E-01, 138.60957
   6600,2021-10-13T09:45:32.738+03:00,   0.212E-01, 140.83700
   6700,2021-10-13T09:46:05.275+03:00,   0.237E-01, 143.06152
   6800,2021-10-13T09:46:37.355+03:00,   0.190E-01, 145.15511
   6900,2021-10-13T09:47:09.556+03:00,   0.237E-01, 147.21365
   7000,2021-10-13T09:47:42.238+03:00,   0.234E-01, 149.35223
   7100,2021-10-13T09:48:14.729+03:00,   0.176E-01, 151.56616
   7200,2021-10-13T09:48:47.046+03:00,   0.239E-01, 153.62548
   7300,2021-10-13T09:49:19.610+03:00,   0.217E-01, 155.77428
   7400,2021-10-13T09:49:52.038+03:00,   0.189E-01, 157.96478
   7500,2021-10-13T09:50:24.436+03:00,   0.248E-01, 160.18450
   7600,2021-10-13T09:50:56.689+03:00,   0.256E-01, 162.45717
   7700,2021-10-13T09:51:28.948+03:00,   0.261E-01, 164.65002
   7800,2021-10-13T09:52:01.129+03:00,   0.150E-01, 166.73052
   7900,2021-10-13T09:52:33.163+03:00,   0.259E-01, 168.95900
   8000,2021-10-13T09:53:04.996+03:00,   0.218E-01, 171.23879
   8100,2021-10-13T09:53:36.580+03:00,   0.242E-01, 173.41684
   8200,2021-10-13T09:54:08.866+03:00,   0.200E-01, 175.69827
   8300,2021-10-13T09:54:41.230+03:00,   0.231E-01, 177.95276
   8400,2021-10-13T09:55:13.433+03:00,   0.247E-01, 180.28848
   8500,2021-10-13T09:55:45.347+03:00,   0.240E-01, 182.66263
   8600,2021-10-13T09:56:17.026+03:00,   0.239E-01, 185.00633
   8700,2021-10-13T09:56:48.954+03:00,   0.253E-01, 187.15632
   8800,2021-10-13T09:57:21.665+03:00,   0.173E-01, 189.25597
