,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-08T20:02:50.254+02:00,   0.235E-01,   0.02353
      2,2021-11-08T20:02:50.497+02:00,   0.259E-01,   0.04941
      3,2021-11-08T20:02:50.738+02:00,   0.285E-01,   0.07789
      4,2021-11-08T20:02:51.053+02:00,   0.285E-01,   0.10636
      5,2021-11-08T20:02:51.322+02:00,   0.285E-01,   0.13483
      6,2021-11-08T20:02:51.582+02:00,   0.313E-01,   0.16615
      7,2021-11-08T20:02:51.906+02:00,   0.313E-01,   0.19747
      8,2021-11-08T20:02:52.164+02:00,   0.313E-01,   0.22879
      9,2021-11-08T20:02:52.419+02:00,   0.313E-01,   0.26011
     10,2021-11-08T20:02:52.740+02:00,   0.313E-01,   0.29142
     20,2021-11-08T20:02:54.911+02:00,   0.313E-01,   0.60461
     30,2021-11-08T20:02:57.619+02:00,   0.313E-01,   0.91780
     40,2021-11-08T20:03:00.459+02:00,   0.276E-01,   1.20098
     50,2021-11-08T20:03:03.216+02:00,   0.276E-01,   1.47665
     60,2021-11-08T20:03:06.072+02:00,   0.247E-01,   1.72618
     70,2021-11-08T20:03:09.268+02:00,   0.247E-01,   1.97280
     80,2021-11-08T20:03:12.389+02:00,   0.247E-01,   2.21942
     90,2021-11-08T20:03:15.461+02:00,   0.247E-01,   2.46605
    100,2021-11-08T20:03:18.679+02:00,   0.211E-01,   2.67703
    200,2021-11-08T20:03:50.361+02:00,   0.236E-01,   4.72676
    300,2021-11-08T20:04:24.303+02:00,   0.230E-01,   7.00135
    400,2021-11-08T20:04:58.661+02:00,   0.186E-01,   9.19077
    500,2021-11-08T20:05:33.062+02:00,   0.157E-01,  10.46006
    600,2021-11-08T20:06:07.860+02:00,   0.174E-01,  11.84653
    700,2021-11-08T20:06:42.506+02:00,   0.153E-01,  13.26512
    800,2021-11-08T20:07:16.347+02:00,   0.241E-01,  15.52545
    900,2021-11-08T20:07:51.162+02:00,   0.148E-01,  17.65908
   1000,2021-11-08T20:08:25.914+02:00,   0.136E-01,  19.17167
   1100,2021-11-08T20:09:00.698+02:00,   0.180E-01,  21.12251
   1200,2021-11-08T20:09:34.402+02:00,   0.130E-01,  22.79457
   1300,2021-11-08T20:10:07.043+02:00,   0.219E-01,  24.51139
   1400,2021-11-08T20:10:41.962+02:00,   0.126E-01,  26.43221
   1500,2021-11-08T20:11:20.186+02:00,   0.135E-01,  27.99394
   1600,2021-11-08T20:11:58.602+02:00,   0.206E-01,  29.78758
   1700,2021-11-08T20:12:35.235+02:00,   0.227E-01,  31.73844
   1800,2021-11-08T20:13:11.891+02:00,   0.134E-01,  33.58350
   1900,2021-11-08T20:13:46.861+02:00,   0.130E-01,  35.35981
   2000,2021-11-08T20:14:22.983+02:00,   0.221E-01,  37.18060
   2100,2021-11-08T20:14:58.486+02:00,   0.240E-01,  39.41487
   2200,2021-11-08T20:15:35.635+02:00,   0.192E-01,  41.43339
   2300,2021-11-08T20:16:11.970+02:00,   0.231E-01,  43.23019
   2400,2021-11-08T20:16:48.363+02:00,   0.231E-01,  45.31984
   2500,2021-11-08T20:17:24.593+02:00,   0.212E-01,  47.51236
   2600,2021-11-08T20:17:58.054+02:00,   0.211E-01,  49.69675
   2700,2021-11-08T20:18:30.883+02:00,   0.232E-01,  52.00672
   2800,2021-11-08T20:19:07.431+02:00,   0.117E-01,  53.53337
   2900,2021-11-08T20:19:44.895+02:00,   0.161E-01,  55.33525
   3000,2021-11-08T20:20:21.713+02:00,   0.189E-01,  56.74336
   3100,2021-11-08T20:20:57.959+02:00,   0.154E-01,  58.38963
   3200,2021-11-08T20:21:31.662+02:00,   0.220E-01,  60.46955
   3300,2021-11-08T20:22:05.569+02:00,   0.148E-01,  62.41510
   3400,2021-11-08T20:22:41.350+02:00,   0.112E-01,  63.54489
   3500,2021-11-08T20:23:14.625+02:00,   0.160E-01,  64.91048
   3600,2021-11-08T20:23:46.944+02:00,   0.243E-01,  67.16235
   3700,2021-11-08T20:24:20.558+02:00,   0.112E-01,  69.13170
   3800,2021-11-08T20:24:55.035+02:00,   0.231E-01,  70.96058
   3900,2021-11-08T20:25:31.091+02:00,   0.168E-01,  72.73186
   4000,2021-11-08T20:26:06.771+02:00,   0.201E-01,  74.40161
   4100,2021-11-08T20:26:44.166+02:00,   0.221E-01,  76.24885
   4200,2021-11-08T20:27:21.679+02:00,   0.206E-01,  77.90289
   4300,2021-11-08T20:27:58.946+02:00,   0.178E-01,  80.02320
   4400,2021-11-08T20:28:36.406+02:00,   0.200E-01,  82.04828
   4500,2021-11-08T20:29:13.231+02:00,   0.195E-01,  84.02871
   4600,2021-11-08T20:29:48.006+02:00,   0.198E-01,  86.31172
   4700,2021-11-08T20:30:27.397+02:00,   0.153E-01,  88.11356
   4800,2021-11-08T20:31:09.133+02:00,   0.121E-01,  89.55684
   4900,2021-11-08T20:31:46.038+02:00,   0.161E-01,  91.12558
   5000,2021-11-08T20:32:21.902+02:00,   0.162E-01,  92.95030
   5100,2021-11-08T20:32:57.212+02:00,   0.161E-01,  94.14645
   5200,2021-11-08T20:33:32.386+02:00,   0.197E-01,  96.34961
   5300,2021-11-08T20:34:08.493+02:00,   0.224E-01,  98.10852
   5400,2021-11-08T20:34:44.569+02:00,   0.220E-01, 100.17197
   5500,2021-11-08T20:35:20.965+02:00,   0.219E-01, 101.98640
   5600,2021-11-08T20:35:58.261+02:00,   0.229E-01, 104.21603
   5700,2021-11-08T20:36:36.338+02:00,   0.143E-01, 106.07241
   5800,2021-11-08T20:37:17.086+02:00,   0.150E-01, 107.94644
   5900,2021-11-08T20:37:54.313+02:00,   0.152E-01, 109.85469
   6000,2021-11-08T20:38:31.713+02:00,   0.225E-01, 111.60919
   6100,2021-11-08T20:39:09.319+02:00,   0.198E-01, 113.72709
   6200,2021-11-08T20:39:46.071+02:00,   0.203E-01, 115.84374
   6300,2021-11-08T20:40:23.701+02:00,   0.122E-01, 117.55814
   6400,2021-11-08T20:41:01.402+02:00,   0.242E-01, 119.33828
   6500,2021-11-08T20:41:39.357+02:00,   0.179E-01, 121.11615
   6600,2021-11-08T20:42:16.921+02:00,   0.224E-01, 123.19270
   6700,2021-11-08T20:42:54.382+02:00,   0.224E-01, 125.42996
   6800,2021-11-08T20:43:32.539+02:00,   0.202E-01, 127.16722
   6900,2021-11-08T20:44:09.008+02:00,   0.157E-01, 128.70322
   7000,2021-11-08T20:44:43.543+02:00,   0.202E-01, 130.77408
   7100,2021-11-08T20:45:19.020+02:00,   0.158E-01, 132.62676
   7200,2021-11-08T20:45:54.285+02:00,   0.222E-01, 134.53760
   7300,2021-11-08T20:46:29.631+02:00,   0.117E-01, 136.12550
   7400,2021-11-08T20:47:04.841+02:00,   0.105E-01, 137.21112
   7500,2021-11-08T20:47:40.146+02:00,   0.210E-01, 139.15311
   7600,2021-11-08T20:48:15.770+02:00,   0.142E-01, 141.29450
   7700,2021-11-08T20:48:51.816+02:00,   0.129E-01, 142.80922
   7800,2021-11-08T20:49:27.494+02:00,   0.100E-01, 144.29800
   7900,2021-11-08T20:50:03.358+02:00,   0.211E-01, 145.89910
   8000,2021-11-08T20:50:38.163+02:00,   0.160E-01, 147.16354
   8100,2021-11-08T20:51:12.975+02:00,   0.170E-01, 148.87742
   8200,2021-11-08T20:51:47.325+02:00,   0.188E-01, 150.22801
   8300,2021-11-08T20:52:23.034+02:00,   0.208E-01, 151.88068
   8400,2021-11-08T20:52:58.272+02:00,   0.224E-01, 153.73808
   8500,2021-11-08T20:53:33.922+02:00,   0.210E-01, 155.73848
   8600,2021-11-08T20:54:09.231+02:00,   0.208E-01, 157.39137
   8700,2021-11-08T20:54:45.132+02:00,   0.163E-01, 159.14234
   8800,2021-11-08T20:55:20.920+02:00,   0.211E-01, 160.63409
   8900,2021-11-08T20:55:56.425+02:00,   0.213E-01, 162.52178
   9000,2021-11-08T20:56:30.153+02:00,   0.230E-01, 164.75203
   9100,2021-11-08T20:57:04.507+02:00,   0.242E-01, 166.56042
   9200,2021-11-08T20:57:38.848+02:00,   0.188E-01, 168.91947
   9300,2021-11-08T20:58:14.012+02:00,   0.238E-01, 171.14045
   9400,2021-11-08T20:58:50.395+02:00,   0.102E-01, 172.71635
   9500,2021-11-08T20:59:27.013+02:00,   0.105E-01, 174.12127
   9600,2021-11-08T21:00:05.013+02:00,   0.165E-01, 175.71809
   9700,2021-11-08T21:00:40.989+02:00,   0.219E-01, 177.90359
   9800,2021-11-08T21:01:19.275+02:00,   0.220E-01, 179.94958
   9900,2021-11-08T21:01:52.654+02:00,   0.243E-01, 181.81139
  10000,2021-11-08T21:02:24.770+02:00,   0.134E-01, 183.70509
  10100,2021-11-08T21:02:57.509+02:00,   0.240E-01, 185.49759
  10200,2021-11-08T21:03:31.032+02:00,   0.227E-01, 187.76459
  10300,2021-11-08T21:04:07.147+02:00,   0.171E-01, 189.46227
  10400,2021-11-08T21:04:41.797+02:00,   0.195E-01, 190.81983
  10500,2021-11-08T21:05:16.800+02:00,   0.174E-01, 192.43177
  10600,2021-11-08T21:05:51.528+02:00,   0.214E-01, 194.06381
  10700,2021-11-08T21:06:26.423+02:00,   0.196E-01, 195.60850
  10800,2021-11-08T21:07:01.180+02:00,   0.183E-01, 197.45334
  10900,2021-11-08T21:07:36.673+02:00,   0.123E-01, 199.16878
  11000,2021-11-08T21:08:11.145+02:00,   0.164E-01, 200.66715
  11100,2021-11-08T21:08:45.447+02:00,   0.230E-01, 202.77546
  11200,2021-11-08T21:09:21.428+02:00,   0.148E-01, 204.47402
  11300,2021-11-08T21:09:56.980+02:00,   0.189E-01, 206.59041
  11400,2021-11-08T21:10:31.442+02:00,   0.173E-01, 208.76098
  11500,2021-11-08T21:11:05.844+02:00,   0.240E-01, 210.91695
  11600,2021-11-08T21:11:40.537+02:00,   0.139E-01, 213.14452
  11700,2021-11-08T21:12:14.720+02:00,   0.239E-01, 214.87400
  11800,2021-11-08T21:12:49.282+02:00,   0.239E-01, 216.83454
  11900,2021-11-08T21:13:24.721+02:00,   0.236E-01, 218.81817
  12000,2021-11-08T21:13:59.097+02:00,   0.242E-01, 221.11135
  12100,2021-11-08T21:14:36.998+02:00,   0.186E-01, 222.73493
  12200,2021-11-08T21:15:14.327+02:00,   0.132E-01, 224.80815
  12300,2021-11-08T21:15:50.999+02:00,   0.182E-01, 226.44549
  12400,2021-11-08T21:16:27.702+02:00,   0.172E-01, 228.18215
  12500,2021-11-08T21:17:01.931+02:00,   0.195E-01, 229.77712
  12600,2021-11-08T21:17:35.696+02:00,   0.241E-01, 231.98840
  12700,2021-11-08T21:18:10.625+02:00,   0.240E-01, 233.99283
  12800,2021-11-08T21:18:44.762+02:00,   0.234E-01, 236.06610
  12900,2021-11-08T21:19:20.221+02:00,   0.127E-01, 237.54078
  13000,2021-11-08T21:19:56.799+02:00,   0.224E-01, 239.35689
  13100,2021-11-08T21:20:32.471+02:00,   0.171E-01, 241.45249
  13200,2021-11-08T21:21:06.987+02:00,   0.138E-01, 243.49545
  13300,2021-11-08T21:21:40.024+02:00,   0.117E-01, 244.56522
  13400,2021-11-08T21:22:14.743+02:00,   0.201E-01, 245.84700
  13500,2021-11-08T21:22:49.395+02:00,   0.117E-01, 247.68304
  13600,2021-11-08T21:23:26.576+02:00,   0.108E-01, 248.96288
  13700,2021-11-08T21:24:03.865+02:00,   0.118E-01, 250.47289
  13800,2021-11-08T21:24:40.374+02:00,   0.199E-01, 252.14532
  13900,2021-11-08T21:25:16.103+02:00,   0.131E-01, 253.81407
  14000,2021-11-08T21:25:51.074+02:00,   0.131E-01, 255.02314
  14100,2021-11-08T21:26:25.576+02:00,   0.131E-01, 256.46718
  14200,2021-11-08T21:26:59.985+02:00,   0.231E-01, 258.20272
  14300,2021-11-08T21:27:33.996+02:00,   0.199E-01, 260.30340
  14400,2021-11-08T21:28:07.165+02:00,   0.193E-01, 262.51723
  14500,2021-11-08T21:28:43.405+02:00,   0.107E-01, 264.13396
  14600,2021-11-08T21:29:18.973+02:00,   0.240E-01, 266.03705
  14700,2021-11-08T21:29:54.913+02:00,   0.202E-01, 268.13897
  14800,2021-11-08T21:30:30.176+02:00,   0.236E-01, 269.57516
  14900,2021-11-08T21:31:04.085+02:00,   0.225E-01, 271.71311
  15000,2021-11-08T21:31:38.505+02:00,   0.212E-01, 273.87808
  15100,2021-11-08T21:32:14.880+02:00,   0.120E-01, 275.47914
  15200,2021-11-08T21:32:51.326+02:00,   0.156E-01, 277.11149
  15300,2021-11-08T21:33:27.463+02:00,   0.229E-01, 279.01350
  15400,2021-11-08T21:34:04.192+02:00,   0.192E-01, 280.96507
  15500,2021-11-08T21:34:40.967+02:00,   0.109E-01, 282.72742
  15600,2021-11-08T21:35:16.749+02:00,   0.225E-01, 284.53543
  15700,2021-11-08T21:35:52.448+02:00,   0.120E-01, 286.35904
  15800,2021-11-08T21:36:26.617+02:00,   0.214E-01, 288.03339
  15900,2021-11-08T21:37:00.684+02:00,   0.236E-01, 290.38990
  16000,2021-11-08T21:37:42.009+02:00,   0.169E-01, 292.41349
  16100,2021-11-08T21:38:17.964+02:00,   0.231E-01, 294.59996
  16200,2021-11-08T21:38:53.231+02:00,   0.153E-01, 296.45963
  16300,2021-11-08T21:39:30.611+02:00,   0.110E-01, 297.93175
  16400,2021-11-08T21:40:06.412+02:00,   0.135E-01, 299.42377
  16500,2021-11-08T21:40:43.337+02:00,   0.102E-01, 300.84565
  16600,2021-11-08T21:41:19.216+02:00,   0.135E-01, 302.55253
  16700,2021-11-08T21:41:53.289+02:00,   0.216E-01, 304.06735
  16800,2021-11-08T21:42:27.880+02:00,   0.199E-01, 305.97324
  16900,2021-11-08T21:43:02.727+02:00,   0.207E-01, 308.22967
  17000,2021-11-08T21:43:37.238+02:00,   0.237E-01, 310.38262
  17100,2021-11-08T21:44:10.919+02:00,   0.237E-01, 312.75594
  17200,2021-11-08T21:44:45.838+02:00,   0.227E-01, 314.59968
  17300,2021-11-08T21:45:20.349+02:00,   0.187E-01, 316.63990
  17400,2021-11-08T21:45:56.387+02:00,   0.155E-01, 318.64146
  17500,2021-11-08T21:46:31.276+02:00,   0.173E-01, 320.22264
  17600,2021-11-08T21:47:05.746+02:00,   0.133E-01, 321.34055
  17700,2021-11-08T21:47:40.463+02:00,   0.156E-01, 322.93320
  17800,2021-11-08T21:48:15.456+02:00,   0.154E-01, 324.60783
  17900,2021-11-08T21:48:53.804+02:00,   0.159E-01, 326.20550
  18000,2021-11-08T21:49:30.436+02:00,   0.222E-01, 328.39643
  18100,2021-11-08T21:50:09.549+02:00,   0.132E-01, 330.14543
  18200,2021-11-08T21:50:45.077+02:00,   0.209E-01, 332.28950
  18300,2021-11-08T21:51:21.615+02:00,   0.193E-01, 334.24282
  18400,2021-11-08T21:51:59.087+02:00,   0.139E-01, 335.92268
  18500,2021-11-08T21:52:37.481+02:00,   0.174E-01, 337.94237
  18600,2021-11-08T21:53:16.528+02:00,   0.121E-01, 339.56767
  18700,2021-11-08T21:53:55.030+02:00,   0.232E-01, 341.27455
  18800,2021-11-08T21:54:31.306+02:00,   0.158E-01, 343.53742
  18900,2021-11-08T21:55:07.469+02:00,   0.221E-01, 345.51236
  19000,2021-11-08T21:55:43.906+02:00,   0.173E-01, 347.44673
  19100,2021-11-08T21:56:20.711+02:00,   0.122E-01, 349.00535
  19200,2021-11-08T21:56:57.594+02:00,   0.161E-01, 350.53077
  19300,2021-11-08T21:57:34.650+02:00,   0.157E-01, 352.25034
  19400,2021-11-08T21:58:10.369+02:00,   0.107E-01, 353.73403
  19500,2021-11-08T21:58:46.586+02:00,   0.216E-01, 355.21564
  19600,2021-11-08T21:59:23.966+02:00,   0.218E-01, 357.16818
  19700,2021-11-08T21:59:56.985+02:00,   0.231E-01, 359.07375
  19800,2021-11-08T22:00:28.208+02:00,   0.225E-01, 361.29659
  19900,2021-11-08T22:01:00.417+02:00,   0.237E-01, 363.48728
  20000,2021-11-08T22:01:36.812+02:00,   0.148E-01, 365.44728
  20100,2021-11-08T22:02:10.762+02:00,   0.234E-01, 367.27637
  20200,2021-11-08T22:02:47.251+02:00,   0.179E-01, 369.35581
  20300,2021-11-08T22:03:29.616+02:00,   0.124E-01, 370.57699
  20400,2021-11-08T22:04:03.627+02:00,   0.198E-01, 372.20272
  20500,2021-11-08T22:04:37.806+02:00,   0.175E-01, 374.02783
  20600,2021-11-08T22:05:13.830+02:00,   0.109E-01, 375.33086
  20700,2021-11-08T22:05:46.878+02:00,   0.129E-01, 376.49672
  20800,2021-11-08T22:06:23.962+02:00,   0.225E-01, 377.68183
