,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-15T05:51:22.104+02:00,   0.354E-01,   0.03544
      2,2020-11-15T05:51:22.479+02:00,   0.390E-01,   0.07442
      3,2020-11-15T05:51:22.979+02:00,   0.329E-01,   0.10732
      4,2020-11-15T05:51:23.479+02:00,   0.329E-01,   0.14023
      5,2020-11-15T05:51:23.839+02:00,   0.329E-01,   0.17313
      6,2020-11-15T05:51:24.245+02:00,   0.329E-01,   0.20604
      7,2020-11-15T05:51:24.854+02:00,   0.277E-01,   0.23372
      8,2020-11-15T05:51:25.229+02:00,   0.277E-01,   0.26141
      9,2020-11-15T05:51:25.604+02:00,   0.277E-01,   0.28909
     10,2020-11-15T05:51:26.104+02:00,   0.277E-01,   0.31678
     20,2020-11-15T05:51:29.681+02:00,   0.220E-01,   0.54674
     30,2020-11-15T05:51:33.019+02:00,   0.220E-01,   0.76644
     40,2020-11-15T05:51:36.479+02:00,   0.220E-01,   0.98615
     50,2020-11-15T05:51:39.826+02:00,   0.220E-01,   1.20586
     60,2020-11-15T05:51:43.224+02:00,   0.220E-01,   1.42557
     70,2020-11-15T05:51:46.731+02:00,   0.242E-01,   1.65406
     80,2020-11-15T05:51:50.112+02:00,   0.242E-01,   1.89574
     90,2020-11-15T05:51:53.493+02:00,   0.242E-01,   2.13742
    100,2020-11-15T05:51:56.943+02:00,   0.292E-01,   2.41125
    200,2020-11-15T05:52:29.931+02:00,   0.253E-01,   4.84051
    300,2020-11-15T05:53:02.690+02:00,   0.272E-01,   7.34465
    400,2020-11-15T05:53:37.090+02:00,   0.189E-01,   9.79993
    500,2020-11-15T05:54:10.997+02:00,   0.209E-01,  11.74177
    600,2020-11-15T05:54:44.916+02:00,   0.245E-01,  13.91069
    700,2020-11-15T05:55:17.817+02:00,   0.171E-01,  15.78555
    800,2020-11-15T05:55:48.902+02:00,   0.176E-01,  17.73341
    900,2020-11-15T05:56:20.280+02:00,   0.260E-01,  19.82900
   1000,2020-11-15T05:56:52.682+02:00,   0.260E-01,  22.42970
   1100,2020-11-15T05:57:25.317+02:00,   0.244E-01,  24.87389
