Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.370E+02, 1.441E+03, 6.265E+02, 8.351E+02, 1.947E+02, 4.072E+02, 1.810E+02, 0.000E+00, 6.168E+02, 4.145E+01, 1.030E+00, 0.000E+00, 0.000E+00, 0.000E+00, 4.482E+03
