,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-10-28T20:41:57.633+02:00,   0.255E-01,   0.02553
      2,2020-10-28T20:41:57.961+02:00,   0.281E-01,   0.05361
      3,2020-10-28T20:41:58.258+02:00,   0.309E-01,   0.08450
      4,2020-10-28T20:41:58.648+02:00,   0.309E-01,   0.11539
      5,2020-10-28T20:41:58.945+02:00,   0.309E-01,   0.14628
      6,2020-10-28T20:41:59.258+02:00,   0.309E-01,   0.17717
      7,2020-10-28T20:41:59.633+02:00,   0.309E-01,   0.20806
      8,2020-10-28T20:41:59.961+02:00,   0.309E-01,   0.23896
      9,2020-10-28T20:42:00.383+02:00,   0.275E-01,   0.26648
     10,2020-10-28T20:42:00.789+02:00,   0.275E-01,   0.29400
     20,2020-10-28T20:42:03.617+02:00,   0.217E-01,   0.53229
     30,2020-10-28T20:42:06.240+02:00,   0.239E-01,   0.75791
     40,2020-10-28T20:42:08.943+02:00,   0.239E-01,   0.99654
     50,2020-10-28T20:42:11.630+02:00,   0.239E-01,   1.23517
     60,2020-10-28T20:42:14.333+02:00,   0.239E-01,   1.47380
     70,2020-10-28T20:42:16.989+02:00,   0.239E-01,   1.71243
     80,2020-10-28T20:42:19.536+02:00,   0.239E-01,   1.95106
     90,2020-10-28T20:42:22.020+02:00,   0.262E-01,   2.19208
    100,2020-10-28T20:42:24.551+02:00,   0.262E-01,   2.45457
    200,2020-10-28T20:42:49.312+02:00,   0.250E-01,   4.94304
    300,2020-10-28T20:43:14.057+02:00,   0.231E-01,   7.25607
    400,2020-10-28T20:43:39.458+02:00,   0.212E-01,   9.45108
    500,2020-10-28T20:44:04.643+02:00,   0.121E-01,  11.24217
    600,2020-10-28T20:44:30.029+02:00,   0.210E-01,  13.17360
    700,2020-10-28T20:44:55.539+02:00,   0.109E-01,  15.16874
    800,2020-10-28T20:45:20.643+02:00,   0.240E-01,  16.80860
    900,2020-10-28T20:45:45.686+02:00,   0.248E-01,  19.00258
   1000,2020-10-28T20:46:11.431+02:00,   0.224E-01,  21.11455
   1100,2020-10-28T20:46:36.866+02:00,   0.233E-01,  23.34536
   1200,2020-10-28T20:47:03.017+02:00,   0.165E-01,  25.60165
   1300,2020-10-28T20:47:29.246+02:00,   0.108E-01,  27.28628
   1400,2020-10-28T20:47:56.103+02:00,   0.129E-01,  28.94947
   1500,2020-10-28T20:48:22.194+02:00,   0.208E-01,  31.28477
   1600,2020-10-28T20:48:49.066+02:00,   0.160E-01,  33.18776
   1700,2020-10-28T20:49:15.579+02:00,   0.944E-02,  34.90332
   1800,2020-10-28T20:49:41.716+02:00,   0.246E-01,  36.60791
   1900,2020-10-28T20:50:08.010+02:00,   0.207E-01,  38.93086
   2000,2020-10-28T20:50:34.564+02:00,   0.200E-01,  41.06007
   2100,2020-10-28T20:51:00.484+02:00,   0.182E-01,  43.27369
   2200,2020-10-28T20:51:27.153+02:00,   0.224E-01,  45.43947
   2300,2020-10-28T20:51:52.978+02:00,   0.253E-01,  47.63630
   2400,2020-10-28T20:52:19.100+02:00,   0.136E-01,  49.88266
   2500,2020-10-28T20:52:45.035+02:00,   0.212E-01,  52.09011
   2600,2020-10-28T20:53:11.188+02:00,   0.253E-01,  53.96416
   2700,2020-10-28T20:53:37.092+02:00,   0.152E-01,  56.21842
   2800,2020-10-28T20:54:02.605+02:00,   0.242E-01,  58.21130
   2900,2020-10-28T20:54:28.430+02:00,   0.220E-01,  60.55614
