Rank,MAIN,DIVG,MASS,VELO,PRES,WALL,DUMP,PART,RADI,FIRE,COMM,EVAC,HVAC,GEOM,Total T_USED (s)
    0, 1.808E+02, 2.040E+03, 9.103E+02, 1.192E+03, 2.694E+02, 5.981E+02, 2.601E+02, 0.000E+00, 8.553E+02, 5.247E+01, 1.369E+00, 0.000E+00, 0.000E+00, 0.000E+00, 6.360E+03
