s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-9.5670142E-004, 1.0847911E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4585351E-004, 0.0000000E+000, 0.0000000E+000
 3.6000000E+003, 1.6454371E+002,-3.7690468E+001,-1.1000070E+002,-1.1955417E+001,-5.8319053E-003, 0.0000000E+000, 0.0000000E+000, 6.1148553E-002, 4.8912924E+000, 1.0032514E-002, 1.0032514E-002
