,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-06T05:03:32.496+02:00,   0.305E-01,   0.03052
      2,2020-11-06T05:03:32.881+02:00,   0.336E-01,   0.06408
      3,2020-11-06T05:03:33.251+02:00,   0.369E-01,   0.10101
      4,2020-11-06T05:03:33.808+02:00,   0.369E-01,   0.13793
      5,2020-11-06T05:03:34.178+02:00,   0.369E-01,   0.17486
      6,2020-11-06T05:03:34.704+02:00,   0.330E-01,   0.20786
      7,2020-11-06T05:03:35.193+02:00,   0.330E-01,   0.24085
      8,2020-11-06T05:03:35.580+02:00,   0.330E-01,   0.27385
      9,2020-11-06T05:03:35.965+02:00,   0.330E-01,   0.30685
     10,2020-11-06T05:03:36.445+02:00,   0.330E-01,   0.33984
     20,2020-11-06T05:03:39.736+02:00,   0.330E-01,   0.66982
     30,2020-11-06T05:03:43.136+02:00,   0.294E-01,   0.98535
     40,2020-11-06T05:03:46.574+02:00,   0.220E-01,   1.21758
     50,2020-11-06T05:03:49.724+02:00,   0.223E-01,   1.45488
     60,2020-11-06T05:03:52.838+02:00,   0.223E-01,   1.67836
     70,2020-11-06T05:03:56.052+02:00,   0.223E-01,   1.90185
     80,2020-11-06T05:03:59.154+02:00,   0.223E-01,   2.12533
     90,2020-11-06T05:04:02.754+02:00,   0.221E-01,   2.33053
    100,2020-11-06T05:04:05.985+02:00,   0.221E-01,   2.55156
    200,2020-11-06T05:04:37.158+02:00,   0.221E-01,   4.76187
    300,2020-11-06T05:05:08.854+02:00,   0.209E-01,   6.80181
    400,2020-11-06T05:05:40.663+02:00,   0.188E-01,   8.89771
    500,2020-11-06T05:06:12.344+02:00,   0.229E-01,  10.85144
    600,2020-11-06T05:06:44.580+02:00,   0.202E-01,  12.87752
    700,2020-11-06T05:07:16.317+02:00,   0.201E-01,  14.85908
    800,2020-11-06T05:07:48.069+02:00,   0.170E-01,  16.92527
    900,2020-11-06T05:08:19.796+02:00,   0.155E-01,  18.65015
   1000,2020-11-06T05:08:51.545+02:00,   0.189E-01,  20.53279
   1100,2020-11-06T05:09:23.490+02:00,   0.209E-01,  22.38598
   1200,2020-11-06T05:09:55.729+02:00,   0.190E-01,  24.26518
   1300,2020-11-06T05:10:27.753+02:00,   0.191E-01,  26.16855
   1400,2020-11-06T05:10:59.588+02:00,   0.179E-01,  28.10030
   1500,2020-11-06T05:11:31.466+02:00,   0.175E-01,  29.90238
   1600,2020-11-06T05:12:03.135+02:00,   0.177E-01,  31.66902
   1700,2020-11-06T05:12:34.712+02:00,   0.176E-01,  33.51020
   1800,2020-11-06T05:13:06.111+02:00,   0.189E-01,  35.44803
   1900,2020-11-06T05:13:37.769+02:00,   0.189E-01,  37.45409
   2000,2020-11-06T05:14:09.803+02:00,   0.178E-01,  39.20918
   2100,2020-11-06T05:14:41.831+02:00,   0.214E-01,  40.98551
   2200,2020-11-06T05:15:13.622+02:00,   0.187E-01,  42.86206
   2300,2020-11-06T05:15:45.743+02:00,   0.139E-01,  44.74495
   2400,2020-11-06T05:16:17.532+02:00,   0.188E-01,  46.42875
   2500,2020-11-06T05:16:49.466+02:00,   0.177E-01,  48.36792
   2600,2020-11-06T05:17:21.068+02:00,   0.155E-01,  50.21279
   2700,2020-11-06T05:17:52.643+02:00,   0.216E-01,  51.76459
   2800,2020-11-06T05:18:24.734+02:00,   0.196E-01,  53.66240
   2900,2020-11-06T05:18:56.319+02:00,   0.206E-01,  55.64978
   3000,2020-11-06T05:19:28.140+02:00,   0.149E-01,  57.65179
   3100,2020-11-06T05:19:59.749+02:00,   0.193E-01,  59.55169
   3200,2020-11-06T05:20:31.642+02:00,   0.202E-01,  61.39998
   3300,2020-11-06T05:21:03.171+02:00,   0.132E-01,  63.32047
   3400,2020-11-06T05:21:34.918+02:00,   0.205E-01,  65.20594
   3500,2020-11-06T05:22:06.457+02:00,   0.196E-01,  67.16475
   3600,2020-11-06T05:22:38.344+02:00,   0.220E-01,  68.99493
   3700,2020-11-06T05:23:10.024+02:00,   0.190E-01,  70.93047
   3800,2020-11-06T05:23:41.458+02:00,   0.220E-01,  72.84424
   3900,2020-11-06T05:24:13.263+02:00,   0.200E-01,  74.87284
   4000,2020-11-06T05:24:45.349+02:00,   0.165E-01,  76.71455
   4100,2020-11-06T05:25:17.013+02:00,   0.217E-01,  78.66260
   4200,2020-11-06T05:25:48.789+02:00,   0.213E-01,  80.56321
   4300,2020-11-06T05:26:20.704+02:00,   0.193E-01,  82.49915
   4400,2020-11-06T05:26:52.261+02:00,   0.209E-01,  84.30170
   4500,2020-11-06T05:27:24.117+02:00,   0.206E-01,  86.19600
   4600,2020-11-06T05:27:55.974+02:00,   0.202E-01,  88.16472
   4700,2020-11-06T05:28:27.841+02:00,   0.165E-01,  90.10734
   4800,2020-11-06T05:28:59.315+02:00,   0.188E-01,  91.92110
   4900,2020-11-06T05:29:31.243+02:00,   0.196E-01,  93.59448
   5000,2020-11-06T05:30:02.955+02:00,   0.185E-01,  95.36017
   5100,2020-11-06T05:30:34.825+02:00,   0.162E-01,  97.23600
   5200,2020-11-06T05:31:06.785+02:00,   0.167E-01,  99.02874
   5300,2020-11-06T05:31:38.280+02:00,   0.197E-01, 101.02244
   5400,2020-11-06T05:32:09.990+02:00,   0.229E-01, 102.93651
   5500,2020-11-06T05:32:41.720+02:00,   0.177E-01, 105.02814
   5600,2020-11-06T05:33:13.664+02:00,   0.183E-01, 106.94299
   5700,2020-11-06T05:33:45.440+02:00,   0.167E-01, 108.79025
   5800,2020-11-06T05:34:17.540+02:00,   0.148E-01, 110.51927
   5900,2020-11-06T05:34:49.178+02:00,   0.225E-01, 112.31178
   6000,2020-11-06T05:35:21.045+02:00,   0.167E-01, 114.17655
   6100,2020-11-06T05:35:52.682+02:00,   0.199E-01, 115.91809
