,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-09T19:59:19.642+02:00,   0.235E-01,   0.02353
      2,2021-11-09T19:59:19.909+02:00,   0.259E-01,   0.04941
      3,2021-11-09T19:59:20.177+02:00,   0.285E-01,   0.07789
      4,2021-11-09T19:59:20.515+02:00,   0.285E-01,   0.10636
      5,2021-11-09T19:59:20.937+02:00,   0.285E-01,   0.13483
      6,2021-11-09T19:59:21.372+02:00,   0.313E-01,   0.16615
      7,2021-11-09T19:59:21.877+02:00,   0.313E-01,   0.19747
      8,2021-11-09T19:59:22.290+02:00,   0.313E-01,   0.22879
      9,2021-11-09T19:59:22.706+02:00,   0.313E-01,   0.26011
     10,2021-11-09T19:59:23.241+02:00,   0.313E-01,   0.29142
     20,2021-11-09T19:59:26.983+02:00,   0.313E-01,   0.60461
     30,2021-11-09T19:59:30.777+02:00,   0.313E-01,   0.91780
     40,2021-11-09T19:59:34.741+02:00,   0.276E-01,   1.20098
     50,2021-11-09T19:59:38.580+02:00,   0.276E-01,   1.47665
     60,2021-11-09T19:59:42.787+02:00,   0.247E-01,   1.72618
     70,2021-11-09T19:59:46.588+02:00,   0.247E-01,   1.97280
     80,2021-11-09T19:59:50.211+02:00,   0.247E-01,   2.21942
     90,2021-11-09T19:59:53.853+02:00,   0.247E-01,   2.46605
    100,2021-11-09T19:59:57.652+02:00,   0.211E-01,   2.67703
    200,2021-11-09T20:00:35.878+02:00,   0.229E-01,   4.71748
    300,2021-11-09T20:01:06.651+02:00,   0.225E-01,   6.93951
    400,2021-11-09T20:01:36.084+02:00,   0.227E-01,   9.14465
    500,2021-11-09T20:02:07.950+02:00,   0.230E-01,  10.52854
    600,2021-11-09T20:02:40.901+02:00,   0.136E-01,  12.32845
    700,2021-11-09T20:03:13.222+02:00,   0.133E-01,  14.00883
    800,2021-11-09T20:03:45.751+02:00,   0.227E-01,  16.15556
    900,2021-11-09T20:04:18.840+02:00,   0.223E-01,  18.41081
   1000,2021-11-09T20:04:51.657+02:00,   0.142E-01,  20.33002
   1100,2021-11-09T20:05:24.537+02:00,   0.168E-01,  22.25856
   1200,2021-11-09T20:05:58.820+02:00,   0.134E-01,  23.73461
   1300,2021-11-09T20:06:31.756+02:00,   0.228E-01,  25.67997
   1400,2021-11-09T20:07:03.740+02:00,   0.181E-01,  27.83198
   1500,2021-11-09T20:07:37.442+02:00,   0.173E-01,  29.58616
   1600,2021-11-09T20:08:11.740+02:00,   0.171E-01,  31.24457
   1700,2021-11-09T20:08:46.180+02:00,   0.115E-01,  32.53400
   1800,2021-11-09T20:09:21.324+02:00,   0.202E-01,  34.10622
   1900,2021-11-09T20:09:56.609+02:00,   0.216E-01,  36.05428
   2000,2021-11-09T20:10:32.506+02:00,   0.176E-01,  38.12205
   2100,2021-11-09T20:11:06.396+02:00,   0.194E-01,  40.30160
   2200,2021-11-09T20:11:40.713+02:00,   0.233E-01,  42.11741
   2300,2021-11-09T20:12:14.953+02:00,   0.221E-01,  44.28718
   2400,2021-11-09T20:12:49.112+02:00,   0.215E-01,  46.15464
   2500,2021-11-09T20:13:23.136+02:00,   0.171E-01,  47.62312
   2600,2021-11-09T20:13:57.242+02:00,   0.131E-01,  49.19725
   2700,2021-11-09T20:14:30.847+02:00,   0.222E-01,  50.82703
   2800,2021-11-09T20:15:04.604+02:00,   0.222E-01,  52.54101
   2900,2021-11-09T20:15:37.746+02:00,   0.216E-01,  54.19339
   3000,2021-11-09T20:16:10.592+02:00,   0.164E-01,  55.67506
   3100,2021-11-09T20:16:44.253+02:00,   0.240E-01,  57.74873
   3200,2021-11-09T20:17:19.582+02:00,   0.104E-01,  59.74756
   3300,2021-11-09T20:17:53.472+02:00,   0.244E-01,  61.85114
   3400,2021-11-09T20:18:29.363+02:00,   0.217E-01,  63.69874
   3500,2021-11-09T20:19:03.134+02:00,   0.235E-01,  65.69129
   3600,2021-11-09T20:19:36.297+02:00,   0.235E-01,  68.03900
   3700,2021-11-09T20:20:10.639+02:00,   0.143E-01,  69.79749
   3800,2021-11-09T20:20:45.421+02:00,   0.111E-01,  71.18788
   3900,2021-11-09T20:21:19.204+02:00,   0.117E-01,  72.67845
   4000,2021-11-09T20:21:53.294+02:00,   0.150E-01,  74.29653
   4100,2021-11-09T20:22:27.322+02:00,   0.136E-01,  75.94340
   4200,2021-11-09T20:23:00.893+02:00,   0.206E-01,  77.75190
   4300,2021-11-09T20:23:34.661+02:00,   0.241E-01,  79.63780
   4400,2021-11-09T20:24:08.818+02:00,   0.170E-01,  81.85719
   4500,2021-11-09T20:24:41.890+02:00,   0.195E-01,  83.84408
   4600,2021-11-09T20:25:16.126+02:00,   0.171E-01,  85.63717
   4700,2021-11-09T20:25:49.596+02:00,   0.222E-01,  87.83689
   4800,2021-11-09T20:26:23.540+02:00,   0.200E-01,  89.41242
   4900,2021-11-09T20:26:58.435+02:00,   0.225E-01,  91.55108
   5000,2021-11-09T20:27:32.854+02:00,   0.139E-01,  93.41673
   5100,2021-11-09T20:28:06.172+02:00,   0.198E-01,  95.35687
   5200,2021-11-09T20:28:39.727+02:00,   0.219E-01,  97.23045
   5300,2021-11-09T20:29:13.189+02:00,   0.891E-02,  98.76917
   5400,2021-11-09T20:29:45.525+02:00,   0.231E-01,  99.99954
   5500,2021-11-09T20:30:18.776+02:00,   0.231E-01, 102.31112
   5600,2021-11-09T20:30:51.264+02:00,   0.201E-01, 104.60768
   5700,2021-11-09T20:31:24.429+02:00,   0.134E-01, 106.73197
   5800,2021-11-09T20:31:58.030+02:00,   0.235E-01, 108.30921
   5900,2021-11-09T20:32:31.471+02:00,   0.227E-01, 110.45045
   6000,2021-11-09T20:33:04.493+02:00,   0.227E-01, 112.71621
   6100,2021-11-09T20:33:38.467+02:00,   0.155E-01, 114.88066
   6200,2021-11-09T20:34:13.022+02:00,   0.224E-01, 116.69047
   6300,2021-11-09T20:34:46.839+02:00,   0.191E-01, 118.68931
   6400,2021-11-09T20:35:20.444+02:00,   0.127E-01, 120.69629
   6500,2021-11-09T20:35:54.226+02:00,   0.228E-01, 122.53798
   6600,2021-11-09T20:36:27.407+02:00,   0.184E-01, 124.72999
   6700,2021-11-09T20:37:01.206+02:00,   0.176E-01, 126.51386
   6800,2021-11-09T20:37:34.611+02:00,   0.234E-01, 128.66074
   6900,2021-11-09T20:38:07.978+02:00,   0.135E-01, 130.39600
   7000,2021-11-09T20:38:41.477+02:00,   0.129E-01, 132.06163
   7100,2021-11-09T20:39:14.875+02:00,   0.199E-01, 134.21638
   7200,2021-11-09T20:39:47.997+02:00,   0.229E-01, 136.24448
   7300,2021-11-09T20:40:20.451+02:00,   0.240E-01, 138.45817
   7400,2021-11-09T20:40:53.178+02:00,   0.204E-01, 140.64461
   7500,2021-11-09T20:41:27.121+02:00,   0.102E-01, 142.25784
   7600,2021-11-09T20:42:01.136+02:00,   0.218E-01, 143.81267
   7700,2021-11-09T20:42:34.945+02:00,   0.173E-01, 146.03310
   7800,2021-11-09T20:43:08.460+02:00,   0.234E-01, 148.07629
   7900,2021-11-09T20:43:42.311+02:00,   0.181E-01, 150.23836
   8000,2021-11-09T20:44:18.637+02:00,   0.244E-01, 152.37171
   8100,2021-11-09T20:44:54.403+02:00,   0.225E-01, 154.63023
   8200,2021-11-09T20:45:30.048+02:00,   0.222E-01, 156.29299
   8300,2021-11-09T20:46:02.250+02:00,   0.222E-01, 158.51212
   8400,2021-11-09T20:46:35.267+02:00,   0.198E-01, 160.38822
   8500,2021-11-09T20:47:09.351+02:00,   0.187E-01, 161.76363
   8600,2021-11-09T20:47:43.722+02:00,   0.972E-02, 163.10474
   8700,2021-11-09T20:48:17.408+02:00,   0.200E-01, 165.00989
   8800,2021-11-09T20:48:51.105+02:00,   0.216E-01, 167.27228
   8900,2021-11-09T20:49:23.073+02:00,   0.227E-01, 169.49808
   9000,2021-11-09T20:49:55.599+02:00,   0.186E-01, 171.77731
   9100,2021-11-09T20:50:28.430+02:00,   0.221E-01, 173.69479
   9200,2021-11-09T20:51:00.791+02:00,   0.227E-01, 175.92234
   9300,2021-11-09T20:51:33.549+02:00,   0.223E-01, 178.00686
   9400,2021-11-09T20:52:08.525+02:00,   0.205E-01, 179.85146
   9500,2021-11-09T20:52:42.612+02:00,   0.221E-01, 181.76367
   9600,2021-11-09T20:53:16.327+02:00,   0.966E-02, 183.28746
   9700,2021-11-09T20:53:49.613+02:00,   0.136E-01, 184.84277
   9800,2021-11-09T20:54:22.565+02:00,   0.175E-01, 186.66426
   9900,2021-11-09T20:54:54.645+02:00,   0.225E-01, 188.56713
  10000,2021-11-09T20:55:28.221+02:00,   0.171E-01, 190.67357
  10100,2021-11-09T20:56:02.930+02:00,   0.117E-01, 191.88537
