,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2021-11-08T08:35:27.810+02:00,   0.286E-01,   0.02864
      2,2021-11-08T08:35:28.049+02:00,   0.315E-01,   0.06015
      3,2021-11-08T08:35:28.288+02:00,   0.347E-01,   0.09481
      4,2021-11-08T08:35:28.574+02:00,   0.347E-01,   0.12947
      5,2021-11-08T08:35:28.769+02:00,   0.347E-01,   0.16412
      6,2021-11-08T08:35:28.975+02:00,   0.347E-01,   0.19878
      7,2021-11-08T08:35:29.212+02:00,   0.347E-01,   0.23344
      8,2021-11-08T08:35:29.464+02:00,   0.307E-01,   0.26417
      9,2021-11-08T08:35:29.671+02:00,   0.307E-01,   0.29490
     10,2021-11-08T08:35:29.909+02:00,   0.307E-01,   0.32563
     20,2021-11-08T08:35:31.539+02:00,   0.307E-01,   0.63292
     30,2021-11-08T08:35:33.247+02:00,   0.307E-01,   0.94022
     40,2021-11-08T08:35:36.615+02:00,   0.236E-01,   1.19024
     50,2021-11-08T08:35:40.111+02:00,   0.205E-01,   1.39541
     60,2021-11-08T08:35:43.532+02:00,   0.200E-01,   1.58865
     70,2021-11-08T08:35:47.046+02:00,   0.221E-01,   1.80315
     80,2021-11-08T08:35:50.626+02:00,   0.170E-01,   2.00421
     90,2021-11-08T08:35:53.996+02:00,   0.170E-01,   2.17412
    100,2021-11-08T08:35:57.284+02:00,   0.206E-01,   2.34930
    200,2021-11-08T08:36:23.408+02:00,   0.266E-01,   4.47737
    300,2021-11-08T08:36:42.617+02:00,   0.243E-01,   6.75718
    400,2021-11-08T08:37:06.325+02:00,   0.253E-01,   9.04223
    500,2021-11-08T08:37:40.573+02:00,   0.179E-01,  11.23516
    600,2021-11-08T08:38:24.549+02:00,   0.248E-01,  13.58219
    700,2021-11-08T08:39:11.632+02:00,   0.249E-01,  15.61869
    800,2021-11-08T08:39:57.832+02:00,   0.236E-01,  17.74799
    900,2021-11-08T08:40:43.926+02:00,   0.238E-01,  20.07747
   1000,2021-11-08T08:41:30.766+02:00,   0.159E-01,  22.19283
   1100,2021-11-08T08:42:17.131+02:00,   0.215E-01,  24.30755
   1200,2021-11-08T08:43:03.640+02:00,   0.249E-01,  26.54858
   1300,2021-11-08T08:43:50.962+02:00,   0.249E-01,  28.83098
   1400,2021-11-08T08:44:37.545+02:00,   0.226E-01,  30.96827
   1500,2021-11-08T08:45:24.541+02:00,   0.179E-01,  33.07004
   1600,2021-11-08T08:46:11.560+02:00,   0.220E-01,  35.04931
   1700,2021-11-08T08:46:58.358+02:00,   0.240E-01,  37.13589
   1800,2021-11-08T08:47:45.108+02:00,   0.159E-01,  39.46933
   1900,2021-11-08T08:48:32.685+02:00,   0.221E-01,  41.57354
   2000,2021-11-08T08:49:18.613+02:00,   0.252E-01,  43.80408
   2100,2021-11-08T08:50:03.172+02:00,   0.173E-01,  45.87058
   2200,2021-11-08T08:50:52.354+02:00,   0.241E-01,  48.20009
   2300,2021-11-08T08:51:37.205+02:00,   0.216E-01,  50.38804
   2400,2021-11-08T08:52:27.263+02:00,   0.232E-01,  52.43327
   2500,2021-11-08T08:53:19.187+02:00,   0.193E-01,  54.54513
   2600,2021-11-08T08:54:04.977+02:00,   0.203E-01,  56.55050
   2700,2021-11-08T08:54:55.426+02:00,   0.197E-01,  58.76061
