,,s,s
Time Step,Wall Time,Step Size,Simulation Time
      1,2020-11-03T02:27:40.073+02:00,   0.267E-01,   0.02675
      2,2020-11-03T02:27:40.464+02:00,   0.294E-01,   0.05617
      3,2020-11-03T02:27:40.823+02:00,   0.324E-01,   0.08854
      4,2020-11-03T02:27:41.339+02:00,   0.324E-01,   0.12090
      5,2020-11-03T02:27:41.714+02:00,   0.324E-01,   0.15327
      6,2020-11-03T02:27:42.120+02:00,   0.324E-01,   0.18563
      7,2020-11-03T02:27:42.635+02:00,   0.324E-01,   0.21800
      8,2020-11-03T02:27:43.042+02:00,   0.324E-01,   0.25037
      9,2020-11-03T02:27:43.417+02:00,   0.324E-01,   0.28273
     10,2020-11-03T02:27:43.948+02:00,   0.324E-01,   0.31510
     20,2020-11-03T02:27:47.567+02:00,   0.255E-01,   0.61719
     30,2020-11-03T02:27:51.161+02:00,   0.230E-01,   0.83851
     40,2020-11-03T02:27:54.681+02:00,   0.254E-01,   1.07590
     50,2020-11-03T02:27:58.004+02:00,   0.254E-01,   1.32943
     60,2020-11-03T02:28:01.332+02:00,   0.254E-01,   1.58296
     70,2020-11-03T02:28:04.816+02:00,   0.227E-01,   1.81807
     80,2020-11-03T02:28:08.107+02:00,   0.227E-01,   2.04529
     90,2020-11-03T02:28:11.518+02:00,   0.227E-01,   2.27251
    100,2020-11-03T02:28:14.999+02:00,   0.204E-01,   2.48593
    200,2020-11-03T02:28:49.565+02:00,   0.204E-01,   4.52803
    300,2020-11-03T02:29:22.147+02:00,   0.204E-01,   6.57012
    400,2020-11-03T02:29:54.706+02:00,   0.204E-01,   8.61222
    500,2020-11-03T02:30:27.136+02:00,   0.204E-01,  10.65432
    600,2020-11-03T02:30:59.664+02:00,   0.204E-01,  12.69642
    700,2020-11-03T02:31:32.344+02:00,   0.204E-01,  14.73852
    800,2020-11-03T02:32:04.930+02:00,   0.204E-01,  16.78061
    900,2020-11-03T02:32:37.833+02:00,   0.204E-01,  18.82271
   1000,2020-11-03T02:33:11.523+02:00,   0.204E-01,  20.86481
   1100,2020-11-03T02:33:44.504+02:00,   0.204E-01,  22.90691
   1200,2020-11-03T02:34:18.137+02:00,   0.145E-01,  24.70580
